Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
_PyObject_LookupSpecial	1.660s	4,336,000,000	1,648,000,000	2.631	8.8%	71.7%	22.1%	0.0%	6.9%	38.1%	34.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	_PyObject_LookupSpecial	typeobject.c	0
__delete_from_page_cache	1.660s	4,656,000,000	11,136,000,000	0.418	64.5%	34.1%	0.0%	0.0%	0.0%	0.0%	3.2%	0.0%	0.0%	0.0%	0.0%	9.4%	2.8 GHz	[Unknown]	__delete_from_page_cache	[Unknown]	0
down_read_trylock	1.645s	5,984,000,000	16,096,000,000	0.372	69.9%	42.3%	0.0%	30.1%	0.0%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	9.3%	3.6 GHz	[Unknown]	down_read_trylock	[Unknown]	0
__find_get_block	1.640s	5,008,000,000	960,000,000	5.217	2.2%	52.0%	1.5%	12.0%	9.0%	31.7%	74.9%	0.0%	100.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	__find_get_block	[Unknown]	0
mem_cgroup_update_lru_size	1.640s	4,288,000,000	12,512,000,000	0.343	71.0%	33.1%	19.4%	0.0%	3.5%	0.0%	3.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	mem_cgroup_update_lru_size	[Unknown]	0
__strcmp_avx2	1.625s	5,136,000,000	2,800,000,000	1.834	21.4%	62.8%	5.5%	11.7%	5.8%	20.4%	38.0%	0.0%	0.0%	0.0%	0.0%	4.2%	3.2 GHz	[Unknown]	__strcmp_avx2	strcmp-avx2.S	0
THPVariable_subclass_dealloc	1.610s	5,904,000,000	2,304,000,000	2.562	6.2%	80.0%	4.1%	12.7%	10.2%	5.1%	20.3%	0.0%	0.0%	0.0%	0.0%	6.5%	3.7 GHz	[Unknown]	THPVariable_subclass_dealloc(_object*)	[Unknown]	0
__pthread_cond_signal	1.605s	4,832,000,000	2,176,000,000	2.221	18.9%	84.5%	4.4%	0.0%	15.5%	0.0%	15.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	__pthread_cond_signal	pthread_cond_signal.c	0
__lru_cache_add	1.590s	4,080,000,000	9,648,000,000	0.423	98.4%	83.6%	0.0%	22.1%	0.0%	0.0%	3.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	__lru_cache_add	[Unknown]	0
dict_dealloc	1.585s	5,632,000,000	1,392,000,000	4.046	5.3%	39.5%	9.3%	0.0%	16.0%	13.3%	50.6%	0.0%	0.0%	0.0%	0.0%	16.2%	3.6 GHz	[Unknown]	dict_dealloc	dictobject.c	0
at::TensorIteratorBase::serial_for_each	1.565s	4,048,000,000	3,184,000,000	1.271	22.1%	70.1%	0.0%	14.8%	11.1%	3.7%	59.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	at::TensorIteratorBase::serial_for_each(c10::function_ref<void (char**, long const*, long, long)>, at::Range) const	[Unknown]	0
at::TensorIteratorBase::populate_operands	1.565s	5,456,000,000	3,616,000,000	1.509	12.7%	42.9%	9.7%	24.7%	0.0%	0.0%	13.7%	0.0%	0.0%	0.0%	0.0%	6.9%	3.5 GHz	[Unknown]	at::TensorIteratorBase::populate_operands(at::TensorIteratorConfig&)	[Unknown]	0
insert_to_usedpool	1.560s	4,928,000,000	3,136,000,000	1.571	11.2%	81.2%	26.1%	9.1%	18.3%	12.2%	39.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	insert_to_usedpool	obmalloc.c	0
truncate_cleanup_page	1.555s	5,392,000,000	3,776,000,000	1.428	61.9%	17.8%	0.0%	19.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	46.7%	3.5 GHz	[Unknown]	truncate_cleanup_page	[Unknown]	0
unicode_dealloc	1.550s	5,952,000,000	1,712,000,000	3.477	1.9%	60.5%	20.2%	0.0%	15.1%	12.6%	22.7%	0.0%	0.0%	0.0%	0.0%	10.9%	3.8 GHz	[Unknown]	unicode_dealloc	unicodeobject.c	0
at::TensorIteratorBase::build	1.540s	5,536,000,000	4,848,000,000	1.142	24.2%	84.4%	7.5%	10.8%	0.0%	19.0%	29.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	at::TensorIteratorBase::build(at::TensorIteratorConfig&)	[Unknown]	0
lock_page_memcg	1.530s	4,192,000,000	11,632,000,000	0.360	48.0%	27.8%	13.4%	10.7%	0.0%	0.0%	7.2%	0.0%	0.0%	0.0%	0.0%	9.5%	2.7 GHz	[Unknown]	lock_page_memcg	[Unknown]	0
PyEval_RestoreThread	1.510s	3,232,000,000	464,000,000	6.966	2.8%	100.0%	19.3%	0.0%	18.6%	0.0%	65.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	PyEval_RestoreThread	ceval.c	0
_Py_XDECREF	1.510s	5,088,000,000	3,872,000,000	1.314	15.9%	58.7%	12.7%	17.7%	8.8%	0.0%	44.2%	0.0%	0.0%	0.0%	0.0%	0.8%	3.4 GHz	[Unknown]	_Py_XDECREF	object.h	0
PageHuge	1.505s	4,304,000,000	5,696,000,000	0.756	94.1%	18.6%	0.0%	13.9%	0.0%	0.0%	20.9%	0.0%	0.0%	0.0%	0.0%		2.9 GHz	[Unknown]	PageHuge	[Unknown]	0
__cancel_dirty_page	1.500s	4,976,000,000	19,024,000,000	0.262	55.1%	17.4%	0.0%	33.2%	0.0%	0.0%	3.0%	0.0%	0.0%	0.0%	0.0%	29.2%	3.3 GHz	[Unknown]	__cancel_dirty_page	[Unknown]	0
convertsimple	1.480s	4,960,000,000	3,392,000,000	1.462	37.8%	100.0%	24.9%	18.1%	0.0%	30.2%	6.0%	0.0%	0.0%	0.0%	0.0%	100.0%	3.4 GHz	[Unknown]	convertsimple	getargs.c	0
operator new	1.475s	4,064,000,000	2,784,000,000	1.460	17.9%	69.8%	0.0%	7.4%	0.0%	0.0%	36.9%	0.0%	0.0%	0.0%	7.4%	7.0%	2.8 GHz	[Unknown]	operator new(unsigned long)	new_op.cc	0
pybind11::detail::get_internals	1.465s	5,952,000,000	4,160,000,000	1.431	10.0%	32.5%	3.3%	2.5%	0.0%	17.6%	30.2%	0.0%	0.0%	0.0%	0.0%	0.0%	4.1 GHz	[Unknown]	pybind11::detail::get_internals(void)	[Unknown]	0
unicode_eq	1.460s	5,488,000,000	1,888,000,000	2.907	9.7%	41.6%	49.5%	0.0%	30.1%	21.9%	32.8%	0.0%	0.0%	0.0%	5.5%	0.0%	3.8 GHz	[Unknown]	unicode_eq	eq.h	0
PyBytes_FromStringAndSize	1.450s	4,416,000,000	5,232,000,000	0.844	12.8%	50.1%	54.4%	17.0%	0.0%	23.8%	13.6%	0.0%	0.0%	0.0%	6.8%	0.0%	3.0 GHz	[Unknown]	PyBytes_FromStringAndSize	bytesobject.c	0
at::TensorIteratorBase::compute_shape	1.440s	3,312,000,000	2,128,000,000	1.556	3.4%	40.8%	13.0%	18.1%	18.1%	0.0%	67.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	at::TensorIteratorBase::compute_shape(at::TensorIteratorConfig const&)	[Unknown]	0
_Py_NewReference	1.435s	4,144,000,000	2,800,000,000	1.480	20.1%	100.0%	22.4%	29.0%	0.0%	39.8%	32.6%	0.0%	0.0%	0.0%	3.6%	2.9%	2.9 GHz	[Unknown]	_Py_NewReference	object.c	0
_PyObject_MakeTpCall	1.425s	3,488,000,000	2,368,000,000	1.473	6.6%	91.1%	50.5%	25.8%	0.0%	38.7%	38.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	_PyObject_MakeTpCall	call.c	0
at::getStepCallbacksUnlessEmpty	1.425s	4,640,000,000	6,000,000,000	0.773	24.0%	54.0%	0.0%	16.2%	6.5%	9.7%	42.0%	0.0%	0.0%	0.0%	0.0%	15.4%	3.3 GHz	[Unknown]	at::getStepCallbacksUnlessEmpty(at::RecordScope)	[Unknown]	0
pmd_devmap_trans_unstable	1.425s	6,384,000,000	10,704,000,000	0.596	38.2%	48.6%	16.7%	11.7%	0.0%	2.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.5 GHz	[Unknown]	pmd_devmap_trans_unstable	[Unknown]	0
xas_create	1.415s	4,128,000,000	16,208,000,000	0.255	73.8%	36.9%	0.0%	3.6%	10.9%	0.0%	10.9%	0.0%	0.0%	0.0%	0.0%	10.9%	2.9 GHz	[Unknown]	xas_create	[Unknown]	0
memcg_kmem_get_cache	1.415s	4,864,000,000	288,000,000	16.889	0.0%	40.3%	19.2%	21.6%	3.1%	67.8%	74.0%	0.0%	0.0%	0.0%	0.0%	6.7%	3.4 GHz	[Unknown]	memcg_kmem_get_cache	[Unknown]	0
getset_get	1.400s	7,840,000,000	3,936,000,000	1.992	16.2%	38.9%	5.6%	0.0%	11.5%	17.2%	24.9%	0.0%	0.0%	0.0%	1.9%	0.0%	5.6 GHz	[Unknown]	getset_get	descrobject.c	0
ext4_mpage_readpages	1.400s	3,776,000,000	4,480,000,000	0.843	49.1%	25.4%	0.0%	23.8%	4.0%	0.0%	7.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	ext4_mpage_readpages	[Unknown]	0
c10::computeDispatchKey	1.400s	3,600,000,000	976,000,000	3.689	13.9%	100.0%	0.0%	0.0%	0.0%	50.0%	33.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	c10::computeDispatchKey(c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>)	[Unknown]	0
torch::FunctionParameter::check	1.395s	6,032,000,000	3,536,000,000	1.706	11.7%	50.0%	8.3%	17.4%	0.0%	32.3%	29.8%	0.0%	0.0%	0.0%	0.0%	0.0%	4.3 GHz	[Unknown]	torch::FunctionParameter::check(_object*, std::vector<pybind11::handle, std::allocator<pybind11::handle>>&, int, long*)	[Unknown]	0
pagevec_lru_move_fn	1.350s	3,712,000,000	5,904,000,000	0.629	33.1%	18.6%	0.0%	0.0%	4.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	35.5%	2.7 GHz	[Unknown]	pagevec_lru_move_fn	[Unknown]	0
page_cache_free_page.isra.0	1.340s	5,088,000,000	4,752,000,000	1.071	17.7%	23.9%	52.5%	8.8%	0.0%	0.0%	5.9%	0.0%	0.0%	0.0%	0.0%	3.3%	3.8 GHz	[Unknown]	page_cache_free_page.isra.0	[Unknown]	0
isResurrectable	1.335s	3,936,000,000	2,048,000,000	1.922	21.2%	88.2%	24.5%	0.0%	19.1%	15.2%	7.6%	0.0%	0.0%	0.0%	0.0%	33.9%	2.9 GHz	[Unknown]	isResurrectable(THPVariable*)	[Unknown]	0
c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_	1.330s	4,864,000,000	1,792,000,000	2.714	4.9%	71.0%	22.9%	27.8%	0.0%	24.7%	40.1%	0.0%	0.0%	0.0%	0.0%	0.4%	3.7 GHz	[Unknown]	c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_(void)	[Unknown]	0
lookdict	1.315s	3,904,000,000	3,536,000,000	1.104	11.7%	24.3%	31.3%	0.0%	7.7%	19.2%	7.7%	69.2%	0.0%	0.0%	0.0%		3.0 GHz	[Unknown]	lookdict	dictobject.c	0
PyLong_FromLong	1.315s	3,648,000,000	6,224,000,000	0.586	28.6%	51.6%	6.5%	0.0%	12.3%	0.0%	16.4%	0.0%	0.0%	0.0%	4.1%	0.0%	2.8 GHz	[Unknown]	PyLong_FromLong	longobject.c	0
THPVariable_Wrap	1.310s	4,512,000,000	2,560,000,000	1.762	13.8%	93.9%	2.4%	0.0%	13.3%	33.2%	43.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	THPVariable_Wrap(at::TensorBase)	[Unknown]	0
free_unref_page_prepare.part.0	1.300s	4,768,000,000	10,832,000,000	0.440	41.4%	21.7%	3.4%	3.1%	3.1%	9.4%	9.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7 GHz	[Unknown]	free_unref_page_prepare.part.0	[Unknown]	0
find_vma	1.295s	3,728,000,000	2,192,000,000	1.701	12.4%	34.0%	24.7%	4.0%	4.0%	44.3%	16.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	find_vma	[Unknown]	0
cfunction_call	1.295s	3,920,000,000	1,696,000,000	2.311	8.0%	51.6%	7.4%	3.8%	0.0%	49.7%	19.1%	0.0%	0.0%	0.0%	3.8%	15.0%	3.0 GHz	[Unknown]	cfunction_call	methodobject.c	0
fput_many	1.290s	5,792,000,000	5,104,000,000	1.135	36.5%	47.8%	0.0%	15.5%	0.0%	2.6%	10.4%	0.0%	0.0%	0.0%	0.0%	0.0%	4.5 GHz	[Unknown]	fput_many	[Unknown]	0
c10::DispatchKeySet::DispatchKeySet	1.285s	3,024,000,000	2,064,000,000	1.465	36.1%	76.7%	0.0%	0.0%	5.0%	0.0%	44.6%	0.0%	0.0%	0.0%	0.0%	2.4%	2.4 GHz	[Unknown]	c10::DispatchKeySet::DispatchKeySet(c10::DispatchKey)	[Unknown]	0
_PyDict_GetItem_KnownHash	1.270s	3,968,000,000	1,024,000,000	3.875	30.9%	76.4%	4.4%	0.0%	18.9%	37.8%	22.7%	63.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	_PyDict_GetItem_KnownHash	dictobject.c	0
page_counter_try_charge	1.270s	5,136,000,000	720,000,000	7.133	4.4%	11.1%	1.1%	11.7%	0.0%	2.6%	2.9%	0.0%	0.0%	0.0%	32.1%	42.6%	4.0 GHz	[Unknown]	page_counter_try_charge	[Unknown]	0
torch::PythonArgParser::raw_parse	1.265s	3,264,000,000	768,000,000	4.250	22.5%	71.8%	0.0%	13.8%	0.0%	0.0%	36.8%	0.0%	0.0%	0.0%	9.2%	3.4%	2.6 GHz	[Unknown]	torch::PythonArgParser::raw_parse(_object*, _object*, _object*, _object**)	[Unknown]	0
build_ycc_rgb_table	1.250s	3,200,000,000	4,400,000,000	0.727	27.2%	6.2%	1.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	93.8%	31.0%	2.6 GHz	[Unknown]	build_ycc_rgb_table	[Unknown]	0
dict_subscript	1.225s	4,688,000,000	1,008,000,000	4.651	4.2%	18.3%	4.8%	19.2%	6.4%	0.0%	19.2%	0.0%	0.0%	0.0%	0.0%	38.1%	3.8 GHz	[Unknown]	dict_subscript	dictobject.c	0
listiter_next	1.220s	3,472,000,000	1,056,000,000	3.288	16.2%	58.2%	39.1%	0.0%	21.6%	8.4%	34.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	listiter_next	listobject.c	0
PyVectorcall_NARGS	1.210s	2,800,000,000	2,592,000,000	1.080	6.3%	50.0%	17.0%	0.0%	0.0%	0.0%	37.5%	0.0%	0.0%	0.0%	0.0%	20.8%	2.3 GHz	[Unknown]	PyVectorcall_NARGS	abstract.h	0
free_unref_page_list	1.210s	4,624,000,000	8,320,000,000	0.556	46.7%	9.1%	0.0%	19.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	46.3%	3.8 GHz	[Unknown]	free_unref_page_list	[Unknown]	0
__tlb_remove_page_size	1.210s	2,224,000,000	8,480,000,000	0.262	61.8%	16.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	52.8%	1.8 GHz	[Unknown]	__tlb_remove_page_size	[Unknown]	0
pymalloc_pool_extend	1.205s	3,744,000,000	1,360,000,000	2.753	0.0%	57.9%	24.8%	0.0%	12.0%	0.0%	40.1%	0.0%	0.0%	0.0%	0.0%	7.2%	3.1 GHz	[Unknown]	pymalloc_pool_extend	obmalloc.c	0
torch::PyWarningHandler::~PyWarningHandler	1.190s	4,224,000,000	2,784,000,000	1.517	7.9%	74.2%	3.9%	0.0%	17.8%	0.0%	28.4%	0.0%	0.0%	0.0%	0.0%	9.7%	3.5 GHz	[Unknown]	torch::PyWarningHandler::~PyWarningHandler(void)	[Unknown]	0
long_richcompare	1.190s	5,568,000,000	3,296,000,000	1.689	11.4%	57.1%	20.4%	13.5%	0.0%	13.5%	5.4%	0.0%	0.0%	0.0%	0.0%	0.0%	4.7 GHz	[Unknown]	long_richcompare	longobject.c	0
set_page_dirty	1.180s	3,632,000,000	7,456,000,000	0.487	47.2%	17.8%	0.0%	0.0%	4.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	38.8%	3.1 GHz	[Unknown]	set_page_dirty	[Unknown]	0
at::TensorIteratorBase::mark_outputs	1.175s	3,632,000,000	1,552,000,000	2.340	19.1%	100.0%	0.0%	4.1%	16.5%	0.0%	33.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	at::TensorIteratorBase::mark_outputs(void)	[Unknown]	0
__tls_get_addr_slow	1.170s	5,600,000,000	4,144,000,000	1.351	17.4%	38.2%	7.4%	8.0%	0.0%	0.0%	16.1%	0.0%	0.0%	0.0%	0.0%	25.7%	4.8 GHz	[Unknown]	__tls_get_addr_slow	dl-tls.c	0
tupleiter_next	1.170s	3,488,000,000	5,856,000,000	0.596	38.7%	14.0%	0.0%	4.3%	0.0%	4.3%	0.0%	0.0%	0.0%	0.0%	0.0%	48.4%	3.0 GHz	[Unknown]	tupleiter_next	tupleobject.c	0
alloc_pages_current	1.165s	3,904,000,000	1,456,000,000	2.681	0.0%	6.1%	2.3%	3.8%	3.8%	0.0%	7.7%	0.0%	0.0%	0.0%	80.7%	47.7%	3.4 GHz	[Unknown]	alloc_pages_current	[Unknown]	0
PyType_GenericAlloc	1.155s	4,208,000,000	1,760,000,000	2.391	7.3%	47.8%	13.3%	7.1%	7.1%	14.3%	25.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	PyType_GenericAlloc	typeobject.c	0
_PyIndex_Check	1.150s	3,600,000,000	4,896,000,000	0.735	14.9%	59.5%	19.8%	4.2%	0.0%	12.5%	20.8%	0.0%	0.0%	0.0%	4.2%	4.6%	3.1 GHz	[Unknown]	_PyIndex_Check	pycore_abstract.h	0
__do_page_cache_readahead	1.135s	3,488,000,000	1,008,000,000	3.460	17.8%	19.0%	0.0%	68.8%	4.3%	0.0%	4.3%	0.0%	0.0%	0.0%	68.8%	0.0%	3.1 GHz	[Unknown]	__do_page_cache_readahead	[Unknown]	0
read_markers	1.110s	3,872,000,000	2,848,000,000	1.360	6.9%	91.8%	20.6%	15.5%	0.0%	1.9%	11.6%	0.0%	60.1%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	read_markers	[Unknown]	0
_PyObject_GenericSetAttrWithDict	1.110s	3,696,000,000	3,776,000,000	0.979	28.9%	25.2%	0.0%	0.0%	0.0%	24.4%	20.3%	0.0%	0.0%	0.0%	4.1%	13.1%	3.3 GHz	[Unknown]	_PyObject_GenericSetAttrWithDict	object.c	0
at::OperandInfo::tensor	1.105s	3,168,000,000	2,016,000,000	1.571	9.9%	59.7%	3.3%	4.7%	0.0%	0.0%	4.7%	0.0%	0.0%	0.0%	0.0%	16.9%	2.9 GHz	[Unknown]	at::OperandInfo::tensor(c10::MaybeOwned<at::TensorBase>&&)	[Unknown]	0
at::TensorIteratorConfig::add_borrowed_output	1.105s	3,488,000,000	624,000,000	5.590	0.0%	78.5%	3.2%	17.2%	0.0%	0.0%	25.8%	0.0%	0.0%	0.0%	4.3%	6.1%	3.2 GHz	[Unknown]	at::TensorIteratorConfig::add_borrowed_output(at::TensorBase const&)	[Unknown]	0
PyObject_Free	1.100s	3,568,000,000	1,728,000,000	2.065	16.8%	67.3%	6.3%	0.0%	12.6%	8.4%	50.4%	0.0%	0.0%	0.0%	0.0%	7.4%	3.2 GHz	[Unknown]	PyObject_Free	obmalloc.c	0
_PyType_GetModuleByDef	1.085s	2,368,000,000	4,448,000,000	0.532	26.9%	44.5%	9.2%	44.3%	0.0%	12.7%	6.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	_PyType_GetModuleByDef	typeobject.c	0
cap_vm_enough_memory	1.080s	2,928,000,000	10,256,000,000	0.285	56.9%	27.7%	0.0%	10.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	15.8%	2.7 GHz	[Unknown]	cap_vm_enough_memory	[Unknown]	0
PyDict_GetItem	1.080s	3,280,000,000	1,616,000,000	2.030	31.7%	95.2%	18.4%	18.3%	0.0%	13.7%	45.7%	0.0%	0.0%	0.0%	9.1%	0.0%	3.0 GHz	[Unknown]	PyDict_GetItem	dictobject.c	0
omp_get_max_threads	1.075s	4,176,000,000	352,000,000	11.864	3.3%	49.7%	0.0%	0.0%	0.0%	61.1%	35.9%	0.0%	0.0%	0.0%	0.0%	25.1%	3.9 GHz	[Unknown]	omp_get_max_threads	[Unknown]	0
c10::WarningUtils::set_warning_handler	1.075s	2,656,000,000	2,384,000,000	1.114	24.7%	55.3%	0.0%	22.6%	5.6%	0.0%	28.2%	0.0%	0.0%	0.0%	0.0%	20.3%	2.5 GHz	[Unknown]	c10::WarningUtils::set_warning_handler(c10::WarningHandler*)	[Unknown]	0
find_name_in_mro	1.075s	3,488,000,000	1,216,000,000	2.868	4.1%	35.3%	6.1%	0.0%	25.8%	17.2%	60.2%	0.0%	0.0%	0.0%	0.0%	46.0%	3.2 GHz	[Unknown]	find_name_in_mro	typeobject.c	0
PyObject_GC_Del	1.070s	2,512,000,000	4,656,000,000	0.540	24.7%	100.0%	23.4%	11.9%	0.0%	35.8%	23.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	PyObject_GC_Del	gcmodule.c	0
at::_ops::empty_memory_format::call	1.065s	4,960,000,000	1,312,000,000	3.780	8.5%	61.2%	0.0%	0.0%	6.0%	18.1%	42.3%	0.0%	0.0%	0.0%	0.0%	0.0%	4.7 GHz	[Unknown]	at::_ops::empty_memory_format::call(c10::ArrayRef<c10::SymInt>, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, c10::optional<c10::MemoryFormat>)	[Unknown]	0
amd_clear_divider	1.065s	4,176,000,000	672,000,000	6.214	9.0%	60.4%	0.0%	0.0%	0.0%	0.0%	3.6%	0.0%	0.0%	0.0%	0.0%	39.6%	3.9 GHz	[Unknown]	amd_clear_divider	[Unknown]	0
c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard	1.065s	3,920,000,000	3,904,000,000	1.004	31.9%	85.3%	0.0%	11.5%	0.0%	26.8%	30.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard(c10::DispatchKeySet)	[Unknown]	0
siphash24	1.060s	3,728,000,000	3,936,000,000	0.947	22.1%	39.5%	34.8%	8.0%	0.0%	4.0%	16.1%	0.0%	0.0%	0.0%	0.0%	2.6%	3.5 GHz	[Unknown]	siphash24	pyhash.c	0
method_vectorcall_VARARGS_KEYWORDS	1.060s	2,784,000,000	1,296,000,000	2.148	15.7%	74.4%	0.0%	32.3%	0.0%	26.9%	10.8%	0.0%	0.0%	0.0%	0.0%	8.0%	2.6 GHz	[Unknown]	method_vectorcall_VARARGS_KEYWORDS	descrobject.c	0
xas_init_marks	1.055s	4,608,000,000	11,392,000,000	0.404	55.7%	38.3%	0.0%	0.0%	0.0%	0.0%	3.3%	0.0%	0.0%	0.0%	0.0%	26.2%	4.4 GHz	[Unknown]	xas_init_marks	[Unknown]	0
at::impl::PythonTorchFunctionTLS::stack_len	1.050s	1,920,000,000	2,864,000,000	0.670	60.2%	69.3%	0.0%	15.6%	0.0%	39.1%	15.6%	0.0%	0.0%	0.0%	0.0%	12.5%	1.8 GHz	[Unknown]	at::impl::PythonTorchFunctionTLS::stack_len(void)	[Unknown]	0
mem_cgroup_commit_charge	1.040s	4,656,000,000	10,192,000,000	0.457	40.0%	20.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	42.7%	4.5 GHz	[Unknown]	mem_cgroup_commit_charge	[Unknown]	0
ascii_decode	1.040s	2,688,000,000	2,496,000,000	1.077	5.8%	98.4%	27.5%	16.7%	0.0%	0.0%	50.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	ascii_decode	unicodeobject.c	0
func@0x1976c0	1.040s	3,808,000,000	22,336,000,000	0.170	100.0%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	20.4%	3.7 GHz	[Unknown]	func@0x1976c0	[Unknown]	0
alloc_pages_vma	1.030s	4,176,000,000	8,656,000,000	0.482	25.9%	5.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6%	62.9%	4.1 GHz	[Unknown]	alloc_pages_vma	[Unknown]	0
get_task_policy.part.0	1.010s	1,504,000,000	3,920,000,000	0.384	100.0%	68.4%	0.0%	0.0%	10.0%	0.0%	10.0%	0.0%	0.0%	0.0%	19.9%	0.0%	1.5 GHz	[Unknown]	get_task_policy.part.0	[Unknown]	0
at::empty	1.005s	2,416,000,000	2,160,000,000	1.119	15.9%	100.0%	0.0%	6.2%	0.0%	0.0%	24.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	at::empty(c10::ArrayRef<long>, c10::TensorOptions, c10::optional<c10::MemoryFormat>)	[Unknown]	0
c10::alloc_cpu	1.000s	2,400,000,000	848,000,000	2.830	19.1%	100.0%	0.0%	0.0%	0.0%	37.5%	56.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	c10::alloc_cpu(unsigned long)	[Unknown]	0
ImagingRawEncode	1.000s	2,752,000,000	10,336,000,000	0.266	100.0%	35.8%	0.0%	49.1%	0.0%	5.5%	65.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	ImagingRawEncode	[Unknown]	0
do_mkvalue	0.995s	2,480,000,000	1,136,000,000	2.183	19.4%	90.3%	0.0%	0.0%	0.0%	18.1%	42.3%	0.0%	0.0%	0.0%	6.0%	0.0%	2.5 GHz	[Unknown]	do_mkvalue	modsupport.c	0
_Py_MakeRecCheck	0.995s	2,656,000,000	2,560,000,000	1.038	20.3%	42.6%	2.9%	16.9%	0.0%	0.0%	22.6%	0.0%	0.0%	0.0%	0.0%	21.7%	2.7 GHz	[Unknown]	_Py_MakeRecCheck	pycore_ceval.h	0
scsi_queue_rq	0.990s	2,560,000,000	400,000,000	6.400	8.5%	43.7%	19.7%	17.6%	35.2%	35.2%	46.9%	0.0%	0.0%	0.0%	0.0%	5.9%	2.6 GHz	[Unknown]	scsi_queue_rq	[Unknown]	0
_cond_resched	0.990s	2,432,000,000	4,528,000,000	0.537	25.4%	59.4%	32.5%	0.0%	6.2%	0.0%	18.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	_cond_resched	[Unknown]	0
