Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
bilinear_filter	1.735s	4,688,000,000	19,296,000,000	0.243	100.0%	5.6%	0.0%	3.2%	0.0%	0.0%	32.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	bilinear_filter	[Unknown]	0
__d_lookup_rcu	1.730s	4,032,000,000	800,000,000	5.040	5.8%	34.1%	4.9%	14.9%	0.0%	100.0%	100.0%	77.8%	100.0%	0.0%	3.7%	0.0%	2.3 GHz	[Unknown]	__d_lookup_rcu	[Unknown]	0
LogAPIUsageOnceFromPython	1.715s	6,432,000,000	1,936,000,000	3.322	1.6%	51.8%	16.2%	0.0%	35.0%	30.3%	37.3%	0.0%	0.0%	0.0%	0.0%	14.6%	3.8 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
insert_to_usedpool	1.715s	3,776,000,000	1,552,000,000	2.433	14.0%	79.4%	37.6%	19.9%	0.0%	4.2%	19.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	insert_to_usedpool	obmalloc.c	0
object_dealloc	1.705s	6,752,000,000	1,680,000,000	4.019	2.2%	55.4%	3.3%	11.1%	6.7%	11.1%	31.1%	0.0%	0.0%	0.0%	0.0%	10.9%	4.0 GHz	[Unknown]	object_dealloc	typeobject.c	0
at::TensorIteratorBase::build	1.695s	5,792,000,000	3,952,000,000	1.466	14.2%	78.8%	18.9%	12.9%	7.8%	7.8%	44.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	at::TensorIteratorBase::build(at::TensorIteratorConfig&)	[Unknown]	0
truncate_cleanup_page	1.695s	4,480,000,000	4,240,000,000	1.057	50.6%	35.0%	0.0%	26.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	32.9%	2.6 GHz	[Unknown]	truncate_cleanup_page	[Unknown]	0
fput_many	1.695s	5,168,000,000	6,736,000,000	0.767	23.7%	44.0%	3.0%	23.2%	2.9%	0.0%	2.9%	0.0%	0.0%	0.0%	0.0%	5.3%	3.0 GHz	[Unknown]	fput_many	[Unknown]	0
prep_new_page	1.670s	5,232,000,000	2,464,000,000	2.123	10.9%	7.1%	49.6%	0.0%	0.0%	0.0%	2.9%	0.0%	0.0%	0.0%	48.7%	18.6%	3.1 GHz	[Unknown]	prep_new_page	[Unknown]	0
_Py_XDECREF	1.665s	5,440,000,000	3,312,000,000	1.643	22.1%	37.9%	4.1%	8.3%	0.0%	0.0%	19.3%	0.0%	0.0%	0.0%	0.0%	12.0%	3.3 GHz	[Unknown]	_Py_XDECREF	object.h	0
pybind11::detail::get_internals	1.660s	5,232,000,000	2,528,000,000	2.070	6.3%	63.2%	23.2%	8.6%	17.2%	8.6%	28.7%	0.0%	0.0%	0.0%	0.0%	3.3%	3.2 GHz	[Unknown]	pybind11::detail::get_internals(void)	[Unknown]	0
PyObject_GC_Del	1.650s	4,672,000,000	2,080,000,000	2.246	43.8%	100.0%	0.0%	3.2%	6.4%	3.2%	12.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	PyObject_GC_Del	gcmodule.c	0
at::native::_to_copy	1.650s	6,064,000,000	2,944,000,000	2.060	4.6%	56.9%	9.7%	0.0%	0.0%	0.0%	29.7%	0.0%	0.0%	0.0%	0.0%		3.7 GHz	[Unknown]	at::native::_to_copy(at::Tensor const&, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, bool, c10::optional<c10::MemoryFormat>)	[Unknown]	0
vmacache_find	1.640s	5,840,000,000	8,000,000,000	0.730	46.1%	39.6%	3.2%	0.0%	0.0%	12.8%	25.7%	0.0%	0.0%	0.0%	0.0%	9.9%	3.6 GHz	[Unknown]	vmacache_find	[Unknown]	0
long_richcompare	1.640s	5,264,000,000	3,744,000,000	1.406	9.0%	61.9%	18.8%	14.2%	0.0%	11.4%	8.5%	0.0%	0.0%	0.0%	0.0%	2.1%	3.2 GHz	[Unknown]	long_richcompare	longobject.c	0
at::TensorIteratorBase::compute_shape	1.635s	5,248,000,000	2,336,000,000	2.247	0.5%	59.5%	15.4%	5.7%	0.0%	0.0%	22.9%	0.0%	0.0%	0.0%	0.0%	17.6%	3.2 GHz	[Unknown]	at::TensorIteratorBase::compute_shape(at::TensorIteratorConfig const&)	[Unknown]	0
_Py_NewReference	1.630s	5,456,000,000	3,584,000,000	1.522	15.7%	48.0%	20.2%	16.5%	0.0%	35.7%	27.5%	0.0%	0.0%	0.0%	2.7%	0.0%	3.3 GHz	[Unknown]	_Py_NewReference	object.c	0
tuple_alloc	1.620s	5,584,000,000	3,088,000,000	1.808	19.3%	23.9%	14.2%	2.7%	8.1%	13.4%	18.8%	0.0%	0.0%	0.0%	0.0%	10.7%	3.4 GHz	[Unknown]	tuple_alloc	tupleobject.c	0
c10::TensorImpl::TensorImpl	1.605s	6,080,000,000	3,728,000,000	1.631	10.1%	61.6%	0.0%	22.2%	0.0%	32.1%	34.5%	0.0%	0.0%	0.0%	17.3%	15.8%	3.8 GHz	[Unknown]	c10::TensorImpl::TensorImpl(c10::Storage&&, c10::DispatchKeySet, caffe2::TypeMeta, c10::optional<c10::Device>)	[Unknown]	0
dict_dealloc	1.590s	5,328,000,000	1,808,000,000	2.947	2.8%	100.0%	46.4%	19.7%	0.0%	36.6%	28.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	dict_dealloc	dictobject.c	0
at::TensorIteratorBase::serial_for_each	1.570s	6,016,000,000	2,720,000,000	2.212	15.0%	50.9%	4.0%	27.4%	0.0%	15.0%	27.4%	0.0%	0.0%	0.0%	0.0%	11.8%	3.8 GHz	[Unknown]	at::TensorIteratorBase::serial_for_each(c10::function_ref<void (char**, long const*, long, long)>, at::Range) const	[Unknown]	0
__cancel_dirty_page	1.570s	5,664,000,000	16,336,000,000	0.347	83.8%	38.3%	0.0%	13.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	18.7%	3.6 GHz	[Unknown]	__cancel_dirty_page	[Unknown]	0
pmd_devmap_trans_unstable	1.570s	4,624,000,000	7,248,000,000	0.638	83.4%	42.3%	42.3%	6.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	pmd_devmap_trans_unstable	[Unknown]	0
psi_task_change	1.570s	4,432,000,000	2,752,000,000	1.610	15.5%	43.5%	15.5%	13.5%	16.9%	30.5%	64.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	psi_task_change	[Unknown]	0
page_cache_free_page.isra.0	1.570s	5,776,000,000	4,160,000,000	1.388	16.2%	19.5%	23.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6%	38.4%	3.7 GHz	[Unknown]	page_cache_free_page.isra.0	[Unknown]	0
xas_create	1.560s	4,592,000,000	11,472,000,000	0.400	82.2%	37.7%	0.0%	0.0%	6.5%	0.0%	9.8%	0.0%	0.0%	0.0%	0.0%	3.2%	2.9 GHz	[Unknown]	xas_create	[Unknown]	0
ext4_mpage_readpages	1.555s	3,696,000,000	5,136,000,000	0.720	23.5%	69.6%	6.9%	4.1%	16.2%	0.0%	16.2%	0.0%	0.0%	0.0%	12.2%	0.0%	2.4 GHz	[Unknown]	ext4_mpage_readpages	[Unknown]	0
getset_get	1.550s	4,544,000,000	4,304,000,000	1.056	20.9%	54.0%	0.0%	39.6%	0.0%	14.5%	56.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	getset_get	descrobject.c	0
__lru_cache_add	1.510s	5,232,000,000	8,352,000,000	0.626	62.4%	62.4%	0.0%	31.5%	0.0%	0.0%	2.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	__lru_cache_add	[Unknown]	0
torch::PyWarningHandler::~PyWarningHandler	1.510s	3,904,000,000	2,272,000,000	1.718	7.9%	74.0%	7.9%	26.9%	0.0%	23.1%	42.3%	0.0%	0.0%	0.0%	0.0%	3.4%	2.6 GHz	[Unknown]	torch::PyWarningHandler::~PyWarningHandler(void)	[Unknown]	0
PyBytes_FromStringAndSize	1.495s	4,528,000,000	3,136,000,000	1.444	30.3%	64.4%	22.7%	0.0%	13.3%	16.6%	16.6%	0.0%	0.0%	0.0%	3.3%	0.0%	3.0 GHz	[Unknown]	PyBytes_FromStringAndSize	bytesobject.c	0
__delete_from_page_cache	1.485s	5,792,000,000	9,360,000,000	0.619	45.9%	20.3%	5.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	28.0%	3.9 GHz	[Unknown]	__delete_from_page_cache	[Unknown]	0
_PyObject_MakeTpCall	1.485s	2,944,000,000	2,336,000,000	1.260	26.2%	71.3%	21.4%	15.3%	0.0%	45.9%	61.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0 GHz	[Unknown]	_PyObject_MakeTpCall	call.c	0
THPVariable_Wrap	1.480s	4,352,000,000	1,280,000,000	3.400	8.4%	87.2%	4.2%	0.0%	0.0%	34.5%	65.5%	0.0%	0.0%	0.0%	0.0%	0.2%	2.9 GHz	[Unknown]	THPVariable_Wrap(at::TensorBase)	[Unknown]	0
at::TensorIteratorBase::populate_operands	1.460s	3,824,000,000	4,080,000,000	0.937	24.3%	70.6%	3.9%	23.5%	0.0%	0.0%	47.1%	0.0%	0.0%	0.0%	0.0%	0.5%	2.6 GHz	[Unknown]	at::TensorIteratorBase::populate_operands(at::TensorIteratorConfig&)	[Unknown]	0
page_counter_try_charge	1.435s	3,776,000,000	960,000,000	3.933	8.9%	14.9%	2.0%	23.8%	7.9%	1.1%	4.0%	0.0%	0.0%	0.0%	43.7%	8.6%	2.6 GHz	[Unknown]	page_counter_try_charge	[Unknown]	0
operator new	1.415s	5,296,000,000	1,840,000,000	2.878	3.0%	48.6%	6.9%	0.0%	11.3%	0.0%	42.5%	0.0%	0.0%	0.0%	8.5%	21.6%	3.7 GHz	[Unknown]	operator new(unsigned long)	new_op.cc	0
__tls_get_addr_slow	1.415s	5,200,000,000	4,864,000,000	1.069	21.6%	40.4%	26.0%	11.5%	5.8%	0.0%	28.8%	0.0%	0.0%	0.0%	2.9%	7.8%	3.7 GHz	[Unknown]	__tls_get_addr_slow	dl-tls.c	0
c10::impl::ExcludeDispatchKeyGuard::~ExcludeDispatchKeyGuard	1.380s	3,824,000,000	1,440,000,000	2.656	5.0%	78.5%	15.1%	7.8%	3.9%	0.0%	31.4%	0.0%	0.0%	0.0%	0.0%	0.2%	2.8 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::~ExcludeDispatchKeyGuard(void)	[Unknown]	0
_PyObject_LookupSpecial	1.380s	5,776,000,000	2,816,000,000	2.051	7.1%	48.8%	19.8%	28.6%	0.0%	46.7%	46.7%	0.0%	0.0%	0.0%	5.2%	14.3%	4.2 GHz	[Unknown]	_PyObject_LookupSpecial	typeobject.c	0
strncpy	1.365s	1,232,000,000	624,000,000	1.974	10.6%	26.6%	29.2%	100.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	8.4%	902.6 MHz	[Unknown]	strncpy	[Unknown]	0
listiter_next	1.365s	3,904,000,000	944,000,000	4.136	2.5%	24.5%	28.7%	11.5%	0.0%	11.5%	49.9%	0.0%	0.0%	0.0%	0.0%	16.3%	2.9 GHz	[Unknown]	listiter_next	listobject.c	0
lock_page_memcg	1.345s	2,320,000,000	15,440,000,000	0.150	91.5%	36.3%	48.9%	25.9%	6.5%	0.0%	6.5%	0.0%	0.0%	0.0%	0.0%	0.0%	1.7 GHz	[Unknown]	lock_page_memcg	[Unknown]	0
mem_cgroup_commit_charge	1.340s	4,080,000,000	9,328,000,000	0.437	75.7%	38.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.4%	3.0 GHz	[Unknown]	mem_cgroup_commit_charge	[Unknown]	0
__fget_light	1.335s	3,808,000,000	384,000,000	9.917	4.3%	54.2%	30.0%	51.2%	0.0%	31.5%	27.6%	0.0%	0.0%	0.0%	0.0%	3.0%	2.9 GHz	[Unknown]	__fget_light	[Unknown]	0
build_ycc_rgb_table	1.305s	3,648,000,000	4,496,000,000	0.811	46.6%	11.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	61.7%	23.1%	2.8 GHz	[Unknown]	build_ycc_rgb_table	[Unknown]	0
find_vma	1.285s	3,600,000,000	1,936,000,000	1.860	15.4%	29.2%	3.4%	8.3%	0.0%	4.4%	33.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	find_vma	[Unknown]	0
unicode_dealloc	1.285s	3,168,000,000	1,888,000,000	1.678	9.2%	100.0%	48.8%	18.9%	0.0%	23.7%	37.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	unicode_dealloc	unicodeobject.c	0
c10::impl::PyObjectSlot::check_pyobj	1.285s	3,792,000,000	2,944,000,000	1.288	27.9%	96.2%	11.4%	11.9%	7.9%	11.9%	19.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	c10::impl::PyObjectSlot::check_pyobj(c10::impl::PyInterpreter*) const	[Unknown]	0
c10::computeDispatchKey	1.285s	3,312,000,000	2,000,000,000	1.656	13.7%	80.0%	18.7%	0.0%	22.6%	13.6%	31.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	c10::computeDispatchKey(c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>)	[Unknown]	0
c10::DispatchKeySet::DispatchKeySet	1.280s	3,936,000,000	2,608,000,000	1.509	15.9%	62.0%	0.0%	19.1%	0.0%	0.0%	30.5%	0.0%	0.0%	0.0%	0.0%	11.0%	3.1 GHz	[Unknown]	c10::DispatchKeySet::DispatchKeySet(c10::DispatchKey)	[Unknown]	0
PyEval_RestoreThread	1.280s	4,624,000,000	1,232,000,000	3.753	2.4%	77.0%	6.5%	35.7%	0.0%	0.0%	26.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	PyEval_RestoreThread	ceval.c	0
free_unref_page_list	1.265s	5,120,000,000	7,232,000,000	0.708	44.5%	10.9%	0.0%	14.6%	0.0%	0.0%	5.9%	0.0%	0.0%	0.0%	0.0%	34.6%	4.0 GHz	[Unknown]	free_unref_page_list	[Unknown]	0
dict_subscript	1.260s	3,408,000,000	2,736,000,000	1.246	32.3%	64.6%	10.4%	26.4%	4.4%	17.6%	26.4%	0.0%	0.0%	0.0%	0.0%	72.7%	2.7 GHz	[Unknown]	dict_subscript	dictobject.c	0
lookdict	1.255s	3,328,000,000	2,704,000,000	1.231	24.9%	76.5%	44.5%	27.0%	9.0%	22.5%	13.5%	0.0%	0.0%	0.0%	0.0%	39.3%	2.7 GHz	[Unknown]	lookdict	dictobject.c	0
func@0x24dfd0	1.250s	1,776,000,000	1,488,000,000	1.194	18.5%	78.1%	0.0%	0.0%	8.4%	25.3%	59.1%	0.0%	0.0%	0.0%	25.3%	10.0%	1.4 GHz	[Unknown]	func@0x24dfd0	[Unknown]	0
c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard	1.240s	3,824,000,000	3,936,000,000	0.972	28.2%	100.0%	1.4%	0.0%	27.5%	0.0%	11.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard(c10::DispatchKeySet)	[Unknown]	0
__find_get_block	1.240s	4,800,000,000	1,408,000,000	3.409	8.6%	18.2%	8.6%	28.1%	0.0%	59.4%	84.4%	46.9%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	__find_get_block	[Unknown]	0
_PyIndex_Check	1.230s	2,528,000,000	3,152,000,000	0.802	28.0%	82.4%	54.4%	47.5%	0.0%	17.8%	29.7%	0.0%	0.0%	0.0%	0.0%	100.0%	2.1 GHz	[Unknown]	_PyIndex_Check	pycore_abstract.h	0
_PyObject_IS_GC	1.230s	3,104,000,000	2,096,000,000	1.481	18.1%	45.9%	10.9%	0.0%	4.8%	48.3%	19.3%	0.0%	0.0%	0.0%	0.0%	5.0%	2.5 GHz	[Unknown]	_PyObject_IS_GC	pycore_object.h	0
at::getStepCallbacksUnlessEmpty	1.230s	4,416,000,000	6,416,000,000	0.688	33.8%	58.5%	0.0%	6.8%	10.2%	13.6%	30.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	at::getStepCallbacksUnlessEmpty(at::RecordScope)	[Unknown]	0
__GI___pthread_getspecific	1.230s	2,608,000,000	2,784,000,000	0.937	7.6%	36.3%	7.6%	0.0%	23.0%	23.0%	40.3%	0.0%	0.0%	0.0%	0.0%	27.3%	2.1 GHz	[Unknown]	__GI___pthread_getspecific	pthread_getspecific.c	0
PyObject_IsInstance	1.225s	3,088,000,000	1,888,000,000	1.636	7.4%	43.6%	8.9%	4.9%	0.0%	0.0%	58.3%	0.0%	0.0%	0.0%	0.0%	40.1%	2.5 GHz	[Unknown]	PyObject_IsInstance	abstract.c	0
PyType_GenericAlloc	1.220s	5,344,000,000	3,616,000,000	1.478	6.5%	40.6%	11.5%	0.0%	8.4%	19.6%	22.5%	0.0%	0.0%	0.0%	0.0%	11.3%	4.4 GHz	[Unknown]	PyType_GenericAlloc	typeobject.c	0
object_recursive_isinstance	1.220s	4,192,000,000	3,632,000,000	1.154	11.5%	56.5%	36.5%	14.3%	0.0%	17.9%	17.9%	0.0%	0.0%	0.0%	3.6%	0.0%	3.4 GHz	[Unknown]	object_recursive_isinstance	abstract.c	0
read_markers	1.215s	3,584,000,000	3,712,000,000	0.966	13.6%	59.6%	17.8%	25.1%	0.0%	29.3%	0.0%	0.0%	0.0%	0.0%	0.0%	9.0%	2.9 GHz	[Unknown]	read_markers	[Unknown]	0
PySequence_GetItem	1.200s	3,200,000,000	1,872,000,000	1.709	11.7%	100.0%	5.0%	4.7%	0.0%	0.0%	28.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	PySequence_GetItem	abstract.c	0
PageHuge	1.200s	4,544,000,000	7,632,000,000	0.595	48.5%	18.3%	14.3%	3.3%	6.6%	0.0%	3.3%	0.0%	0.0%	0.0%	0.0%	14.1%	3.8 GHz	[Unknown]	PageHuge	[Unknown]	0
c10::impl::HermeticPyObjectTLS::get_tls_state	1.195s	2,544,000,000	3,712,000,000	0.685	53.1%	86.2%	0.0%	17.7%	0.0%	5.9%	41.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	c10::impl::HermeticPyObjectTLS::get_tls_state(void)	[Unknown]	0
c10::TensorImpl::set_sizes_and_strides	1.190s	3,792,000,000	4,256,000,000	0.891	7.7%	39.2%	2.4%	7.9%	4.0%	0.0%	31.6%	0.0%	0.0%	0.0%	0.0%	50.8%	3.2 GHz	[Unknown]	c10::TensorImpl::set_sizes_and_strides(c10::ArrayRef<long>, c10::ArrayRef<long>, c10::optional<long>)	[Unknown]	0
__GI___pthread_once	1.190s	3,824,000,000	7,344,000,000	0.521	100.0%	43.4%	0.0%	0.0%	0.0%	15.7%	27.5%	0.0%	0.0%	0.0%	0.0%	16.9%	3.2 GHz	[Unknown]	__GI___pthread_once	pthread_once.c	0
lookup_maybe_method	1.175s	3,904,000,000	1,152,000,000	3.389	20.3%	43.8%	1.1%	11.5%	0.0%	42.3%	34.6%	0.0%	0.0%	0.0%	7.7%	0.0%	3.3 GHz	[Unknown]	lookup_maybe_method	typeobject.c	0
down_read	1.170s	5,360,000,000	11,872,000,000	0.451	38.5%	22.0%	0.0%	16.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	45.5%	4.6 GHz	[Unknown]	down_read	[Unknown]	0
unicode_fromformat_arg	1.160s	2,176,000,000	2,624,000,000	0.829	39.6%	100.0%	0.0%	20.7%	0.0%	48.3%	20.7%	0.0%	0.0%	0.0%	0.0%	0.0%	1.9 GHz	[Unknown]	unicode_fromformat_arg	unicodeobject.c	0
method_vectorcall_FASTCALL	1.155s	2,816,000,000	2,224,000,000	1.266	12.7%	50.8%	0.0%	0.0%	16.0%	0.0%	10.7%	0.0%	0.0%	0.0%	0.0%	30.5%	2.4 GHz	[Unknown]	method_vectorcall_FASTCALL	descrobject.c	0
PyLong_FromLong	1.155s	4,624,000,000	5,504,000,000	0.840	7.7%	15.5%	14.6%	0.0%	9.7%	0.0%	13.0%	0.0%	0.0%	0.0%	0.0%	43.1%	4.0 GHz	[Unknown]	PyLong_FromLong	longobject.c	0
c10::AutogradState::get_tls_state	1.145s	3,376,000,000	2,048,000,000	1.648	7.7%	51.4%	0.0%	26.7%	8.9%	0.0%	26.7%	0.0%	0.0%	0.0%	0.0%	6.3%	2.9 GHz	[Unknown]	c10::AutogradState::get_tls_state(void)	[Unknown]	0
cfunction_call	1.145s	5,936,000,000	1,344,000,000	4.417	5.1%	96.9%	17.7%	0.0%	0.0%	12.2%	17.7%	0.0%	0.0%	0.0%	0.0%	0.0%	5.2 GHz	[Unknown]	cfunction_call	methodobject.c	0
at::TensorIteratorBase::compute_names	1.140s	3,136,000,000	480,000,000	6.533	6.8%	100.0%	0.0%	19.1%	0.0%	0.0%	43.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	at::TensorIteratorBase::compute_names(at::TensorIteratorConfig const&)	[Unknown]	0
c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_	1.135s	4,432,000,000	2,032,000,000	2.181	8.2%	43.6%	16.9%	20.3%	6.8%	20.3%	16.9%	0.0%	0.0%	0.0%	0.0%	7.0%	3.9 GHz	[Unknown]	c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_(void)	[Unknown]	0
c10::alloc_cpu	1.120s	3,344,000,000	384,000,000	8.708	0.0%	36.8%	1.8%	0.0%	13.5%	31.4%	31.4%	0.0%	0.0%	0.0%	0.0%	30.7%	3.0 GHz	[Unknown]	c10::alloc_cpu(unsigned long)	[Unknown]	0
torch::jit::tracer::getTracingState	1.120s	2,528,000,000	2,480,000,000	1.019	15.4%	68.8%	3.1%	0.0%	11.9%	11.9%	53.4%	0.0%	0.0%	0.0%	0.0%	7.3%	2.3 GHz	[Unknown]	torch::jit::tracer::getTracingState(void)	[Unknown]	0
at::_ops::empty_memory_format::call	1.115s	4,304,000,000	1,568,000,000	2.745	8.7%	50.6%	2.7%	7.0%	0.0%	31.4%	27.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	at::_ops::empty_memory_format::call(c10::ArrayRef<c10::SymInt>, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, c10::optional<c10::MemoryFormat>)	[Unknown]	0
_PyDict_GetItem_KnownHash	1.115s	4,032,000,000	1,648,000,000	2.447	16.7%	57.7%	33.5%	26.0%	11.2%	48.4%	40.9%	0.0%	0.0%	0.0%	0.0%	0.8%	3.6 GHz	[Unknown]	_PyDict_GetItem_KnownHash	dictobject.c	0
PyObject_Malloc	1.115s	3,056,000,000	1,712,000,000	1.785	33.3%	100.0%	0.0%	9.8%	0.0%	39.3%	34.4%	0.0%	0.0%	0.0%	4.9%	0.0%	2.7 GHz	[Unknown]	PyObject_Malloc	obmalloc.c	0
stringlib_split_whitespace	1.110s	2,400,000,000	4,176,000,000	0.575	54.5%	29.9%	24.6%	0.0%	0.0%	6.3%	50.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	stringlib_split_whitespace	split.h	0
_Py_IS_TYPE	1.110s	3,744,000,000	3,968,000,000	0.944	29.4%	38.0%	6.0%	0.0%	12.0%	16.0%	40.1%	0.0%	0.0%	0.0%	4.0%	11.1%	3.4 GHz	[Unknown]	_Py_IS_TYPE	object.h	0
func@0x16c2b0	1.095s	2,016,000,000	1,600,000,000	1.260	22.9%	68.7%	10.6%	0.0%	52.1%	29.8%	67.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.8 GHz	[Unknown]	func@0x16c2b0	[Unknown]	0
alloc_pages_vma	1.095s	3,616,000,000	6,272,000,000	0.577	52.2%	15.0%	25.0%	4.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	8.2%	3.3 GHz	[Unknown]	alloc_pages_vma	[Unknown]	0
torch::PythonArgParser::raw_parse	1.090s	4,368,000,000	1,488,000,000	2.935	9.1%	47.4%	0.0%	0.0%	17.2%	0.0%	20.6%	0.0%	0.0%	0.0%	0.0%	39.8%	4.0 GHz	[Unknown]	torch::PythonArgParser::raw_parse(_object*, _object*, _object*, _object**)	[Unknown]	0
tcache_put	1.085s	2,432,000,000	1,792,000,000	1.357	23.4%	81.0%	14.4%	0.0%	12.3%	30.8%	80.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	tcache_put	malloc.c	0
c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::BlockComparator	1.085s	528,000,000	928,000,000	0.569	41.3%	100.0%	0.0%	56.8%	85.2%	0.0%	100.0%	0.0%	0.0%	0.0%	0.0%	0.0%	486.6 MHz	[Unknown]	c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::BlockComparator(c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::Block const*, c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::Block const*)	[Unknown]	0
func@0x320870	1.085s	1,168,000,000	112,000,000	10.429	0.0%	57.8%	5.8%	0.0%	25.7%	0.0%	100.0%	0.0%	0.0%	0.0%	0.0%	18.2%	1.1 GHz	[Unknown]	func@0x320870	[Unknown]	0
do_task_stat	1.075s	2,752,000,000	2,080,000,000	1.323	9.2%	23.1%	1.5%	16.4%	49.1%	10.9%	43.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	do_task_stat	[Unknown]	0
ImagingRawEncode	1.075s	3,040,000,000	10,688,000,000	0.284	49.3%	35.0%	36.0%	0.0%	4.9%	9.9%	83.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	ImagingRawEncode	[Unknown]	0
pagevec_lru_move_fn	1.075s	3,136,000,000	6,672,000,000	0.470	48.9%	51.8%	0.0%	9.6%	0.0%	14.3%	4.8%	0.0%	0.0%	0.0%	0.0%	22.5%	2.9 GHz	[Unknown]	pagevec_lru_move_fn	[Unknown]	0
xas_init_marks	1.075s	3,248,000,000	14,320,000,000	0.227	62.1%	76.4%	14.3%	4.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%		3.0 GHz	[Unknown]	xas_init_marks	[Unknown]	0
PyVectorcall_NARGS	1.070s	3,936,000,000	1,728,000,000	2.278	20.8%	100.0%	0.0%	0.0%	7.6%	0.0%	30.5%	0.0%	0.0%	0.0%	0.0%	10.1%	3.7 GHz	[Unknown]	PyVectorcall_NARGS	abstract.h	0
