Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
PyObject_GetItem	2.145s	6,320,000,000	7,312,000,000	0.864	21.9%	21.4%	10.1%	0.0%	9.5%	11.9%	26.1%	0.0%	0.0%	0.0%	0.0%	24.6%	2.9 GHz	[Unknown]	PyObject_GetItem	abstract.c	0
_PyFrame_New_NoTrack	2.140s	4,064,000,000	4,784,000,000	0.849	28.8%	22.4%	0.0%	18.5%	0.0%	51.7%	44.3%	0.0%	0.0%	0.0%	70.1%	5.5%	1.9 GHz	[Unknown]	_PyFrame_New_NoTrack	frameobject.c	0
ImagingPaste	2.140s	6,816,000,000	4,320,000,000	1.578	7.5%	3.6%	1.1%	70.4%	0.0%	19.8%	57.2%	0.0%	0.0%	0.0%	33.0%	0.0%	3.2 GHz	[Unknown]	ImagingPaste	[Unknown]	0
__pthread_cond_signal	2.140s	5,024,000,000	2,352,000,000	2.136	34.3%	82.0%	0.0%	11.9%	6.0%	0.0%	53.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	__pthread_cond_signal	pthread_cond_signal.c	0
operator new	2.120s	5,248,000,000	3,088,000,000	1.699	9.9%	92.2%	9.9%	0.0%	20.0%	0.0%	54.3%	0.0%	0.0%	0.0%	14.3%	0.0%	2.5 GHz	[Unknown]	operator new(unsigned long)	new_op.cc	0
LogAPIUsageOnceFromPython	2.100s	6,288,000,000	1,280,000,000	4.912	7.4%	45.4%	3.3%	14.3%	0.0%	45.3%	52.5%	0.0%	0.0%	0.0%	0.0%	24.1%	3.0 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
at::TensorIteratorBase::compute_shape	2.100s	5,312,000,000	2,064,000,000	2.574	9.0%	49.3%	3.0%	28.2%	0.0%	0.0%	67.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	at::TensorIteratorBase::compute_shape(at::TensorIteratorConfig const&)	[Unknown]	0
listiter_next	2.085s	4,512,000,000	864,000,000	5.222	5.2%	45.1%	5.2%	3.3%	6.6%	33.2%	39.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	listiter_next	listobject.c	0
at::TensorIteratorBase::serial_for_each	2.085s	6,016,000,000	4,544,000,000	1.324	16.7%	77.3%	18.1%	10.0%	5.0%	7.5%	29.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	at::TensorIteratorBase::serial_for_each(c10::function_ref<void (char**, long const*, long, long)>, at::Range) const	[Unknown]	0
down_read_trylock	2.080s	6,432,000,000	11,808,000,000	0.545	90.8%	61.4%	15.1%	28.0%	2.3%	0.0%	9.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	down_read_trylock	[Unknown]	0
_PyDict_GetItem_KnownHash	2.080s	5,184,000,000	1,280,000,000	4.050	5.9%	55.9%	27.4%	20.3%	8.7%	37.6%	49.2%	0.0%	0.0%	0.0%	0.0%	0.9%	2.5 GHz	[Unknown]	_PyDict_GetItem_KnownHash	dictobject.c	0
unicode_eq	2.050s	5,088,000,000	2,512,000,000	2.025	5.7%	48.2%	23.7%	2.9%	0.0%	32.4%	44.2%	0.0%	0.0%	0.0%	0.0%	13.3%	2.5 GHz	[Unknown]	unicode_eq	eq.h	0
getset_get	2.040s	6,640,000,000	3,120,000,000	2.128	9.4%	30.6%	13.8%	0.0%	22.6%	15.8%	27.1%	0.0%	0.0%	0.0%	0.0%	19.2%	3.3 GHz	[Unknown]	getset_get	descrobject.c	0
PageHuge	1.990s	4,432,000,000	5,808,000,000	0.763	55.5%	25.7%	5.6%	10.2%	0.0%	0.0%	20.3%	0.0%	0.0%	0.0%	0.0%	7.5%	2.2 GHz	[Unknown]	PageHuge	[Unknown]	0
torch::FunctionParameter::check	1.985s	5,040,000,000	2,128,000,000	2.368	10.9%	51.4%	7.8%	20.8%	11.9%	23.8%	26.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	torch::FunctionParameter::check(_object*, std::vector<pybind11::handle, std::allocator<pybind11::handle>>&, int, long*)	[Unknown]	0
find_name_in_mro	1.975s	2,656,000,000	912,000,000	2.912	18.3%	58.6%	22.0%	0.0%	11.3%	22.6%	45.2%	66.4%	0.0%	66.4%	5.6%	0.7%	1.3 GHz	[Unknown]	find_name_in_mro	typeobject.c	0
fput_many	1.960s	5,776,000,000	7,728,000,000	0.747	57.6%	69.8%	0.0%	13.0%	5.2%	0.0%	5.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	fput_many	[Unknown]	0
xas_find_conflict	1.955s	6,496,000,000	12,160,000,000	0.534	52.0%	38.1%	11.8%	2.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	xas_find_conflict	[Unknown]	0
pybind11::detail::get_internals	1.950s	4,096,000,000	2,352,000,000	1.741	18.4%	75.9%	2.3%	36.6%	0.0%	25.6%	47.6%	0.0%	0.0%	0.0%	3.7%	1.7%	2.1 GHz	[Unknown]	pybind11::detail::get_internals(void)	[Unknown]	0
__tls_get_addr_slow	1.940s	4,000,000,000	3,184,000,000	1.256	38.5%	88.6%	23.1%	0.0%	3.8%	7.5%	63.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	__tls_get_addr_slow	dl-tls.c	0
dict_subscript	1.940s	4,576,000,000	3,280,000,000	1.395	12.1%	34.1%	2.9%	3.3%	0.0%	26.2%	0.0%	0.0%	0.0%	0.0%	0.0%	39.4%	2.4 GHz	[Unknown]	dict_subscript	dictobject.c	0
set_page_dirty	1.935s	3,376,000,000	9,328,000,000	0.362	61.4%	69.4%	0.0%	13.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	1.7 GHz	[Unknown]	set_page_dirty	[Unknown]	0
down_read	1.915s	4,592,000,000	13,280,000,000	0.346	95.9%	66.0%	0.0%	16.3%	0.0%	0.0%	6.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	down_read	[Unknown]	0
PyLong_FromLong	1.890s	2,512,000,000	5,600,000,000	0.449	12.4%	65.9%	50.8%	17.9%	0.0%	0.0%	35.8%	0.0%	0.0%	0.0%	11.9%	0.0%	1.3 GHz	[Unknown]	PyLong_FromLong	longobject.c	0
tuple_alloc	1.890s	5,104,000,000	2,896,000,000	1.762	12.0%	36.9%	10.8%	0.0%	38.2%	8.8%	23.5%	30.7%	0.0%	0.0%	0.0%	24.5%	2.7 GHz	[Unknown]	tuple_alloc	tupleobject.c	0
lookdict	1.885s	4,384,000,000	2,880,000,000	1.522	13.9%	38.1%	9.5%	0.0%	0.0%	17.1%	0.0%	0.0%	0.0%	0.0%	0.0%	26.9%	2.3 GHz	[Unknown]	lookdict	dictobject.c	0
do_numa_page	1.865s	6,384,000,000	5,600,000,000	1.140	20.6%	23.1%	0.0%	2.3%	0.0%	1.3%	25.8%	100.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	do_numa_page	[Unknown]	0
THPVariable_Wrap	1.855s	3,984,000,000	2,320,000,000	1.717	17.6%	100.0%	0.0%	7.5%	0.0%	30.1%	64.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	THPVariable_Wrap(at::TensorBase)	[Unknown]	0
update_load_avg	1.855s	3,024,000,000	1,120,000,000	2.700	14.2%	69.8%	1.3%	39.7%	39.7%	9.9%	49.6%	0.0%	0.0%	0.0%	0.0%	0.0%	1.6 GHz	[Unknown]	update_load_avg	[Unknown]	0
ImagingRawEncode	1.845s	4,800,000,000	12,656,000,000	0.379	100.0%	24.8%	0.0%	18.8%	0.0%	3.1%	40.6%	0.0%	0.0%	0.0%	0.0%	2.4%	2.6 GHz	[Unknown]	ImagingRawEncode	[Unknown]	0
shmem_alloc_and_acct_page	1.840s	7,168,000,000	16,000,000,000	0.448	42.7%	14.6%	0.0%	20.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	31.4%	34.6%	3.9 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
scsi_queue_rq	1.835s	5,472,000,000	1,440,000,000	3.800	4.8%	29.8%	4.8%	0.0%	27.4%	13.7%	38.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	scsi_queue_rq	[Unknown]	0
cfunction_call	1.835s	5,968,000,000	1,280,000,000	4.662	0.0%	63.3%	11.7%	0.0%	0.0%	22.6%	45.2%	0.0%	0.0%	0.0%	0.0%	7.7%	3.3 GHz	[Unknown]	cfunction_call	methodobject.c	0
PyType_GenericAlloc	1.825s	4,704,000,000	1,920,000,000	2.450	13.1%	62.0%	8.7%	0.0%	0.0%	15.1%	76.5%	0.0%	0.0%	0.0%	0.0%	11.2%	2.6 GHz	[Unknown]	PyType_GenericAlloc	typeobject.c	0
_Py_NewReference	1.820s	4,256,000,000	1,664,000,000	2.558	19.2%	48.4%	13.5%	0.0%	31.7%	21.1%	95.2%	0.0%	0.0%	0.0%	3.5%	9.9%	2.3 GHz	[Unknown]	_Py_NewReference	object.c	0
__do_page_cache_readahead	1.820s	5,504,000,000	2,240,000,000	2.457	15.5%	22.6%	1.4%	51.8%	0.0%	0.0%	16.4%	0.0%	0.0%	0.0%	51.8%	8.3%	3.0 GHz	[Unknown]	__do_page_cache_readahead	[Unknown]	0
at::getStepCallbacksUnlessEmpty	1.820s	4,544,000,000	7,760,000,000	0.586	69.3%	90.7%	0.0%	16.5%	6.6%	9.9%	79.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	at::getStepCallbacksUnlessEmpty(at::RecordScope)	[Unknown]	0
PyObject_Free	1.810s	3,648,000,000	2,400,000,000	1.520	7.8%	81.1%	23.5%	8.2%	0.0%	16.4%	32.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0 GHz	[Unknown]	PyObject_Free	obmalloc.c	0
__GI___pthread_getspecific	1.810s	3,024,000,000	544,000,000	5.559	3.6%	61.1%	13.2%	9.9%	0.0%	34.7%	44.6%	0.0%	0.0%	0.0%	0.0%	2.8%	1.7 GHz	[Unknown]	__GI___pthread_getspecific	pthread_getspecific.c	0
shmem_pseudo_vma_init	1.795s	7,040,000,000	8,480,000,000	0.830	45.0%	14.5%	0.0%	2.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	59.9%	3.9 GHz	[Unknown]	shmem_pseudo_vma_init	[Unknown]	0
_PyObject_LookupAttr	1.790s	3,184,000,000	3,600,000,000	0.884	23.6%	40.0%	18.8%	0.0%	4.7%	5.2%	56.5%	0.0%	0.0%	0.0%	0.0%	8.8%	1.8 GHz	[Unknown]	_PyObject_LookupAttr	object.c	0
lock_page_memcg	1.765s	3,376,000,000	11,680,000,000	0.289	88.0%	33.7%	0.0%	13.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.9 GHz	[Unknown]	lock_page_memcg	[Unknown]	0
do_richcompare	1.755s	2,512,000,000	2,736,000,000	0.918	12.1%	56.9%	55.7%	11.9%	0.0%	29.9%	59.7%	0.0%	0.0%	0.0%	0.0%	0.0%	1.4 GHz	[Unknown]	do_richcompare	object.c	0
insert_to_usedpool	1.735s	3,552,000,000	2,096,000,000	1.695	12.2%	95.0%	81.4%	0.0%	0.0%	25.3%	50.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0 GHz	[Unknown]	insert_to_usedpool	obmalloc.c	0
PyVectorcall_NARGS	1.730s	3,392,000,000	1,968,000,000	1.724	18.8%	55.3%	21.4%	0.0%	8.8%	0.0%	17.7%	0.0%	0.0%	0.0%	0.0%	4.5%	2.0 GHz	[Unknown]	PyVectorcall_NARGS	abstract.h	0
free_pages_and_swap_cache	1.725s	3,968,000,000	5,360,000,000	0.740	23.1%	1.9%	5.1%	0.0%	26.5%	11.3%	60.5%	0.0%	0.0%	0.0%	0.0%	36.7%	2.3 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
c10::TensorImpl::TensorImpl	1.715s	6,096,000,000	4,784,000,000	1.274	11.5%	83.2%	0.0%	0.0%	9.8%	11.8%	29.5%	0.0%	0.0%	0.0%	2.5%	3.8%	3.6 GHz	[Unknown]	c10::TensorImpl::TensorImpl(c10::Storage&&, c10::DispatchKeySet, caffe2::TypeMeta, c10::optional<c10::Device>)	[Unknown]	0
prep_new_page	1.710s	6,480,000,000	5,824,000,000	1.113	7.4%	6.0%	12.4%	4.6%	0.0%	0.0%	4.6%	0.0%	0.0%	0.0%	27.8%	27.0%	3.8 GHz	[Unknown]	prep_new_page	[Unknown]	0
PyBytes_FromStringAndSize	1.710s	5,488,000,000	4,000,000,000	1.372	19.7%	26.2%	9.2%	5.5%	8.2%	10.9%	21.9%	0.0%	0.0%	0.0%	0.0%	44.9%	3.2 GHz	[Unknown]	PyBytes_FromStringAndSize	bytesobject.c	0
_PyObject_MakeTpCall	1.705s	3,520,000,000	960,000,000	3.667	8.1%	71.9%	46.1%	12.8%	0.0%	34.1%	34.1%	67.7%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	_PyObject_MakeTpCall	call.c	0
mem_cgroup_update_lru_size	1.700s	5,152,000,000	13,728,000,000	0.375	61.0%	17.1%	0.0%	2.9%	0.0%	0.0%	5.8%	0.0%	0.0%	0.0%	0.0%	32.7%	3.0 GHz	[Unknown]	mem_cgroup_update_lru_size	[Unknown]	0
ext4_inode_block_valid	1.700s	5,840,000,000	160,000,000	36.500	1.4%	14.8%	6.2%	25.7%	0.0%	51.4%	59.1%	71.9%	0.0%	0.0%	0.0%	10.0%	3.4 GHz	[Unknown]	ext4_inode_block_valid	[Unknown]	0
PyObject_GC_Del	1.695s	5,312,000,000	2,832,000,000	1.876	16.4%	67.5%	18.2%	5.6%	5.6%	2.8%	28.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	PyObject_GC_Del	gcmodule.c	0
_PyObject_LookupSpecial	1.690s	5,184,000,000	1,328,000,000	3.904	6.9%	60.5%	11.5%	0.0%	0.0%	40.5%	57.9%	0.0%	0.0%	0.0%	0.0%	11.8%	3.1 GHz	[Unknown]	_PyObject_LookupSpecial	typeobject.c	0
c10::computeDispatchKey	1.685s	3,536,000,000	960,000,000	3.683	19.9%	100.0%	7.7%	0.0%	29.7%	8.5%	46.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	c10::computeDispatchKey(c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>)	[Unknown]	0
at::_ops::empty_memory_format::call	1.655s	4,688,000,000	1,056,000,000	4.439	9.3%	81.4%	6.2%	19.2%	0.0%	28.8%	80.0%	0.0%	0.0%	0.0%	0.0%	1.1%	2.8 GHz	[Unknown]	at::_ops::empty_memory_format::call(c10::ArrayRef<c10::SymInt>, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, c10::optional<c10::MemoryFormat>)	[Unknown]	0
pmd_devmap_trans_unstable	1.640s	4,176,000,000	8,032,000,000	0.520	82.6%	72.1%	15.7%	28.7%	0.0%	0.0%	7.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	pmd_devmap_trans_unstable	[Unknown]	0
long_richcompare	1.630s	4,848,000,000	2,304,000,000	2.104	18.5%	77.5%	0.0%	0.0%	15.5%	9.3%	30.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	long_richcompare	longobject.c	0
object_recursive_isinstance	1.600s	4,304,000,000	3,504,000,000	1.228	18.6%	98.0%	11.2%	10.5%	0.0%	17.4%	27.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	object_recursive_isinstance	abstract.c	0
ascii_decode	1.595s	3,072,000,000	2,080,000,000	1.477	7.1%	70.2%	30.9%	19.5%	0.0%	0.0%	29.3%	0.0%	0.0%	0.0%	0.0%	0.0%	1.9 GHz	[Unknown]	ascii_decode	unicodeobject.c	0
__add_to_page_cache_locked	1.595s	3,328,000,000	4,240,000,000	0.785	28.1%	37.4%	33.3%	9.0%	0.0%	0.0%	18.0%	0.0%	0.0%	0.0%	0.0%	1.2%	2.1 GHz	[Unknown]	__add_to_page_cache_locked	[Unknown]	0
mem_cgroup_commit_charge	1.590s	4,272,000,000	12,960,000,000	0.330	100.0%	83.3%	0.0%	0.0%	3.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	mem_cgroup_commit_charge	[Unknown]	0
vmacache_find	1.590s	7,264,000,000	8,960,000,000	0.811	34.3%	61.7%	36.6%	14.5%	0.0%	6.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.6 GHz	[Unknown]	vmacache_find	[Unknown]	0
c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_	1.590s	4,512,000,000	2,560,000,000	1.762	15.2%	75.1%	9.3%	3.3%	6.6%	23.3%	29.9%	0.0%	0.0%	0.0%	0.0%	0.1%	2.8 GHz	[Unknown]	c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_(void)	[Unknown]	0
__delete_from_page_cache	1.570s	6,048,000,000	12,464,000,000	0.485	65.7%	62.2%	21.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	__delete_from_page_cache	[Unknown]	0
xas_create	1.565s	4,912,000,000	13,664,000,000	0.359	33.8%	20.4%	0.0%	9.2%	0.0%	0.0%	18.3%	0.0%	0.0%	0.0%	0.0%	38.0%	3.1 GHz	[Unknown]	xas_create	[Unknown]	0
_mid_memalign	1.540s	2,432,000,000	4,640,000,000	0.524	33.3%	100.0%	40.7%	55.5%	0.0%	18.5%	74.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.6 GHz	[Unknown]	_mid_memalign	malloc.c	0
update_curr	1.540s	3,568,000,000	960,000,000	3.717	9.7%	77.8%	0.0%	8.4%	16.8%	21.0%	25.2%	0.0%	0.0%	0.0%	0.0%	10.6%	2.3 GHz	[Unknown]	update_curr	[Unknown]	0
__lru_cache_add	1.535s	6,160,000,000	8,800,000,000	0.700	97.5%	59.8%	0.0%	7.3%	2.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.0 GHz	[Unknown]	__lru_cache_add	[Unknown]	0
_Py_IS_TYPE	1.525s	4,592,000,000	2,320,000,000	1.979	21.8%	61.7%	20.9%	0.0%	0.0%	7.6%	22.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	_Py_IS_TYPE	object.h	0
c10::intrusive_ptr<c10::StorageImpl, c10::detail::intrusive_target_default_null_type<c10::StorageImpl>>::reset_	1.520s	3,536,000,000	2,240,000,000	1.579	37.2%	75.7%	0.0%	21.2%	0.0%	21.2%	42.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	c10::intrusive_ptr<c10::StorageImpl, c10::detail::intrusive_target_default_null_type<c10::StorageImpl>>::reset_(void)	[Unknown]	0
alloc_small	1.515s	1,680,000,000	1,008,000,000	1.667	8.6%	27.7%	29.7%	53.6%	0.0%	0.0%	17.9%	0.0%	0.0%	0.0%	0.0%	0.0%	1.1 GHz	[Unknown]	alloc_small	[Unknown]	0
torch::PyWarningHandler::~PyWarningHandler	1.515s	5,776,000,000	3,264,000,000	1.770	8.8%	36.0%	0.0%	10.4%	0.0%	10.4%	26.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	torch::PyWarningHandler::~PyWarningHandler(void)	[Unknown]	0
PyEval_RestoreThread	1.505s	4,272,000,000	960,000,000	4.450	6.3%	92.7%	2.1%	3.5%	10.5%	0.0%	49.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	PyEval_RestoreThread	ceval.c	0
binary_op1	1.505s	3,008,000,000	2,848,000,000	1.056	11.7%	51.9%	14.3%	34.9%	24.9%	0.0%	10.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0 GHz	[Unknown]	binary_op1	abstract.c	0
c10::impl::ExcludeDispatchKeyGuard::~ExcludeDispatchKeyGuard	1.500s	3,632,000,000	800,000,000	4.540	5.2%	60.5%	5.2%	0.0%	24.8%	4.1%	82.6%	0.0%	0.0%	0.0%	0.0%	29.1%	2.4 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::~ExcludeDispatchKeyGuard(void)	[Unknown]	0
c10::impl::PyObjectSlot::check_pyobj	1.495s	4,240,000,000	3,328,000,000	1.274	25.1%	55.1%	10.0%	17.7%	0.0%	7.1%	49.5%	0.0%	0.0%	0.0%	0.0%	4.9%	2.8 GHz	[Unknown]	c10::impl::PyObjectSlot::check_pyobj(c10::impl::PyInterpreter*) const	[Unknown]	0
c10::TensorImpl::set_sizes_and_strides	1.495s	4,976,000,000	3,152,000,000	1.579	28.9%	93.2%	13.1%	9.0%	0.0%	0.0%	24.1%	0.0%	0.0%	0.0%	0.0%	17.6%	3.3 GHz	[Unknown]	c10::TensorImpl::set_sizes_and_strides(c10::ArrayRef<long>, c10::ArrayRef<long>, c10::optional<long>)	[Unknown]	0
amd_clear_divider	1.490s	4,272,000,000	480,000,000	8.900	8.8%	93.6%	0.0%	0.0%	0.0%	0.0%	14.0%	0.0%	0.0%	0.0%	0.0%	6.4%	2.9 GHz	[Unknown]	amd_clear_divider	[Unknown]	0
free_unref_page_commit	1.485s	4,464,000,000	9,712,000,000	0.460	43.1%	12.4%	23.5%	13.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	62.8%	3.0 GHz	[Unknown]	free_unref_page_commit	[Unknown]	0
page_counter_try_charge	1.485s	4,048,000,000	1,120,000,000	3.614	0.0%	4.9%	7.4%	0.0%	7.4%	3.7%	14.8%	0.0%	0.0%	0.0%	40.8%	48.1%	2.7 GHz	[Unknown]	page_counter_try_charge	[Unknown]	0
c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard	1.480s	5,200,000,000	3,376,000,000	1.540	38.2%	62.8%	0.0%	2.9%	0.0%	17.3%	14.4%	0.0%	0.0%	0.0%	0.0%	13.5%	3.5 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard(c10::DispatchKeySet)	[Unknown]	0
xas_init_marks	1.460s	6,352,000,000	12,976,000,000	0.490	71.6%	16.0%	0.0%	7.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	16.9%	4.4 GHz	[Unknown]	xas_init_marks	[Unknown]	0
at::TensorIteratorBase::compute_names	1.445s	5,440,000,000	1,680,000,000	3.238	9.2%	50.0%	4.9%	11.0%	8.3%	0.0%	16.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	at::TensorIteratorBase::compute_names(at::TensorIteratorConfig const&)	[Unknown]	0
read_markers	1.435s	3,776,000,000	4,240,000,000	0.891	29.0%	50.8%	8.5%	4.0%	7.9%	0.0%	0.0%	0.0%	0.0%	0.0%	4.0%	5.0%	2.6 GHz	[Unknown]	read_markers	[Unknown]	0
at::TensorIteratorBase::populate_operands	1.435s	5,424,000,000	3,216,000,000	1.687	16.7%	39.9%	0.0%	16.6%	0.0%	5.5%	16.6%	0.0%	0.0%	0.0%	0.0%	23.6%	3.8 GHz	[Unknown]	at::TensorIteratorBase::populate_operands(at::TensorIteratorConfig&)	[Unknown]	0
_PyObject_GenericSetAttrWithDict	1.430s	3,376,000,000	3,952,000,000	0.854	33.0%	30.5%	29.2%	17.8%	0.0%	13.3%	17.8%	0.0%	0.0%	0.0%	0.0%	0.9%	2.4 GHz	[Unknown]	_PyObject_GenericSetAttrWithDict	object.c	0
free_unref_page_prepare.part.0	1.430s	6,416,000,000	13,728,000,000	0.467	20.2%	6.0%	7.5%	2.3%	0.0%	23.4%	9.4%	0.0%	0.0%	0.0%	0.0%	26.5%	4.5 GHz	[Unknown]	free_unref_page_prepare.part.0	[Unknown]	0
stringlib_split_whitespace	1.425s	3,952,000,000	5,552,000,000	0.712	28.0%	13.6%	36.5%	7.6%	0.0%	3.8%	15.2%	0.0%	0.0%	0.0%	3.8%	22.0%	2.8 GHz	[Unknown]	stringlib_split_whitespace	split.h	0
alloc_pages_current	1.420s	4,384,000,000	2,080,000,000	2.108	8.2%	15.5%	0.0%	24.0%	0.0%	0.0%	20.5%	0.0%	0.0%	0.0%	92.4%	17.5%	3.1 GHz	[Unknown]	alloc_pages_current	[Unknown]	0
array_subscr	1.405s	2,608,000,000	2,384,000,000	1.094	25.6%	18.8%	35.9%	5.8%	0.0%	0.0%	11.5%	0.0%	0.0%	0.0%	0.0%	19.6%	1.9 GHz	[Unknown]	array_subscr	arraymodule.c	0
_PyIndex_Check	1.385s	3,168,000,000	3,792,000,000	0.835	35.5%	59.2%	21.3%	9.5%	0.0%	14.2%	18.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	_PyIndex_Check	pycore_abstract.h	0
mem_cgroup_from_task	1.375s	4,080,000,000	12,000,000,000	0.340	55.7%	13.1%	0.0%	14.7%	0.0%	3.7%	7.4%	0.0%	0.0%	0.0%	0.0%	22.7%	3.0 GHz	[Unknown]	mem_cgroup_from_task	[Unknown]	0
PyEval_SaveThread	1.370s	3,376,000,000	640,000,000	5.275	2.3%	59.9%	18.2%	26.7%	13.3%	0.0%	48.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	PyEval_SaveThread	ceval.c	0
__new_sem_post	1.360s	1,760,000,000	160,000,000	11.000	0.0%	62.9%	0.0%	0.0%	34.1%	8.5%	34.1%	0.0%	0.0%	0.0%	0.0%	0.0%	1.3 GHz	[Unknown]	__new_sem_post	sem_post.c	0
c10::DispatchKeySet::DispatchKeySet	1.355s	4,256,000,000	1,440,000,000	2.956	1.5%	47.0%	3.4%	7.0%	0.0%	0.0%	24.7%	0.0%	0.0%	0.0%	0.0%	32.1%	3.1 GHz	[Unknown]	c10::DispatchKeySet::DispatchKeySet(c10::DispatchKey)	[Unknown]	0
unicode_fromformat_arg	1.355s	3,536,000,000	1,376,000,000	2.570	22.3%	40.5%	0.0%	17.0%	0.0%	33.9%	17.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	unicode_fromformat_arg	unicodeobject.c	0
_Py_XDECREF	1.350s	4,336,000,000	2,720,000,000	1.594	16.8%	54.0%	25.1%	20.8%	0.0%	0.0%	69.2%	0.0%	0.0%	0.0%	0.0%	2.2%	3.2 GHz	[Unknown]	_Py_XDECREF	object.h	0
truncate_cleanup_page	1.340s	6,944,000,000	3,696,000,000	1.879	38.0%	7.4%	0.0%	23.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.2 GHz	[Unknown]	truncate_cleanup_page	[Unknown]	0
ext4_es_lookup_extent	1.335s	4,032,000,000	640,000,000	6.300	2.4%	24.3%	0.0%	0.0%	48.4%	0.0%	44.6%	0.0%	100.0%	0.0%	0.0%	30.3%	3.0 GHz	[Unknown]	ext4_es_lookup_extent	[Unknown]	0
