Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
_PyObject_MakeTpCall	1.710s	4,208,000,000	3,104,000,000	1.356	8.2%	94.6%	51.4%	7.1%	0.0%	25.0%	46.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	_PyObject_MakeTpCall	call.c	0
set_page_dirty	1.700s	4,080,000,000	8,224,000,000	0.496	50.1%	20.9%	0.0%	18.4%	0.0%	0.0%	0.0%	100.0%	0.0%	0.0%	0.0%	36.4%	2.4 GHz	[Unknown]	set_page_dirty	[Unknown]	0
fault_dirty_shared_page	1.695s	6,944,000,000	16,304,000,000	0.426	56.7%	40.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	21.2%	4.1 GHz	[Unknown]	fault_dirty_shared_page	[Unknown]	0
__strcmp_avx2	1.695s	5,584,000,000	2,656,000,000	2.102	10.0%	28.1%	0.7%	5.4%	5.4%	26.9%	29.5%	0.0%	0.0%	0.0%	0.0%	16.1%	3.3 GHz	[Unknown]	__strcmp_avx2	strcmp-avx2.S	0
pybind11::detail::get_internals	1.695s	4,608,000,000	4,576,000,000	1.007	27.8%	81.9%	0.0%	0.0%	9.8%	16.3%	58.6%	0.0%	0.0%	0.0%	0.0%	3.4%	2.7 GHz	[Unknown]	pybind11::detail::get_internals(void)	[Unknown]	0
convertsimple	1.690s	5,904,000,000	3,040,000,000	1.942	12.5%	55.2%	9.9%	2.5%	0.0%	25.4%	10.2%	0.0%	0.0%	0.0%	0.0%	5.2%	3.5 GHz	[Unknown]	convertsimple	getargs.c	0
long_richcompare	1.685s	5,312,000,000	3,744,000,000	1.419	6.1%	31.5%	12.7%	22.6%	0.0%	19.8%	5.6%	0.0%	0.0%	0.0%	0.0%	3.5%	3.2 GHz	[Unknown]	long_richcompare	longobject.c	0
_PyFrame_New_NoTrack	1.680s	5,456,000,000	6,624,000,000	0.824	20.7%	17.6%	5.0%	44.0%	0.0%	63.2%	24.7%	0.0%	0.0%	0.0%	46.7%	7.4%	3.2 GHz	[Unknown]	_PyFrame_New_NoTrack	frameobject.c	0
at::native::_to_copy	1.680s	6,464,000,000	5,328,000,000	1.213	11.7%	78.0%	0.0%	9.3%	2.3%	0.0%	20.9%	0.0%	0.0%	0.0%	0.0%	3.0%	3.8 GHz	[Unknown]	at::native::_to_copy(at::Tensor const&, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, bool, c10::optional<c10::MemoryFormat>)	[Unknown]	0
truncate_cleanup_page	1.670s	5,376,000,000	4,912,000,000	1.094	23.5%	14.7%	0.0%	22.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	46.4%	3.2 GHz	[Unknown]	truncate_cleanup_page	[Unknown]	0
page_cache_free_page.isra.0	1.665s	5,136,000,000	3,664,000,000	1.402	45.5%	8.5%	24.7%	8.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	19.6%	3.1 GHz	[Unknown]	page_cache_free_page.isra.0	[Unknown]	0
__GI___pthread_once	1.660s	2,560,000,000	7,616,000,000	0.336	40.1%	28.7%	0.0%	35.2%	0.0%	0.0%	52.7%	0.0%	0.0%	0.0%	0.0%	43.5%	1.5 GHz	[Unknown]	__GI___pthread_once	pthread_once.c	0
generic_file_buffered_read	1.655s	7,024,000,000	4,192,000,000	1.676	17.6%	25.9%	11.3%	25.6%	0.0%	0.0%	4.3%	0.0%	0.0%	0.0%	17.1%	0.0%	4.2 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
_Py_NewReference	1.655s	4,400,000,000	4,480,000,000	0.982	26.2%	85.7%	0.0%	30.7%	0.0%	37.5%	54.5%	0.0%	0.0%	0.0%	6.8%	0.0%	2.7 GHz	[Unknown]	_Py_NewReference	object.c	0
__strlen_avx2	1.640s	6,048,000,000	2,016,000,000	3.000	9.9%	95.5%	18.0%	7.4%	0.0%	52.1%	44.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7 GHz	[Unknown]	__strlen_avx2	strlen-avx2.S	0
PageHuge	1.635s	2,768,000,000	7,984,000,000	0.347	69.5%	25.6%	11.0%	10.8%	5.4%	0.0%	0.0%	0.0%	100.0%	0.0%	0.0%	0.0%	1.7 GHz	[Unknown]	PageHuge	[Unknown]	0
func@0x24dfd0	1.625s	1,472,000,000	1,696,000,000	0.868	21.7%	100.0%	12.4%	30.6%	0.0%	12.2%	100.0%	0.0%	0.0%	0.0%	30.6%	0.0%	905.8 MHz	[Unknown]	func@0x24dfd0	[Unknown]	0
pmd_devmap_trans_unstable	1.620s	6,128,000,000	8,080,000,000	0.758	25.2%	30.4%	21.0%	19.6%	2.4%	0.0%	4.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	pmd_devmap_trans_unstable	[Unknown]	0
prep_new_page	1.610s	4,512,000,000	2,736,000,000	1.649	28.1%	35.6%	84.4%	0.0%	6.6%	0.0%	0.0%	0.0%	0.0%	0.0%	23.3%	0.0%	2.8 GHz	[Unknown]	prep_new_page	[Unknown]	0
c10::impl::PyObjectSlot::check_pyobj	1.610s	4,384,000,000	4,736,000,000	0.926	13.6%	65.7%	15.8%	10.3%	0.0%	13.7%	17.1%	0.0%	0.0%	0.0%	0.0%	3.4%	2.7 GHz	[Unknown]	c10::impl::PyObjectSlot::check_pyobj(c10::impl::PyInterpreter*) const	[Unknown]	0
THPVariable_subclass_dealloc	1.585s	6,576,000,000	3,744,000,000	1.756	2.5%	57.2%	27.4%	4.6%	0.0%	13.7%	22.8%	0.0%	0.0%	0.0%	0.0%	1.4%	4.1 GHz	[Unknown]	THPVariable_subclass_dealloc(_object*)	[Unknown]	0
at::getStepCallbacksUnlessEmpty	1.570s	4,720,000,000	9,680,000,000	0.488	32.3%	77.5%	18.7%	15.9%	0.0%	22.2%	54.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	at::getStepCallbacksUnlessEmpty(at::RecordScope)	[Unknown]	0
cfunction_call	1.565s	4,432,000,000	1,632,000,000	2.716	5.8%	87.6%	0.0%	27.1%	0.0%	34.3%	37.2%	0.0%	0.0%	0.0%	3.4%	0.0%	2.8 GHz	[Unknown]	cfunction_call	methodobject.c	0
getset_get	1.560s	6,992,000,000	3,456,000,000	2.023	7.1%	41.9%	9.6%	10.7%	0.0%	21.5%	38.6%	0.0%	0.0%	0.0%	2.1%	17.8%	4.5 GHz	[Unknown]	getset_get	descrobject.c	0
func_descr_get	1.545s	5,632,000,000	3,008,000,000	1.872	10.9%	65.3%	29.5%	0.0%	5.3%	21.3%	24.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	func_descr_get	_functoolsmodule.c	0
insert_to_usedpool	1.540s	4,928,000,000	2,624,000,000	1.878	23.0%	66.3%	8.1%	18.3%	0.0%	18.3%	21.3%	30.4%	0.0%	0.0%	0.0%	0.7%	3.2 GHz	[Unknown]	insert_to_usedpool	obmalloc.c	0
PyLong_FromLong	1.535s	4,400,000,000	6,992,000,000	0.629	36.8%	38.9%	0.0%	10.2%	0.0%	0.0%	10.2%	0.0%	0.0%	0.0%	3.4%	8.6%	2.9 GHz	[Unknown]	PyLong_FromLong	longobject.c	0
func@0x320870	1.530s	2,320,000,000	32,000,000	72.500	11.1%	41.2%	0.0%	100.0%	19.4%	6.5%	58.2%	0.0%	0.0%	0.0%	12.9%	0.0%	1.5 GHz	[Unknown]	func@0x320870	[Unknown]	0
c10::TensorImpl::TensorImpl	1.505s	4,608,000,000	3,696,000,000	1.247	23.5%	83.7%	11.0%	0.0%	29.3%	6.0%	29.3%	0.0%	0.0%	0.0%	0.0%	3.3%	3.1 GHz	[Unknown]	c10::TensorImpl::TensorImpl(c10::Storage&&, c10::DispatchKeySet, caffe2::TypeMeta, c10::optional<c10::Device>)	[Unknown]	0
_Py_XDECREF	1.500s	5,824,000,000	5,456,000,000	1.067	16.3%	34.8%	22.0%	10.3%	2.6%	0.0%	15.5%	0.0%	0.0%	0.0%	2.6%	0.0%	3.9 GHz	[Unknown]	_Py_XDECREF	object.h	0
memcg_kmem_get_cache	1.495s	5,840,000,000	320,000,000	18.250	0.7%	9.6%	4.2%	30.8%	0.0%	23.1%	48.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	memcg_kmem_get_cache	[Unknown]	0
PyEval_RestoreThread	1.495s	2,512,000,000	544,000,000	4.618	2.0%	100.0%	18.2%	0.0%	41.8%	0.0%	41.8%	0.0%	0.0%	0.0%	0.0%	0.0%	1.7 GHz	[Unknown]	PyEval_RestoreThread	ceval.c	0
func@0x4e0260	1.495s	5,344,000,000	15,792,000,000	0.338	23.0%	0.0%	0.0%	8.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	71.2%	3.6 GHz	[Unknown]	func@0x4e0260	[Unknown]	0
tuple_alloc	1.495s	4,864,000,000	3,232,000,000	1.505	17.3%	58.0%	8.3%	0.0%	21.6%	24.7%	15.4%	0.0%	0.0%	0.0%	0.0%	6.5%	3.3 GHz	[Unknown]	tuple_alloc	tupleobject.c	0
at::TensorIteratorBase::serial_for_each	1.490s	7,072,000,000	3,808,000,000	1.857	22.7%	82.7%	0.0%	10.6%	0.0%	12.7%	33.9%	0.0%	0.0%	0.0%	0.0%	2.2%	4.7 GHz	[Unknown]	at::TensorIteratorBase::serial_for_each(c10::function_ref<void (char**, long const*, long, long)>, at::Range) const	[Unknown]	0
at::TensorIteratorBase::compute_shape	1.460s	6,688,000,000	3,744,000,000	1.786	8.1%	68.4%	14.0%	4.5%	0.0%	0.0%	17.9%	0.0%	0.0%	0.0%	0.0%	6.5%	4.6 GHz	[Unknown]	at::TensorIteratorBase::compute_shape(at::TensorIteratorConfig const&)	[Unknown]	0
fput_many	1.455s	5,952,000,000	6,784,000,000	0.877	20.4%	22.4%	0.0%	20.2%	10.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.1 GHz	[Unknown]	fput_many	[Unknown]	0
_PyObject_IS_GC	1.450s	4,672,000,000	3,200,000,000	1.460	28.6%	29.7%	14.3%	19.3%	0.0%	21.6%	54.6%	0.0%	0.0%	0.0%	0.0%	11.6%	3.2 GHz	[Unknown]	_PyObject_IS_GC	pycore_object.h	0
c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_	1.450s	4,880,000,000	2,496,000,000	1.955	20.0%	48.5%	2.9%	18.4%	3.1%	15.4%	18.4%	0.0%	0.0%	0.0%	0.0%	14.3%	3.4 GHz	[Unknown]	c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_(void)	[Unknown]	0
__delete_from_page_cache	1.445s	4,272,000,000	11,936,000,000	0.358	100.0%	50.6%	32.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	__delete_from_page_cache	[Unknown]	0
kmem_cache_alloc	1.430s	6,224,000,000	1,168,000,000	5.329	12.4%	24.2%	0.0%	21.7%	0.0%	57.8%	48.2%	0.0%	0.0%	0.0%	9.6%	6.8%	4.4 GHz	[Unknown]	kmem_cache_alloc	[Unknown]	0
at::_ops::empty_memory_format::call	1.425s	5,616,000,000	1,536,000,000	3.656	6.1%	72.8%	6.1%	18.7%	0.0%	32.1%	37.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	at::_ops::empty_memory_format::call(c10::ArrayRef<c10::SymInt>, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, c10::optional<c10::MemoryFormat>)	[Unknown]	0
unicode_eq	1.420s	5,472,000,000	2,192,000,000	2.496	19.5%	77.9%	11.0%	13.7%	11.0%	30.2%	27.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	unicode_eq	eq.h	0
mem_cgroup_from_task	1.415s	3,664,000,000	14,000,000,000	0.262	100.0%	42.6%	0.0%	12.3%	4.1%	0.0%	4.1%	0.0%	0.0%	0.0%	0.0%	0.1%	2.6 GHz	[Unknown]	mem_cgroup_from_task	[Unknown]	0
torch::FunctionParameter::check	1.405s	6,736,000,000	1,840,000,000	3.661	7.3%	39.5%	10.2%	6.7%	0.0%	26.7%	24.5%	55.7%	0.0%	0.0%	0.0%	0.0%	4.8 GHz	[Unknown]	torch::FunctionParameter::check(_object*, std::vector<pybind11::handle, std::allocator<pybind11::handle>>&, int, long*)	[Unknown]	0
page_counter_try_charge	1.385s	3,952,000,000	320,000,000	12.350	2.6%	13.7%	5.2%	56.9%	3.8%	1.0%	15.2%	0.0%	0.0%	0.0%	41.8%	10.9%	2.9 GHz	[Unknown]	page_counter_try_charge	[Unknown]	0
at::TensorIteratorBase::populate_operands	1.385s	5,440,000,000	4,800,000,000	1.133	24.7%	73.5%	5.1%	0.0%	11.0%	5.5%	30.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	at::TensorIteratorBase::populate_operands(at::TensorIteratorConfig&)	[Unknown]	0
free_unref_page_prepare.part.0	1.380s	4,448,000,000	7,632,000,000	0.583	50.6%	8.6%	15.0%	0.0%	0.0%	16.9%	0.0%	49.3%	0.0%	0.0%	0.0%	20.6%	3.2 GHz	[Unknown]	free_unref_page_prepare.part.0	[Unknown]	0
at::TensorIteratorBase::compute_strides	1.365s	3,824,000,000	2,080,000,000	1.838	44.1%	96.4%	29.4%	11.8%	0.0%	11.8%	31.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	at::TensorIteratorBase::compute_strides(at::TensorIteratorConfig const&)	[Unknown]	0
__tls_get_addr_slow	1.340s	3,856,000,000	4,448,000,000	0.867	56.3%	82.6%	7.2%	0.0%	11.7%	0.0%	19.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	__tls_get_addr_slow	dl-tls.c	0
PyObject_GC_Del	1.340s	4,128,000,000	3,696,000,000	1.117	17.1%	72.7%	14.1%	0.0%	7.3%	3.6%	10.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	PyObject_GC_Del	gcmodule.c	0
_PyObject_LookupAttr	1.335s	4,656,000,000	4,432,000,000	1.051	26.3%	28.2%	1.0%	9.7%	6.4%	9.7%	22.6%	0.0%	0.0%	0.0%	0.0%	8.9%	3.5 GHz	[Unknown]	_PyObject_LookupAttr	object.c	0
_PyType_GetModuleByDef	1.320s	3,360,000,000	8,176,000,000	0.411	27.0%	28.3%	0.0%	17.9%	8.9%	17.9%	8.9%	0.0%	0.0%	0.0%	4.5%	12.3%	2.5 GHz	[Unknown]	_PyType_GetModuleByDef	typeobject.c	0
_Py_IS_TYPE	1.315s	3,744,000,000	3,712,000,000	1.009	22.5%	65.1%	12.5%	16.0%	16.0%	8.0%	28.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	_Py_IS_TYPE	object.h	0
xas_init_marks	1.310s	5,904,000,000	13,120,000,000	0.450	36.7%	16.7%	1.1%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	30.4%	4.5 GHz	[Unknown]	xas_init_marks	[Unknown]	0
PyBytes_FromStringAndSize	1.305s	4,544,000,000	3,088,000,000	1.472	11.9%	36.6%	28.1%	3.3%	26.4%	6.6%	26.4%	0.0%	0.0%	0.0%	0.0%	23.3%	3.5 GHz	[Unknown]	PyBytes_FromStringAndSize	bytesobject.c	0
ext4_mpage_readpages	1.295s	4,576,000,000	4,416,000,000	1.036	36.0%	37.6%	1.6%	6.6%	0.0%	3.3%	19.7%	0.0%	0.0%	0.0%	19.7%	16.9%	3.5 GHz	[Unknown]	ext4_mpage_readpages	[Unknown]	0
c10::TensorImpl::_fw_grad	1.285s	3,088,000,000	864,000,000	3.574	0.0%	69.2%	2.4%	19.4%	4.9%	10.2%	77.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	c10::TensorImpl::_fw_grad(unsigned long, at::TensorBase const&) const	[Unknown]	0
isResurrectable	1.270s	4,832,000,000	2,048,000,000	2.359	3.8%	44.6%	3.8%	0.0%	12.4%	6.2%	27.9%	0.0%	0.0%	0.0%	3.1%	37.2%	3.8 GHz	[Unknown]	isResurrectable(THPVariable*)	[Unknown]	0
update_load_avg	1.245s	3,536,000,000	752,000,000	4.702	18.0%	66.5%	4.5%	17.0%	4.2%	21.2%	12.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	update_load_avg	[Unknown]	0
__tlb_remove_page_size	1.245s	1,632,000,000	6,816,000,000	0.239	100.0%	22.1%	0.0%	9.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.3 GHz	[Unknown]	__tlb_remove_page_size	[Unknown]	0
down_read	1.240s	4,512,000,000	11,024,000,000	0.409	56.3%	59.1%	13.9%	16.6%	3.3%	0.0%	3.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	down_read	[Unknown]	0
xas_create	1.235s	4,960,000,000	12,320,000,000	0.403	100.0%	48.6%	0.0%	12.1%	0.0%	3.0%	18.1%	0.0%	0.0%	0.0%	0.0%	0.0%	4.0 GHz	[Unknown]	xas_create	[Unknown]	0
_PyDict_GetItem_KnownHash	1.230s	4,768,000,000	2,144,000,000	2.224	5.4%	44.7%	23.3%	25.2%	3.1%	31.5%	25.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	_PyDict_GetItem_KnownHash	dictobject.c	0
c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::BlockComparator	1.225s	1,664,000,000	416,000,000	4.000	10.9%	93.3%	23.9%	0.0%	0.0%	36.1%	100.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.4 GHz	[Unknown]	c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::BlockComparator(c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::Block const*, c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::Block const*)	[Unknown]	0
PyDict_GetItem	1.220s	4,320,000,000	2,256,000,000	1.915	6.2%	50.9%	9.3%	3.5%	3.5%	13.9%	31.3%	0.0%	0.0%	0.0%	3.5%	15.5%	3.5 GHz	[Unknown]	PyDict_GetItem	dictobject.c	0
func@0x16c2b0	1.210s	2,576,000,000	1,312,000,000	1.963	16.9%	100.0%	0.0%	17.5%	11.6%	40.8%	75.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	func@0x16c2b0	[Unknown]	0
torch::PythonArgParser::raw_parse	1.210s	2,624,000,000	560,000,000	4.686	7.0%	89.7%	8.8%	5.7%	0.0%	0.0%	85.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	torch::PythonArgParser::raw_parse(_object*, _object*, _object*, _object**)	[Unknown]	0
scsi_queue_rq	1.210s	3,712,000,000	528,000,000	7.030	1.6%	86.8%	7.9%	36.4%	0.0%	0.0%	36.4%	0.0%	0.0%	0.0%	4.0%	0.4%	3.1 GHz	[Unknown]	scsi_queue_rq	[Unknown]	0
at::TensorIteratorBase::compute_fast_setup_type	1.210s	4,064,000,000	336,000,000	12.095	2.8%	48.0%	21.2%	25.8%	0.0%	0.0%	25.8%	0.0%	0.0%	0.0%	0.0%	5.6%	3.4 GHz	[Unknown]	at::TensorIteratorBase::compute_fast_setup_type(at::TensorIteratorConfig const&)	[Unknown]	0
unicode_dealloc	1.200s	4,976,000,000	2,496,000,000	1.994	25.1%	73.4%	34.2%	48.2%	0.0%	24.1%	27.1%	0.0%	0.0%	0.0%	0.0%	0.0%	4.1 GHz	[Unknown]	unicode_dealloc	unicodeobject.c	0
alloc_pages_current	1.195s	3,072,000,000	896,000,000	3.429	7.3%	5.7%	0.0%	14.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	100.0%	5.8%	2.6 GHz	[Unknown]	alloc_pages_current	[Unknown]	0
__fget_light	1.185s	4,000,000,000	1,408,000,000	2.841	6.9%	94.8%	25.8%	3.8%	18.8%	26.3%	33.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	__fget_light	[Unknown]	0
xas_find_conflict	1.180s	7,248,000,000	11,264,000,000	0.643	49.2%	33.6%	5.2%	8.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	13.6%	6.1 GHz	[Unknown]	xas_find_conflict	[Unknown]	0
c10::TensorImpl::compute_contiguous	1.175s	2,960,000,000	1,456,000,000	2.033	28.0%	100.0%	0.0%	30.4%	10.1%	0.0%	30.4%	0.0%	0.0%	0.0%	0.0%	19.3%	2.5 GHz	[Unknown]	c10::TensorImpl::compute_contiguous(c10::TensorImpl::identity<bool>) const	[Unknown]	0
free_unref_page_commit	1.175s	4,160,000,000	10,320,000,000	0.403	72.7%	23.8%	0.0%	7.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.4%	3.5 GHz	[Unknown]	free_unref_page_commit	[Unknown]	0
THPVariable_Wrap	1.165s	4,240,000,000	1,968,000,000	2.154	4.6%	72.3%	26.9%	35.4%	0.0%	21.2%	38.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	THPVariable_Wrap(at::TensorBase)	[Unknown]	0
c10::impl::HermeticPyObjectTLS::get_tls_state	1.165s	3,648,000,000	2,016,000,000	1.810	23.4%	67.2%	0.0%	12.3%	0.0%	4.1%	20.6%	0.0%	0.0%	0.0%	0.0%	6.9%	3.1 GHz	[Unknown]	c10::impl::HermeticPyObjectTLS::get_tls_state(void)	[Unknown]	0
c10::SmallVectorImpl<long>::operator=	1.160s	3,568,000,000	1,024,000,000	3.484	22.3%	87.8%	28.3%	4.2%	4.2%	0.0%	12.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	c10::SmallVectorImpl<long>::operator=(c10::SmallVectorImpl<long>&&)	[Unknown]	0
__lru_cache_add	1.160s	5,520,000,000	7,232,000,000	0.763	62.9%	54.3%	0.0%	13.6%	0.0%	0.0%	2.7%	0.0%	0.0%	0.0%	0.0%	8.2%	4.8 GHz	[Unknown]	__lru_cache_add	[Unknown]	0
ImagingRawEncode	1.155s	3,328,000,000	11,904,000,000	0.280	59.5%	27.8%	6.9%	22.5%	0.0%	4.5%	31.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	ImagingRawEncode	[Unknown]	0
mem_cgroup_commit_charge	1.155s	4,704,000,000	9,504,000,000	0.495	47.0%	31.1%	0.0%	12.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	24.2%	4.1 GHz	[Unknown]	mem_cgroup_commit_charge	[Unknown]	0
c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard	1.155s	3,328,000,000	4,704,000,000	0.707	83.9%	100.0%	26.7%	49.6%	0.0%	18.0%	22.5%	0.0%	0.0%	0.0%	0.0%	53.7%	2.9 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard(c10::DispatchKeySet)	[Unknown]	0
operator delete	1.120s	3,280,000,000	1,184,000,000	2.770	7.8%	100.0%	11.1%	41.2%	0.0%	0.0%	41.2%	0.0%	0.0%	0.0%	0.0%	46.3%	2.9 GHz	[Unknown]	operator delete(void*)	del_op.cc	0
find_vma	1.110s	3,504,000,000	1,312,000,000	2.671	28.4%	20.8%	6.6%	34.2%	0.0%	7.0%	42.8%	0.0%	0.0%	0.0%	0.0%	21.2%	3.2 GHz	[Unknown]	find_vma	[Unknown]	0
c10::intrusive_ptr<c10::StorageImpl, c10::detail::intrusive_target_default_null_type<c10::StorageImpl>>::reset_	1.105s	3,776,000,000	3,584,000,000	1.054	10.4%	83.4%	7.0%	0.0%	7.9%	0.0%	27.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	c10::intrusive_ptr<c10::StorageImpl, c10::detail::intrusive_target_default_null_type<c10::StorageImpl>>::reset_(void)	[Unknown]	0
torch::autograd::DifferentiableViewMeta::DifferentiableViewMeta	1.100s	3,104,000,000	1,744,000,000	1.780	15.9%	24.9%	0.0%	24.2%	14.5%	9.7%	53.2%	0.0%	0.0%	0.0%	4.8%	20.2%	2.8 GHz	[Unknown]	torch::autograd::DifferentiableViewMeta::DifferentiableViewMeta(c10::TensorImpl*, c10::optional<torch::autograd::ViewInfo>, c10::optional<torch::autograd::ViewInfo>, bool, torch::autograd::CreationMeta)	[Unknown]	0
__GI___pthread_getspecific	1.095s	2,784,000,000	1,504,000,000	1.851	7.1%	55.6%	15.2%	0.0%	10.8%	26.9%	48.5%	0.0%	0.0%	0.0%	0.0%	19.6%	2.5 GHz	[Unknown]	__GI___pthread_getspecific	pthread_getspecific.c	0
func@0x1976c0	1.090s	3,344,000,000	11,088,000,000	0.302	51.7%	6.5%	0.0%	9.0%	0.0%	0.0%	4.5%	0.0%	0.0%	0.0%	0.0%	46.8%	3.1 GHz	[Unknown]	func@0x1976c0	[Unknown]	0
lookdict	1.090s	3,424,000,000	3,472,000,000	0.986	4.7%	37.6%	14.1%	39.4%	0.0%	0.6%	4.4%	100.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	lookdict	dictobject.c	0
c10::WarningUtils::get_warning_handler	1.090s	2,416,000,000	1,392,000,000	1.736	18.0%	65.9%	0.0%	0.0%	0.0%	0.0%	18.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	c10::WarningUtils::get_warning_handler(void)	[Unknown]	0
PyType_GenericAlloc	1.085s	3,792,000,000	2,080,000,000	1.823	14.7%	100.0%	30.7%	15.8%	4.0%	19.8%	47.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	PyType_GenericAlloc	typeobject.c	0
c10::alloc_cpu	1.080s	4,464,000,000	592,000,000	7.541	4.2%	41.0%	0.0%	6.7%	6.7%	6.7%	33.6%	0.0%	0.0%	0.0%	0.0%	22.5%	4.1 GHz	[Unknown]	c10::alloc_cpu(unsigned long)	[Unknown]	0
alloc_pages_vma	1.070s	4,128,000,000	8,624,000,000	0.479	30.3%	17.0%	21.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	31.6%	3.9 GHz	[Unknown]	alloc_pages_vma	[Unknown]	0
_PyIndex_Check	1.070s	4,176,000,000	3,024,000,000	1.381	24.5%	48.0%	14.9%	10.8%	0.0%	18.0%	21.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	_PyIndex_Check	pycore_abstract.h	0
torch::autograd::Engine::evaluate_function	1.070s	1,968,000,000	1,136,000,000	1.732	19.9%	57.8%	1.8%	53.4%	7.6%	7.6%	61.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.8 GHz	[Unknown]	torch::autograd::Engine::evaluate_function(std::shared_ptr<torch::autograd::GraphTask>&, torch::autograd::Node*, torch::autograd::InputBuffer&, std::shared_ptr<torch::autograd::ReadyQueue> const&)	[Unknown]	0
