Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
[nvidia]	1.440s	4,192,000,000	2,240,000,000	1.871	13.0%	24.0%	19.0%	10.7%	0.0%	0.0%	7.2%	0.0%	55.5%	0.0%	7.2%	3.7%	2.9 GHz	[Unknown]	[nvidia]	[Unknown]	0
PyLong_FromLong	1.435s	3,200,000,000	5,856,000,000	0.546	21.1%	22.9%	10.5%	0.0%	9.4%	0.0%	18.8%	0.0%	0.0%	0.0%	4.7%	7.6%	2.2 GHz	[Unknown]	PyLong_FromLong	longobject.c	0
__cancel_dirty_page	1.430s	5,088,000,000	19,168,000,000	0.265	100.0%	40.1%	0.0%	17.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.3%	3.6 GHz	[Unknown]	__cancel_dirty_page	[Unknown]	0
c10::DispatchKeySet::DispatchKeySet	1.430s	5,296,000,000	3,216,000,000	1.647	17.6%	70.3%	0.0%	0.0%	0.0%	0.0%	19.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7 GHz	[Unknown]	c10::DispatchKeySet::DispatchKeySet(c10::DispatchKey)	[Unknown]	0
down_read	1.415s	4,240,000,000	11,936,000,000	0.355	98.7%	100.0%	0.0%	3.5%	10.6%	0.0%	3.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	down_read	[Unknown]	0
dict_subscript	1.410s	6,208,000,000	3,568,000,000	1.740	3.5%	35.9%	23.5%	12.1%	2.4%	21.7%	14.5%	0.0%	0.0%	0.0%	0.0%	0.0%	4.4 GHz	[Unknown]	dict_subscript	dictobject.c	0
__delete_from_page_cache	1.405s	5,920,000,000	12,112,000,000	0.489	64.7%	43.2%	17.1%	2.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.2 GHz	[Unknown]	__delete_from_page_cache	[Unknown]	0
prep_new_page	1.405s	5,936,000,000	4,080,000,000	1.455	7.3%	10.7%	41.0%	10.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	30.3%	0.0%	4.2 GHz	[Unknown]	prep_new_page	[Unknown]	0
isResurrectable	1.390s	3,504,000,000	2,544,000,000	1.377	26.2%	62.5%	0.0%	0.0%	17.1%	8.6%	17.1%	0.0%	0.0%	0.0%	0.0%	11.3%	2.5 GHz	[Unknown]	isResurrectable(THPVariable*)	[Unknown]	0
PyBytes_FromStringAndSize	1.390s	3,760,000,000	3,440,000,000	1.093	35.8%	58.2%	14.5%	16.0%	0.0%	31.9%	16.0%	0.0%	0.0%	0.0%	0.0%	2.8%	2.7 GHz	[Unknown]	PyBytes_FromStringAndSize	bytesobject.c	0
free_unref_page_list	1.385s	3,664,000,000	9,472,000,000	0.387	55.1%	27.6%	0.0%	16.4%	0.0%	0.0%	8.2%	0.0%	0.0%	0.0%	0.0%	7.7%	2.6 GHz	[Unknown]	free_unref_page_list	[Unknown]	0
long_richcompare	1.380s	3,808,000,000	2,496,000,000	1.526	43.4%	71.9%	8.4%	7.9%	11.8%	11.8%	27.6%	0.0%	0.0%	0.0%	3.9%	0.0%	2.8 GHz	[Unknown]	long_richcompare	longobject.c	0
torch::autograd::DifferentiableViewMeta::DifferentiableViewMeta	1.370s	3,968,000,000	1,584,000,000	2.505	31.5%	79.8%	0.0%	22.7%	3.8%	11.3%	18.9%	0.0%	0.0%	0.0%	3.8%	3.6%	2.9 GHz	[Unknown]	torch::autograd::DifferentiableViewMeta::DifferentiableViewMeta(c10::TensorImpl*, c10::optional<torch::autograd::ViewInfo>, c10::optional<torch::autograd::ViewInfo>, bool, torch::autograd::CreationMeta)	[Unknown]	0
PyDict_GetItem	1.370s	2,640,000,000	864,000,000	3.056	16.9%	49.5%	24.1%	22.7%	0.0%	34.1%	51.1%	0.0%	0.0%	0.0%	0.0%	4.2%	1.9 GHz	[Unknown]	PyDict_GetItem	dictobject.c	0
c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::BlockComparator	1.365s	2,112,000,000	272,000,000	7.765	45.7%	43.3%	0.0%	35.5%	14.2%	28.4%	71.0%	0.0%	0.0%	0.0%	0.0%	13.7%	1.5 GHz	[Unknown]	c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::BlockComparator(c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::Block const*, c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::Block const*)	[Unknown]	0
method_vectorcall_NOARGS	1.355s	2,704,000,000	2,672,000,000	1.012	16.1%	100.0%	0.0%	11.1%	5.5%	0.0%	33.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0 GHz	[Unknown]	method_vectorcall_NOARGS	descrobject.c	0
_mid_memalign	1.355s	2,288,000,000	1,872,000,000	1.222	31.8%	81.7%	0.0%	32.8%	19.7%	6.6%	32.8%	0.0%	0.0%	0.0%	0.0%	0.0%	1.7 GHz	[Unknown]	_mid_memalign	malloc.c	0
PyEval_RestoreThread	1.350s	3,792,000,000	0		7.9%	94.9%	8.9%	19.8%	0.0%	0.0%	55.4%	0.0%	0.0%	0.0%	0.0%	4.3%	2.8 GHz	[Unknown]	PyEval_RestoreThread	ceval.c	0
find_name_in_mro	1.350s	4,688,000,000	2,560,000,000	1.831	3.5%	34.5%	3.5%	22.4%	0.0%	25.6%	54.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	find_name_in_mro	typeobject.c	0
torch::autograd::Engine::evaluate_function	1.345s	2,224,000,000	1,328,000,000	1.675	12.8%	72.4%	23.4%	27.0%	0.0%	33.7%	80.9%	0.0%	0.0%	0.0%	0.0%	0.0%	1.7 GHz	[Unknown]	torch::autograd::Engine::evaluate_function(std::shared_ptr<torch::autograd::GraphTask>&, torch::autograd::Node*, torch::autograd::InputBuffer&, std::shared_ptr<torch::autograd::ReadyQueue> const&)	[Unknown]	0
c10::AutogradState::get_tls_state	1.345s	3,808,000,000	1,920,000,000	1.983	32.0%	81.2%	1.2%	0.0%	3.9%	0.0%	19.7%	0.0%	0.0%	0.0%	3.9%	0.0%	2.8 GHz	[Unknown]	c10::AutogradState::get_tls_state(void)	[Unknown]	0
c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard	1.340s	5,248,000,000	3,648,000,000	1.439	27.8%	79.2%	0.0%	2.9%	0.0%	0.0%	31.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::ExcludeDispatchKeyGuard(c10::DispatchKeySet)	[Unknown]	0
__strcmp_avx2	1.335s	4,352,000,000	3,136,000,000	1.388	8.5%	45.0%	33.3%	0.0%	3.4%	37.9%	34.5%	0.0%	0.0%	0.0%	0.0%	6.6%	3.3 GHz	[Unknown]	__strcmp_avx2	strcmp-avx2.S	0
c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_	1.325s	6,240,000,000	3,920,000,000	1.592	26.3%	61.9%	2.6%	7.2%	0.0%	14.4%	26.4%	0.0%	0.0%	0.0%	0.0%	6.9%	4.7 GHz	[Unknown]	c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_(void)	[Unknown]	0
scsi_queue_rq	1.325s	2,560,000,000	1,216,000,000	2.105	5.6%	40.2%	0.0%	35.2%	5.9%	58.6%	46.9%	0.0%	0.0%	0.0%	35.2%	0.0%	1.9 GHz	[Unknown]	scsi_queue_rq	[Unknown]	0
unicode_dealloc	1.320s	4,992,000,000	1,472,000,000	3.391	7.4%	82.6%	37.0%	0.0%	21.0%	15.0%	30.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	unicode_dealloc	unicodeobject.c	0
free_unref_page_commit	1.320s	3,968,000,000	7,840,000,000	0.506	63.1%	13.1%	38.1%	7.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	free_unref_page_commit	[Unknown]	0
func@0x4811f0	1.310s	2,912,000,000	2,768,000,000	1.052	25.5%	58.2%	1.2%	15.5%	0.0%	2.7%	46.4%	0.0%	0.0%	0.0%	5.2%	9.7%	2.2 GHz	[Unknown]	func@0x4811f0	[Unknown]	0
memcg_kmem_get_cache	1.310s	5,824,000,000	448,000,000	13.000	3.4%	23.2%	13.5%	48.9%	12.9%	59.2%	23.2%	0.0%	0.0%	0.0%	0.0%	0.0%	4.4 GHz	[Unknown]	memcg_kmem_get_cache	[Unknown]	0
__lru_cache_add	1.305s	4,032,000,000	10,800,000,000	0.373	96.9%	100.0%	0.0%	26.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	__lru_cache_add	[Unknown]	0
free_unref_page_prepare.part.0	1.300s	3,392,000,000	12,848,000,000	0.264	100.0%	38.2%	0.0%	0.0%	0.0%	35.4%	17.7%	63.9%	0.0%	0.0%	0.0%	0.4%	2.6 GHz	[Unknown]	free_unref_page_prepare.part.0	[Unknown]	0
try_to_wake_up	1.295s	3,424,000,000	528,000,000	6.485	4.4%	11.0%	0.0%	39.4%	8.8%	21.9%	39.4%	0.0%	0.0%	0.0%	0.0%	14.1%	2.6 GHz	[Unknown]	try_to_wake_up	[Unknown]	0
PyObject_GC_Del	1.295s	4,224,000,000	3,296,000,000	1.282	53.1%	100.0%	0.0%	32.0%	0.0%	17.8%	24.9%	0.0%	0.0%	0.0%	0.0%	81.0%	3.3 GHz	[Unknown]	PyObject_GC_Del	gcmodule.c	0
torch::PyWarningHandler::~PyWarningHandler	1.290s	3,424,000,000	2,384,000,000	1.436	19.9%	96.2%	0.0%	17.5%	0.0%	21.9%	43.8%	0.0%	0.0%	0.0%	4.4%	0.0%	2.7 GHz	[Unknown]	torch::PyWarningHandler::~PyWarningHandler(void)	[Unknown]	0
c10::computeDispatchKey	1.290s	4,368,000,000	1,936,000,000	2.256	4.9%	35.4%	4.1%	10.3%	6.9%	6.9%	37.8%	0.0%	0.0%	0.0%	0.0%	36.2%	3.4 GHz	[Unknown]	c10::computeDispatchKey(c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>)	[Unknown]	0
c10::intrusive_ptr<c10::StorageImpl, c10::detail::intrusive_target_default_null_type<c10::StorageImpl>>::reset_	1.290s	3,248,000,000	3,328,000,000	0.976	10.5%	39.8%	0.0%	18.5%	13.9%	13.9%	78.5%	0.0%	0.0%	0.0%	0.0%	23.9%	2.5 GHz	[Unknown]	c10::intrusive_ptr<c10::StorageImpl, c10::detail::intrusive_target_default_null_type<c10::StorageImpl>>::reset_(void)	[Unknown]	0
page_cache_free_page.isra.0	1.285s	6,368,000,000	4,512,000,000	1.411	24.4%	11.1%	22.3%	4.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	42.2%	5.0 GHz	[Unknown]	page_cache_free_page.isra.0	[Unknown]	0
_PyType_GetModuleByDef	1.275s	3,712,000,000	5,424,000,000	0.684	82.1%	100.0%	1.6%	20.2%	0.0%	16.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	_PyType_GetModuleByDef	typeobject.c	0
mem_cgroup_commit_charge	1.260s	4,784,000,000	11,616,000,000	0.412	74.5%	39.2%	0.0%	9.4%	3.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	12.3%	3.8 GHz	[Unknown]	mem_cgroup_commit_charge	[Unknown]	0
insert_to_usedpool	1.255s	4,160,000,000	2,608,000,000	1.595	6.8%	36.6%	6.8%	25.2%	0.0%	21.6%	21.6%	0.0%	0.0%	0.0%	0.0%	21.3%	3.3 GHz	[Unknown]	insert_to_usedpool	obmalloc.c	0
bilinear_filter	1.240s	4,784,000,000	17,008,000,000	0.281	100.0%	3.7%	0.0%	3.1%	0.0%	0.0%	34.5%	0.0%	0.0%	0.0%	3.1%	0.0%	3.9 GHz	[Unknown]	bilinear_filter	[Unknown]	0
THPVariable_Wrap	1.235s	5,216,000,000	1,744,000,000	2.991	15.1%	73.6%	2.5%	23.0%	0.0%	48.9%	28.8%	0.0%	0.0%	0.0%	0.0%	0.0%	4.2 GHz	[Unknown]	THPVariable_Wrap(at::TensorBase)	[Unknown]	0
func@0x267150	1.235s	1,008,000,000	1,344,000,000	0.750	36.4%	100.0%	0.0%	0.0%	14.9%	59.5%	100.0%	0.0%	0.0%	0.0%	29.8%	25.0%	816.2 MHz	[Unknown]	func@0x267150	[Unknown]	0
cap_vm_enough_memory	1.215s	3,616,000,000	9,184,000,000	0.394	89.8%	55.8%	0.0%	4.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	cap_vm_enough_memory	[Unknown]	0
cudaGetDevice	1.210s	1,360,000,000	224,000,000	6.071	9.7%	94.1%	0.0%	11.0%	44.1%	0.0%	22.1%	0.0%	0.0%	0.0%	0.0%	0.0%	1.1 GHz	[Unknown]	cudaGetDevice	[Unknown]	0
c10::TensorImpl::compute_contiguous	1.200s	2,336,000,000	1,584,000,000	1.475	14.3%	76.1%	5.9%	25.7%	12.8%	0.0%	89.9%	0.0%	0.0%	0.0%	0.0%	1.4%	1.9 GHz	[Unknown]	c10::TensorImpl::compute_contiguous(c10::TensorImpl::identity<bool>) const	[Unknown]	0
siphash24	1.200s	2,688,000,000	2,992,000,000	0.898	54.1%	54.1%	0.0%	0.0%	0.0%	16.7%	11.2%	0.0%	0.0%	0.0%	0.0%	21.3%	2.2 GHz	[Unknown]	siphash24	pyhash.c	0
at::_ops::as_strided::call	1.195s	2,480,000,000	1,536,000,000	1.615	7.3%	89.5%	9.7%	24.2%	0.0%	42.3%	30.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	at::_ops::as_strided::call(at::Tensor const&, c10::ArrayRef<c10::SymInt>, c10::ArrayRef<c10::SymInt>, c10::optional<c10::SymInt>)	[Unknown]	0
find_vma	1.195s	5,008,000,000	2,208,000,000	2.268	4.0%	19.9%	22.3%	0.0%	6.0%	0.0%	30.0%	0.0%	46.4%	0.0%	0.0%	100.0%	4.2 GHz	[Unknown]	find_vma	[Unknown]	0
fput_many	1.190s	5,680,000,000	7,248,000,000	0.784	31.1%	48.7%	0.0%	15.8%	2.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	7.7%	4.8 GHz	[Unknown]	fput_many	[Unknown]	0
xas_init_marks	1.190s	3,632,000,000	11,200,000,000	0.324	99.3%	74.1%	5.6%	0.0%	4.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	xas_init_marks	[Unknown]	0
__tlb_remove_page_size	1.180s	1,424,000,000	5,856,000,000	0.243	100.0%	21.8%	21.8%	10.5%	0.0%	0.0%	21.1%	0.0%	0.0%	0.0%	0.0%	0.0%	1.2 GHz	[Unknown]	__tlb_remove_page_size	[Unknown]	0
c10::impl::PyObjectSlot::check_pyobj	1.175s	5,920,000,000	2,272,000,000	2.606	28.6%	82.0%	0.0%	0.0%	7.6%	10.1%	15.2%	0.0%	0.0%	0.0%	0.0%	0.0%	5.0 GHz	[Unknown]	c10::impl::PyObjectSlot::check_pyobj(c10::impl::PyInterpreter*) const	[Unknown]	0
c10::cuda::CUDACachingAllocator::Native::DeviceCachingAllocator::malloc	1.175s	2,384,000,000	1,456,000,000	1.637	12.8%	91.5%	6.4%	50.3%	0.0%	37.8%	56.6%	100.0%	0.0%	0.0%	6.3%	0.0%	2.0 GHz	[Unknown]	c10::cuda::CUDACachingAllocator::Native::DeviceCachingAllocator::malloc(int, unsigned long, CUstream_st*)	[Unknown]	0
uncharge_page	1.175s	2,048,000,000	5,600,000,000	0.366	100.0%	39.1%	2.2%	0.0%	0.0%	0.0%	7.3%	0.0%	0.0%	0.0%	0.0%	0.0%	1.7 GHz	[Unknown]	uncharge_page	[Unknown]	0
c10::impl::ExcludeDispatchKeyGuard::~ExcludeDispatchKeyGuard	1.170s	4,544,000,000	1,424,000,000	3.191	9.5%	70.3%	0.0%	3.3%	19.8%	0.0%	49.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	c10::impl::ExcludeDispatchKeyGuard::~ExcludeDispatchKeyGuard(void)	[Unknown]	0
__GI___pthread_mutex_unlock	1.170s	3,680,000,000	1,360,000,000	2.706	14.9%	83.7%	0.0%	12.2%	4.1%	0.0%	24.5%	0.0%	0.0%	0.0%	0.0%	0.9%	3.1 GHz	[Unknown]	__GI___pthread_mutex_unlock	pthread_mutex_unlock.c	0
c10::alloc_cpu	1.170s	3,200,000,000	368,000,000	8.696	0.0%	100.0%	12.2%	0.0%	14.1%	9.4%	79.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	c10::alloc_cpu(unsigned long)	[Unknown]	0
c10::TensorImpl::requires_grad	1.160s	2,496,000,000	592,000,000	4.216	5.2%	78.4%	5.2%	12.0%	12.0%	24.0%	60.1%	0.0%	0.0%	0.0%	0.0%	5.9%	2.2 GHz	[Unknown]	c10::TensorImpl::requires_grad(void) const	[Unknown]	0
ascii_decode	1.160s	5,600,000,000	2,528,000,000	2.215	2.7%	31.6%	12.9%	8.0%	2.7%	0.0%	16.1%	0.0%	0.0%	0.0%	0.0%	23.5%	4.8 GHz	[Unknown]	ascii_decode	unicodeobject.c	0
at::TensorIteratorBase::mark_resize_outputs	1.160s	3,104,000,000	576,000,000	5.389	2.4%	81.3%	10.5%	19.3%	0.0%	0.0%	29.0%	0.0%	0.0%	0.0%	0.0%	3.4%	2.7 GHz	[Unknown]	at::TensorIteratorBase::mark_resize_outputs(at::TensorIteratorConfig const&)	[Unknown]	0
_PyDict_GetItemHint	1.145s	3,616,000,000	192,000,000	18.833	2.2%	27.3%	10.8%	49.8%	0.0%	70.5%	53.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	_PyDict_GetItemHint	dictobject.c	0
__do_page_cache_readahead	1.140s	3,680,000,000	1,104,000,000	3.333	2.9%	13.5%	7.7%	40.8%	0.0%	0.0%	16.3%	0.0%	0.0%	0.0%	77.4%	27.0%	3.2 GHz	[Unknown]	__do_page_cache_readahead	[Unknown]	0
PyType_GenericAlloc	1.135s	5,664,000,000	1,824,000,000	3.105	8.3%	43.9%	14.0%	2.6%	15.9%	7.9%	39.7%	0.0%	0.0%	0.0%	0.0%	0.0%	5.0 GHz	[Unknown]	PyType_GenericAlloc	typeobject.c	0
object_dealloc	1.135s	4,800,000,000	1,536,000,000	3.125	34.3%	100.0%	0.0%	12.5%	0.0%	21.9%	34.4%	0.0%	0.0%	0.0%	0.0%	0.0%	4.2 GHz	[Unknown]	object_dealloc	typeobject.c	0
PyObject_IsInstance	1.135s	2,704,000,000	800,000,000	3.380	6.4%	74.1%	20.4%	16.6%	5.5%	0.0%	72.1%	0.0%	0.0%	0.0%	0.0%	0.6%	2.4 GHz	[Unknown]	PyObject_IsInstance	abstract.c	0
stringlib_split_whitespace	1.130s	2,928,000,000	4,832,000,000	0.606	91.0%	56.6%	8.1%	10.2%	0.0%	5.1%	35.9%	0.0%	0.0%	0.0%	5.1%	0.0%	2.6 GHz	[Unknown]	stringlib_split_whitespace	split.h	0
alloc_pages_current	1.110s	2,592,000,000	928,000,000	2.793	9.1%	6.0%	0.0%	28.9%	5.8%	0.0%	5.8%	0.0%	0.0%	0.0%	98.4%	0.0%	2.3 GHz	[Unknown]	alloc_pages_current	[Unknown]	0
PySequence_GetItem	1.105s	3,392,000,000	2,064,000,000	1.643	0.8%	54.1%	2.4%	22.1%	0.0%	0.0%	17.7%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	PySequence_GetItem	abstract.c	0
binary_op1	1.100s	3,168,000,000	2,736,000,000	1.158	37.9%	81.8%	0.0%	47.3%	0.0%	28.4%	14.2%	0.0%	0.0%	0.0%	0.0%	100.0%	2.9 GHz	[Unknown]	binary_op1	abstract.c	0
at::TensorIteratorBase::numel	1.095s	2,016,000,000	224,000,000	9.000	3.5%	54.3%	0.0%	0.0%	22.3%	0.0%	22.3%	0.0%	0.0%	0.0%	0.0%	0.0%	1.8 GHz	[Unknown]	at::TensorIteratorBase::numel(void) const	[Unknown]	0
torch::utils::(anonymous namespace)::internal_new_from_data	1.090s	2,544,000,000	1,776,000,000	1.432	9.3%	100.0%	10.9%	5.9%	17.7%	0.0%	35.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	torch::utils::(anonymous namespace)::internal_new_from_data(c10::TensorOptions, c10::ScalarType, c10::optional<c10::Device>, _object*, bool, bool, bool, bool)	[Unknown]	0
at::native::alias_with_sizes_and_strides<c10::SmallVector<long, (unsigned int)5>>	1.090s	1,696,000,000	352,000,000	4.818	13.3%	75.2%	2.2%	0.0%	26.5%	0.0%	17.7%	0.0%	0.0%	0.0%	8.8%	0.0%	1.6 GHz	[Unknown]	at::native::alias_with_sizes_and_strides<c10::SmallVector<long, (unsigned int)5>>(at::Tensor const&, c10::SmallVector<long, (unsigned int)5> const&, c10::SmallVector<long, (unsigned int)5> const&)	[Unknown]	0
tupleiter_next	1.080s	2,608,000,000	4,112,000,000	0.634	78.2%	37.9%	52.1%	23.0%	0.0%	11.5%	11.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	tupleiter_next	tupleobject.c	0
method_vectorcall	1.080s	3,232,000,000	3,648,000,000	0.886	7.0%	61.7%	15.9%	4.6%	0.0%	13.9%	18.6%	0.0%	0.0%	0.0%	0.0%	11.6%	3.0 GHz	[Unknown]	method_vectorcall	classobject.c	0
at::native::setStrided<long>	1.080s	1,792,000,000	624,000,000	2.872	13.2%	58.4%	0.0%	50.2%	8.4%	0.0%	33.5%	0.0%	0.0%	0.0%	0.0%	3.2%	1.7 GHz	[Unknown]	at::native::setStrided<long>(at::Tensor const&, c10::ArrayRef<long>, c10::ArrayRef<long>, long)	[Unknown]	0
_PyObject_GenericSetAttrWithDict	1.075s	4,288,000,000	3,824,000,000	1.121	23.6%	28.0%	5.2%	28.0%	7.0%	7.0%	17.5%	0.0%	0.0%	0.0%	0.0%	22.4%	4.0 GHz	[Unknown]	_PyObject_GenericSetAttrWithDict	object.c	0
_Py_MakeRecCheck	1.075s	2,480,000,000	2,672,000,000	0.928	35.8%	74.9%	0.0%	6.0%	0.0%	0.0%	24.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	_Py_MakeRecCheck	pycore_ceval.h	0
at::TensorIteratorBase::compute_fast_setup_type	1.075s	1,728,000,000	2,048,000,000	0.844	22.8%	100.0%	50.6%	8.7%	0.0%	0.0%	34.7%	0.0%	0.0%	0.0%	0.0%	0.0%	1.6 GHz	[Unknown]	at::TensorIteratorBase::compute_fast_setup_type(at::TensorIteratorConfig const&)	[Unknown]	0
func@0x15f5d0	1.060s	1,824,000,000	1,920,000,000	0.950	61.0%	69.0%	0.0%	0.0%	16.4%	16.4%	65.8%	0.0%	0.0%	0.0%	0.0%	0.0%	1.7 GHz	[Unknown]	func@0x15f5d0	[Unknown]	0
PyEval_SaveThread	1.055s	4,960,000,000	912,000,000	5.439	5.1%	61.8%	8.5%	9.1%	6.0%	0.0%	21.2%	0.0%	0.0%	0.0%	0.0%	24.6%	4.7 GHz	[Unknown]	PyEval_SaveThread	ceval.c	0
update_load_avg	1.055s	2,080,000,000	1,264,000,000	1.646	28.8%	55.1%	0.0%	36.1%	36.1%	36.1%	72.1%	0.0%	0.0%	0.0%	7.2%	0.0%	2.0 GHz	[Unknown]	update_load_avg	[Unknown]	0
func@0x2a38b0	1.050s	1,888,000,000	1,888,000,000	1.000	15.3%	47.3%	1.4%	31.8%	0.0%	15.9%	63.6%	0.0%	0.0%	0.0%	0.0%	36.0%	1.8 GHz	[Unknown]	func@0x2a38b0	[Unknown]	0
object_recursive_isinstance	1.045s	3,488,000,000	2,672,000,000	1.305	28.6%	90.6%	15.9%	21.5%	4.3%	17.2%	12.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	object_recursive_isinstance	abstract.c	0
c10::TensorImpl::set_sizes_and_strides	1.035s	4,432,000,000	1,920,000,000	2.308	6.8%	37.8%	16.4%	10.2%	3.4%	0.0%	47.4%	0.0%	0.0%	0.0%	0.0%	0.0%	4.3 GHz	[Unknown]	c10::TensorImpl::set_sizes_and_strides(c10::ArrayRef<long>, c10::ArrayRef<long>, c10::optional<long>)	[Unknown]	0
func@0x4e0260	1.030s	4,816,000,000	9,920,000,000	0.485	27.2%	0.0%	9.3%	3.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	52.9%	4.7 GHz	[Unknown]	func@0x4e0260	[Unknown]	0
memset_erms	1.030s	2,528,000,000	736,000,000	3.435	32.9%	2.6%	0.0%	0.0%	0.0%	0.0%	11.9%	0.0%	0.0%	0.0%	83.1%	45.7%	2.5 GHz	[Unknown]	memset_erms	[Unknown]	0
at::TensorIteratorBase::compute_names	1.020s	4,112,000,000	672,000,000	6.119	3.8%	71.5%	6.9%	0.0%	25.5%	0.0%	21.9%	0.0%	0.0%	0.0%	0.0%	0.0%	4.0 GHz	[Unknown]	at::TensorIteratorBase::compute_names(at::TensorIteratorConfig const&)	[Unknown]	0
