Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
PyDict_GetItemWithError	3.730s	9,520,000,000	6,288,000,000	1.514	22.7%	29.5%	4.2%	4.7%	17.3%	26.3%	31.5%	0.0%	0.0%	0.0%	1.6%	4.3%	2.6 GHz	[Unknown]	PyDict_GetItemWithError	dictobject.c	0
jpeg_make_d_derived_tbl	3.665s	12,704,000,000	10,432,000,000	1.218	15.9%	23.8%	30.7%	3.5%	1.2%	0.0%	8.3%	0.0%	0.0%	0.0%	0.0%	23.5%	3.5 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
__GI___clock_gettime	3.535s	13,520,000,000	36,720,000,000	0.368	60.8%	0.5%	0.0%	0.0%	1.1%	0.0%	4.4%	0.0%	0.0%	0.0%	0.0%	60.5%	3.8 GHz	[Unknown]	__GI___clock_gettime	clock_gettime.c	0
_PyUnicode_FromId	3.535s	8,544,000,000	4,608,000,000	1.854	17.7%	69.2%	20.1%	14.0%	14.0%	26.3%	36.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
jpeg_idct_8x16	3.510s	13,552,000,000	42,544,000,000	0.319	91.6%	0.6%	13.2%	1.1%	0.0%	0.0%	31.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	jpeg_idct_8x16	[Unknown]	0
page_add_file_rmap	3.510s	11,008,000,000	24,736,000,000	0.445	77.5%	14.9%	0.0%	19.1%	0.0%	0.0%	8.2%	0.0%	0.0%	0.0%	0.0%	11.8%	3.1 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
_PyObject_VectorcallTstate	3.495s	10,688,000,000	8,976,000,000	1.191	23.3%	43.4%	7.8%	0.0%	0.0%	0.0%	29.5%	0.0%	0.0%	0.0%	7.0%	15.1%	3.1 GHz	[Unknown]	_PyObject_VectorcallTstate	abstract.h	0
__pthread_mutex_unlock_usercnt	3.465s	9,552,000,000	11,616,000,000	0.822	26.6%	56.4%	6.0%	22.0%	3.1%	0.0%	31.4%	0.0%	0.0%	0.0%	0.0%	4.1%	2.8 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
l2rgb	3.445s	11,232,000,000	21,968,000,000	0.511	47.3%	0.0%	1.0%	1.3%	0.0%	0.0%	17.4%	0.0%	0.0%	0.0%	65.4%	25.8%	3.3 GHz	[Unknown]	l2rgb	[Unknown]	0
frame_dealloc	3.360s	12,320,000,000	11,456,000,000	1.075	24.9%	46.3%	30.4%	9.7%	0.0%	13.4%	18.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7 GHz	[Unknown]	frame_dealloc	frameobject.c	0
alloc_set_pte	3.340s	7,648,000,000	12,800,000,000	0.598	57.8%	36.7%	0.0%	31.4%	2.0%	0.0%	11.8%	0.0%	0.0%	0.0%	0.0%	2.3%	2.3 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
lookdict_split	3.300s	8,768,000,000	12,112,000,000	0.724	23.6%	38.3%	16.3%	17.1%	0.0%	25.7%	29.1%	0.0%	0.0%	0.0%	1.7%	4.1%	2.7 GHz	[Unknown]	lookdict_split	dictobject.c	0
find_get_entries	3.245s	9,920,000,000	14,864,000,000	0.667	27.9%	11.5%	9.9%	36.3%	0.0%	36.3%	12.1%	0.0%	68.7%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	find_get_entries	[Unknown]	0
_raw_spin_lock	3.225s	11,936,000,000	17,040,000,000	0.700	36.5%	46.7%	0.0%	20.1%	0.0%	0.0%	11.3%	0.0%	0.0%	0.0%	3.8%	4.1%	3.7 GHz	[Unknown]	_raw_spin_lock	[Unknown]	0
__mod_zone_page_state	3.130s	10,288,000,000	31,760,000,000	0.324	87.4%	15.6%	0.0%	2.9%	0.0%	2.9%	2.9%	0.0%	0.0%	0.0%	1.5%	8.4%	3.3 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
shmem_getpage_gfp	3.020s	12,416,000,000	11,920,000,000	1.042	36.1%	32.1%	14.2%	6.0%	1.2%	0.0%	0.0%	0.0%	0.0%	0.0%	12.1%	0.0%	4.1 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
_PyFunction_Vectorcall	2.960s	6,992,000,000	3,696,000,000	1.892	12.6%	46.6%	34.0%	0.0%	12.9%	47.2%	60.1%	0.0%	0.0%	0.0%	19.3%	3.9%	2.4 GHz	[Unknown]	_PyFunction_Vectorcall	call.c	0
activate_page	2.885s	10,416,000,000	16,160,000,000	0.645	36.2%	4.7%	13.2%	5.8%	0.0%	2.9%	0.0%	0.0%	0.0%	0.0%	0.0%	31.3%	3.6 GHz	[Unknown]	activate_page	[Unknown]	0
update_get_addr	2.880s	8,784,000,000	13,104,000,000	0.670	42.6%	51.7%	2.8%	0.0%	0.0%	17.1%	27.3%	0.0%	0.0%	0.0%	0.0%	1.8%	3.0 GHz	[Unknown]	update_get_addr	dl-tls.c	0
__GI_	2.870s	7,440,000,000	2,896,000,000	2.569	8.5%	49.3%	14.3%	14.1%	6.0%	18.1%	40.3%	0.0%	0.0%	0.0%	0.0%	13.2%	2.6 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
malloc_consolidate	2.825s	9,200,000,000	4,000,000,000	2.300	20.8%	50.9%	10.8%	6.5%	13.0%	14.7%	40.8%	0.0%	0.0%	0.0%	0.0%	10.1%	3.3 GHz	[Unknown]	malloc_consolidate	malloc.c	0
tcache_get	2.790s	6,944,000,000	4,352,000,000	1.596	9.9%	67.8%	2.8%	4.3%	25.9%	25.9%	28.1%	0.0%	0.0%	0.0%	4.3%	5.5%	2.5 GHz	[Unknown]	tcache_get	malloc.c	0
arena_map_is_used	2.770s	8,336,000,000	7,008,000,000	1.189	15.4%	45.9%	18.5%	12.6%	18.0%	7.2%	19.8%	0.0%	0.0%	0.0%	0.0%	3.9%	3.0 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
unlock_page	2.720s	8,672,000,000	19,472,000,000	0.445	70.4%	68.6%	0.0%	24.2%	1.7%	0.0%	5.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	unlock_page	[Unknown]	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	2.720s	7,984,000,000	5,312,000,000	1.503	20.4%	86.1%	0.0%	11.3%	9.4%	5.6%	30.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
_PyRuntimeState_GetThreadState	2.715s	7,488,000,000	5,472,000,000	1.368	23.1%	63.9%	8.6%	8.0%	0.0%	0.0%	42.1%	0.0%	0.0%	0.0%	0.0%	2.1%	2.8 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
xas_store	2.625s	8,928,000,000	32,032,000,000	0.279	100.0%	49.0%	0.0%	15.1%	0.0%	0.0%	1.7%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	xas_store	[Unknown]	0
PyVectorcall_Function	2.445s	7,728,000,000	5,328,000,000	1.450	18.1%	53.6%	25.7%	0.0%	5.8%	17.5%	17.5%	0.0%	0.0%	0.0%	0.0%	1.6%	3.2 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
_copy	2.440s	7,632,000,000	2,752,000,000	2.773	10.0%	7.0%	5.0%	59.0%	15.7%	19.7%	51.1%	0.0%	0.0%	0.0%	37.3%	4.4%	3.1 GHz	[Unknown]	_copy	[Unknown]	0
__alloc_pages_nodemask	2.400s	8,336,000,000	17,552,000,000	0.475	71.7%	17.1%	21.9%	10.8%	0.0%	3.6%	9.0%	0.0%	0.0%	0.0%	1.8%	0.0%	3.5 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
__count_memcg_events	2.385s	7,584,000,000	5,824,000,000	1.302	20.5%	20.1%	0.0%	47.5%	2.0%	4.0%	9.9%	0.0%	0.0%	0.0%	0.0%	17.9%	3.2 GHz	[Unknown]	__count_memcg_events	[Unknown]	0
_raw_spin_lock_irqsave	2.375s	8,848,000,000	13,776,000,000	0.642	49.6%	11.4%	3.8%	23.7%	0.0%	0.0%	11.9%	0.0%	0.0%	0.0%	0.0%	15.4%	3.7 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
sync_regs	2.340s	6,528,000,000	2,432,000,000	2.684	16.9%	75.0%	33.8%	4.6%	0.0%	0.0%	4.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	sync_regs	[Unknown]	0
unlink_chunk	2.320s	8,304,000,000	1,696,000,000	4.896	4.3%	63.9%	37.4%	16.3%	5.4%	30.7%	36.1%	0.0%	0.0%	0.0%	3.6%	0.0%	3.6 GHz	[Unknown]	unlink_chunk	malloc.c	0
ImagingJpegDecode	2.315s	8,544,000,000	11,680,000,000	0.732	37.8%	23.3%	8.0%	8.8%	0.0%	3.5%	17.6%	0.0%	0.0%	0.0%	0.0%	24.0%	3.7 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
at::TensorIteratorBase::compute_types	2.305s	6,704,000,000	3,024,000,000	2.217	10.4%	85.9%	9.3%	8.9%	0.0%	0.0%	26.8%	0.0%	0.0%	0.0%	0.0%	5.6%	2.9 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
free_pages_and_swap_cache	2.245s	3,808,000,000	5,824,000,000	0.654	46.0%	2.6%	0.0%	31.5%	11.8%	19.7%	74.8%	0.0%	0.0%	0.0%	0.0%	26.5%	1.7 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
_raw_spin_lock_irq	2.180s	6,768,000,000	6,032,000,000	1.122	22.6%	46.3%	24.7%	22.2%	0.0%	0.0%	2.2%	0.0%	0.0%	0.0%	0.0%	3.8%	3.1 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
shmem_undo_range	2.165s	8,752,000,000	4,816,000,000	1.817	24.1%	23.4%	22.3%	10.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	22.0%	4.0 GHz	[Unknown]	shmem_undo_range	[Unknown]	0
call_function	2.155s	8,320,000,000	6,720,000,000	1.238	19.9%	53.9%	12.1%	10.8%	0.0%	16.2%	9.0%	0.0%	0.0%	0.0%	0.0%	4.5%	3.9 GHz	[Unknown]	call_function	ceval.c	0
func@0x1976c0	2.155s	9,984,000,000	32,320,000,000	0.309	93.8%	0.0%	0.0%	0.0%	0.0%	0.0%	6.0%	0.0%	0.0%	0.0%	0.0%	29.7%	4.6 GHz	[Unknown]	func@0x1976c0	[Unknown]	0
tupledealloc	2.150s	6,224,000,000	5,216,000,000	1.193	22.7%	56.1%	17.0%	28.9%	0.0%	24.1%	31.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	tupledealloc	tupleobject.c	0
jpeg_read_scanlines	2.140s	7,120,000,000	8,096,000,000	0.879	25.9%	31.2%	40.1%	10.5%	0.0%	10.5%	8.4%	0.0%	0.0%	0.0%	0.0%	0.5%	3.3 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
__GI___pthread_once	2.100s	5,328,000,000	18,384,000,000	0.290	94.9%	9.3%	0.0%	2.8%	0.0%	0.0%	5.6%	0.0%	0.0%	0.0%	0.0%	36.7%	2.5 GHz	[Unknown]	__GI___pthread_once	pthread_once.c	0
process_data_simple_main	2.095s	6,352,000,000	10,096,000,000	0.629	41.0%	16.2%	20.0%	11.8%	0.0%	4.7%	11.8%	0.0%	0.0%	0.0%	4.7%	9.7%	3.0 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
arena_map_get	2.045s	6,288,000,000	4,000,000,000	1.572	12.2%	59.4%	17.0%	2.4%	0.0%	28.6%	21.5%	0.0%	0.0%	0.0%	0.0%	8.3%	3.1 GHz	[Unknown]	arena_map_get	obmalloc.c	0
up_read	2.025s	6,256,000,000	10,704,000,000	0.584	29.0%	39.6%	0.0%	24.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	25.1%	3.1 GHz	[Unknown]	up_read	[Unknown]	0
xas_clear_mark	2.015s	6,688,000,000	22,416,000,000	0.298	81.4%	38.2%	0.0%	0.0%	6.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.8%	3.3 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
shmem_add_to_page_cache	2.000s	8,192,000,000	17,440,000,000	0.470	52.2%	37.4%	21.5%	7.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.1 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
vgetargs1_impl	1.965s	7,232,000,000	4,560,000,000	1.586	13.4%	70.8%	12.3%	2.1%	4.1%	14.5%	14.5%	0.0%	0.0%	0.0%	0.0%	2.3%	3.7 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
pybind11::cpp_function::dispatcher	1.940s	5,488,000,000	2,160,000,000	2.541	5.2%	100.0%	9.1%	10.9%	0.0%	35.5%	30.1%	0.0%	0.0%	0.0%	0.0%	1.3%	2.8 GHz	[Unknown]	pybind11::cpp_function::dispatcher(_object*, _object*, _object*)	[Unknown]	0
_Py_CheckFunctionResult	1.905s	5,472,000,000	3,744,000,000	1.462	21.0%	61.5%	0.0%	0.0%	5.5%	5.5%	21.9%	0.0%	0.0%	0.0%	0.0%	4.7%	2.9 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
find_get_entry	1.905s	6,544,000,000	5,360,000,000	1.221	14.6%	16.7%	6.3%	22.9%	13.8%	9.1%	9.2%	26.2%	81.1%	0.0%	9.2%	0.0%	3.4 GHz	[Unknown]	find_get_entry	[Unknown]	0
insertdict	1.890s	4,624,000,000	4,304,000,000	1.074	37.0%	76.0%	8.5%	16.2%	9.7%	0.0%	9.7%	0.0%	0.0%	0.0%	3.2%	0.0%	2.4 GHz	[Unknown]	insertdict	dictobject.c	0
ImagingAllocateArray	1.880s	4,128,000,000	25,488,000,000	0.162	79.7%	18.3%	34.1%	3.6%	0.0%	0.0%	21.8%	0.0%	0.0%	0.0%	3.6%	0.0%	2.2 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
policy_nodemask	1.850s	4,736,000,000	1,600,000,000	2.960	1.7%	1.7%	8.6%	0.0%	0.0%	0.0%	15.8%	0.0%	0.0%	0.0%	85.5%	45.5%	2.6 GHz	[Unknown]	policy_nodemask	[Unknown]	0
_Py_Dealloc	1.845s	5,600,000,000	3,392,000,000	1.651	12.2%	58.2%	10.0%	24.1%	2.7%	5.4%	18.8%	0.0%	0.0%	0.0%	0.0%		3.0 GHz	[Unknown]	_Py_Dealloc	object.c	0
__errno_location	1.840s	5,264,000,000	800,000,000	6.580	6.5%	63.3%	17.0%	0.0%	5.7%	37.0%	57.0%	0.0%	0.0%	0.0%	0.0%	3.7%	2.9 GHz	[Unknown]	__errno_location	errno-loc.c	0
do_user_addr_fault	1.825s	7,296,000,000	10,944,000,000	0.667	26.2%	37.8%	15.4%	10.3%	2.1%	2.1%	4.1%	0.0%	0.0%	0.0%	0.0%	12.1%	4.0 GHz	[Unknown]	do_user_addr_fault	[Unknown]	0
shmem_fault	1.795s	6,784,000,000	8,160,000,000	0.831	23.9%	25.9%	16.0%	15.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	19.2%	3.8 GHz	[Unknown]	shmem_fault	[Unknown]	0
vm_normal_page	1.785s	3,392,000,000	11,696,000,000	0.290	73.1%	8.5%	0.0%	8.8%	0.0%	0.0%	35.4%	0.0%	0.0%	0.0%	0.0%	16.4%	1.9 GHz	[Unknown]	vm_normal_page	[Unknown]	0
__memcmp_avx2_movbe	1.765s	5,504,000,000	3,520,000,000	1.564	11.8%	73.8%	13.3%	0.0%	10.9%	16.4%	24.5%	0.0%	0.0%	0.0%	0.0%	0.3%	3.1 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
_raw_spin_unlock_irqrestore	1.750s	7,360,000,000	14,512,000,000	0.507	50.7%	12.5%	0.0%	22.4%	0.0%	0.0%	2.0%	0.0%	0.0%	0.0%	0.0%	41.7%	4.2 GHz	[Unknown]	_raw_spin_unlock_irqrestore	[Unknown]	0
at::detail::_empty_generic<long>	1.730s	5,392,000,000	4,048,000,000	1.332	20.7%	76.6%	0.0%	0.0%	0.0%	19.5%	25.0%	0.0%	0.0%	0.0%	0.0%	5.1%	3.1 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
normalize_coeffs_8bpc	1.725s	5,536,000,000	15,920,000,000	0.348	86.9%	9.0%	0.0%	0.0%	5.4%	0.0%	21.7%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	normalize_coeffs_8bpc	[Unknown]	0
xas_start	1.720s	5,808,000,000	11,280,000,000	0.515	31.0%	17.1%	9.9%	0.0%	0.0%	0.0%	5.2%	0.0%	0.0%	0.0%	2.6%	30.0%	3.4 GHz	[Unknown]	xas_start	[Unknown]	0
_PyObject_GC_TRACK	1.665s	5,104,000,000	5,648,000,000	0.904	22.6%	65.3%	21.0%	8.8%	0.0%	23.5%	26.4%	0.0%	0.0%	0.0%	2.9%	0.0%	3.1 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
PyObject_SetAttr	1.660s	5,872,000,000	3,408,000,000	1.723	16.1%	30.3%	10.1%	0.0%	7.7%	30.7%	12.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	PyObject_SetAttr	object.c	0
PyObject_IsTrue	1.620s	5,312,000,000	2,432,000,000	2.184	10.7%	52.0%	13.0%	0.0%	8.5%	14.6%	22.6%	0.0%	0.0%	0.0%	0.0%	6.1%	3.3 GHz	[Unknown]	PyObject_IsTrue	object.c	0
take_gil	1.610s	5,136,000,000	1,216,000,000	4.224	12.2%	72.3%	6.8%	8.8%	2.9%	14.6%	52.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	take_gil	ceval_gil.h	0
generic_file_buffered_read	1.600s	3,968,000,000	1,824,000,000	2.175	11.5%	39.5%	26.4%	64.3%	3.8%	7.6%	11.3%	0.0%	0.0%	0.0%	52.9%	0.0%	2.5 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
page_cache_free_page.isra.0	1.530s	4,960,000,000	3,792,000,000	1.308	28.9%	18.8%	27.6%	6.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	20.9%	3.2 GHz	[Unknown]	page_cache_free_page.isra.0	[Unknown]	0
percpu_counter_add_batch	1.525s	6,256,000,000	10,640,000,000	0.588	54.5%	48.1%	16.9%	4.8%	0.0%	7.2%	2.4%	0.0%	0.0%	0.0%	0.0%	0.0%	4.1 GHz	[Unknown]	percpu_counter_add_batch	[Unknown]	0
at::TensorIteratorBase::serial_for_each	1.510s	3,344,000,000	2,000,000,000	1.672	15.6%	86.1%	28.2%	13.5%	17.9%	0.0%	44.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	at::TensorIteratorBase::serial_for_each(c10::function_ref<void (char**, long const*, long, long)>, at::Range) const	[Unknown]	0
down_read_trylock	1.505s	4,160,000,000	9,488,000,000	0.438	69.9%	51.0%	7.8%	7.2%	7.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	down_read_trylock	[Unknown]	0
shmem_pseudo_vma_init	1.500s	3,392,000,000	5,280,000,000	0.642	96.3%	8.2%	0.0%	4.4%	4.4%	0.0%	0.0%	0.0%	0.0%	0.0%	4.4%	52.3%	2.3 GHz	[Unknown]	shmem_pseudo_vma_init	[Unknown]	0
syscall_return_via_sysret	1.485s	4,064,000,000	1,408,000,000	2.886	2.9%	19.7%	16.1%	3.7%	7.4%	0.0%	33.2%	0.0%	0.0%	0.0%	0.0%	51.6%	2.7 GHz	[Unknown]	syscall_return_via_sysret	[Unknown]	0
entry_SYSCALL_64	1.475s	4,736,000,000	208,000,000	22.769	3.4%	39.3%	12.0%	0.0%	15.8%	0.0%	57.0%	0.0%	0.0%	0.0%	0.0%	39.2%	3.2 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
slot_tp_getattr_hook	1.455s	3,472,000,000	4,240,000,000	0.819	29.5%	31.6%	23.2%	8.6%	4.3%	17.3%	34.6%	0.0%	0.0%	0.0%	0.0%	8.8%	2.4 GHz	[Unknown]	slot_tp_getattr_hook	typeobject.c	0
shmem_alloc_and_acct_page	1.440s	4,224,000,000	9,760,000,000	0.433	61.9%	12.0%	0.0%	17.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	46.2%	0.0%	2.9 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
_PyObject_GC_UNTRACK	1.425s	4,704,000,000	2,224,000,000	2.115	10.3%	43.6%	12.6%	12.8%	3.2%	9.6%	15.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	_PyObject_GC_UNTRACK	pycore_object.h	0
__cancel_dirty_page	1.410s	4,496,000,000	19,088,000,000	0.236	84.7%	34.6%	0.0%	30.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.6%	3.2 GHz	[Unknown]	__cancel_dirty_page	[Unknown]	0
__strlen_avx2	1.405s	4,160,000,000	1,856,000,000	2.241	11.3%	66.1%	19.3%	0.0%	10.8%	50.5%	32.5%	0.0%	0.0%	0.0%	0.0%	0.5%	3.0 GHz	[Unknown]	__strlen_avx2	strlen-avx2.S	0
truncate_cleanup_page	1.390s	4,736,000,000	3,984,000,000	1.189	32.9%	14.4%	0.0%	22.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	truncate_cleanup_page	[Unknown]	0
__delete_from_page_cache	1.360s	4,368,000,000	11,024,000,000	0.396	100.0%	49.5%	0.0%	6.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	__delete_from_page_cache	[Unknown]	0
PageHuge	1.345s	5,024,000,000	7,424,000,000	0.677	20.8%	10.8%	3.6%	0.0%	9.0%	0.0%	9.0%	0.0%	0.0%	0.0%	0.0%	53.0%	3.7 GHz	[Unknown]	PageHuge	[Unknown]	0
mem_cgroup_update_lru_size	1.340s	3,808,000,000	11,984,000,000	0.318	100.0%	33.1%	0.0%	7.9%	0.0%	0.0%	3.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	mem_cgroup_update_lru_size	[Unknown]	0
object_dealloc	1.335s	2,944,000,000	1,504,000,000	1.957	10.8%	69.9%	21.5%	0.0%	5.1%	35.7%	30.6%	0.0%	0.0%	0.0%	0.0%	0.7%	2.2 GHz	[Unknown]	object_dealloc	typeobject.c	0
__d_lookup_rcu	1.335s	3,872,000,000	736,000,000	5.261	3.3%	12.5%	9.1%	0.0%	15.5%	3.4%	54.2%	0.0%	60.1%	0.0%	0.0%	45.1%	2.9 GHz	[Unknown]	__d_lookup_rcu	[Unknown]	0
do_numa_page	1.320s	4,816,000,000	2,048,000,000	2.352	15.9%	19.9%	0.0%	15.6%	0.0%	1.7%	52.9%	100.0%	0.0%	0.0%	0.0%	24.8%	3.6 GHz	[Unknown]	do_numa_page	[Unknown]	0
prep_new_page	1.320s	4,064,000,000	2,752,000,000	1.477	24.6%	9.2%	35.9%	3.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	55.4%	14.1%	3.1 GHz	[Unknown]	prep_new_page	[Unknown]	0
vmacache_find	1.320s	4,656,000,000	5,072,000,000	0.918	49.9%	59.4%	1.9%	6.4%	0.0%	9.7%	16.1%	0.0%	70.6%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	vmacache_find	[Unknown]	0
convertsimple	1.310s	3,424,000,000	2,528,000,000	1.354	11.4%	76.1%	34.1%	0.0%	0.0%	30.7%	4.4%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	convertsimple	getargs.c	0
func_descr_get	1.310s	3,424,000,000	2,960,000,000	1.157	10.7%	51.6%	16.5%	4.4%	8.8%	8.8%	4.4%	0.0%	0.0%	0.0%	0.0%	12.3%	2.6 GHz	[Unknown]	func_descr_get	_functoolsmodule.c	0
pymalloc_free	1.300s	4,848,000,000	3,392,000,000	1.429	16.7%	50.0%	18.1%	0.0%	0.0%	7.3%	34.0%	0.0%	0.0%	0.0%	0.0%	8.2%	3.7 GHz	[Unknown]	pymalloc_free	obmalloc.c	0
kmem_cache_alloc	1.295s	3,504,000,000	704,000,000	4.977	9.9%	25.8%	9.9%	25.7%	0.0%	81.3%	47.1%	0.0%	100.0%	0.0%	0.0%	18.1%	2.7 GHz	[Unknown]	kmem_cache_alloc	[Unknown]	0
__libc_calloc	1.290s	4,432,000,000	2,336,000,000	1.897	12.7%	47.9%	8.5%	10.2%	13.5%	10.2%	20.3%	0.0%	0.0%	0.0%	6.8%	6.2%	3.4 GHz	[Unknown]	__libc_calloc	malloc.c	0
ImagingPaste	1.285s	5,152,000,000	2,592,000,000	1.988	8.9%	7.0%	0.0%	17.5%	5.8%	26.2%	46.6%	0.0%	0.0%	0.0%	49.5%	21.9%	4.0 GHz	[Unknown]	ImagingPaste	[Unknown]	0
mem_cgroup_throttle_swaprate	1.280s	4,192,000,000	4,976,000,000	0.842	23.3%	36.5%	39.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	7.2%	0.2%	3.3 GHz	[Unknown]	mem_cgroup_throttle_swaprate	[Unknown]	0
at::TensorIteratorBase::build	1.270s	4,192,000,000	2,448,000,000	1.712	23.1%	77.6%	6.3%	3.6%	7.2%	3.6%	25.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	at::TensorIteratorBase::build(at::TensorIteratorConfig&)	[Unknown]	0
__zone_watermark_ok	1.255s	4,832,000,000	15,280,000,000	0.316	69.5%	31.9%	0.0%	15.5%	0.0%	0.0%	3.1%	0.0%	0.0%	0.0%	0.0%	5.8%	3.9 GHz	[Unknown]	__zone_watermark_ok	[Unknown]	0
at::TensorIteratorBase::fast_set_up	1.250s	4,400,000,000	1,840,000,000	2.391	16.7%	100.0%	17.8%	20.5%	6.8%	17.0%	27.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	at::TensorIteratorBase::fast_set_up(at::TensorIteratorConfig const&)	[Unknown]	0
_PyObject_LookupSpecial	1.235s	2,704,000,000	800,000,000	3.380	2.6%	76.0%	15.5%	27.7%	0.0%	33.3%	49.9%	0.0%	0.0%	0.0%	0.0%	1.3%	2.2 GHz	[Unknown]	_PyObject_LookupSpecial	typeobject.c	0
unicode_eq	1.230s	3,632,000,000	1,584,000,000	2.293	8.3%	32.4%	19.4%	0.0%	0.0%	37.2%	28.9%	0.0%	0.0%	0.0%	8.3%	7.2%	3.0 GHz	[Unknown]	unicode_eq	eq.h	0
