Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
torch::FunctionSignature::parse	5.550s	19,824,000,000	8,400,000,000	2.360	21.0%	89.6%	19.6%	6.1%	8.3%	39.3%	51.5%	0.0%	0.0%	0.0%	0.0%	0.0%	3.6 GHz	[Unknown]	torch::FunctionSignature::parse(_object*, _object*, _object*, _object**, bool)	[Unknown]	0
update_get_addr	5.400s	17,184,000,000	23,696,000,000	0.725	41.1%	55.9%	13.5%	8.7%	2.6%	4.4%	34.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	update_get_addr	dl-tls.c	0
arena_map_is_used	5.370s	14,096,000,000	14,960,000,000	0.942	21.2%	49.1%	14.3%	23.4%	0.0%	20.2%	26.6%	0.0%	0.0%	0.0%	0.0%	4.7%	2.6 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
_raw_spin_lock	5.330s	15,984,000,000	24,656,000,000	0.648	40.8%	44.6%	0.0%	30.0%	0.0%	0.0%	26.3%	0.0%	0.0%	0.0%	2.8%	8.7%	3.0 GHz	[Unknown]	_raw_spin_lock	[Unknown]	0
page_mapping	5.320s	16,656,000,000	17,600,000,000	0.946	26.2%	17.6%	0.0%	18.9%	0.0%	0.0%	0.9%	0.0%	0.0%	0.0%	0.0%	10.5%	3.1 GHz	[Unknown]	page_mapping	[Unknown]	0
l2rgb	5.185s	18,480,000,000	30,224,000,000	0.611	37.8%	0.3%	0.0%	0.8%	0.0%	0.0%	9.7%	0.0%	0.0%	0.0%	59.3%	18.5%	3.6 GHz	[Unknown]	l2rgb	[Unknown]	0
jpeg_make_d_derived_tbl	5.050s	15,056,000,000	14,944,000,000	1.007	20.1%	34.1%	36.9%	10.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	13.0%	4.0%	3.0 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
_PyRuntimeState_GetThreadState	4.995s	14,800,000,000	12,976,000,000	1.141	13.4%	49.9%	14.1%	20.3%	0.0%	17.2%	30.4%	0.0%	0.0%	0.0%	0.0%	9.0%	3.0 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
shmem_getpage_gfp	4.990s	18,128,000,000	13,184,000,000	1.375	25.1%	33.4%	25.5%	10.8%	0.8%	0.8%	0.0%	0.0%	0.0%	0.0%	3.3%	11.5%	3.6 GHz	[Unknown]	shmem_getpage_gfp	[Unknown]	0
_copy	4.850s	14,400,000,000	4,592,000,000	3.136	5.8%	3.3%	5.3%	27.1%	21.9%	7.3%	60.4%	0.0%	0.0%	0.0%	58.3%	16.0%	3.0 GHz	[Unknown]	_copy	[Unknown]	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	4.830s	16,176,000,000	5,904,000,000	2.740	13.2%	66.3%	3.1%	32.5%	0.0%	5.6%	32.5%	0.0%	0.0%	0.0%	1.9%	0.0%	3.3 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
malloc_consolidate	4.745s	16,288,000,000	6,576,000,000	2.477	8.4%	42.2%	13.5%	18.4%	0.0%	22.5%	43.3%	82.4%	0.0%	0.0%	0.9%	6.8%	3.4 GHz	[Unknown]	malloc_consolidate	malloc.c	0
tcache_get	4.665s	13,296,000,000	6,784,000,000	1.960	14.9%	70.2%	8.6%	28.2%	5.6%	39.5%	39.5%	0.0%	0.0%	0.0%	5.6%	1.0%	2.9 GHz	[Unknown]	tcache_get	malloc.c	0
_PyFunction_Vectorcall	4.525s	16,944,000,000	6,064,000,000	2.794	6.5%	21.0%	20.3%	2.7%	23.0%	18.0%	30.1%	31.0%	0.0%	0.0%	18.6%	6.2%	3.7 GHz	[Unknown]	_PyFunction_Vectorcall	call.c	0
get_page_from_freelist	4.455s	16,208,000,000	25,712,000,000	0.630	46.6%	29.6%	33.9%	6.5%	1.9%	0.9%	1.9%	0.0%	0.0%	0.0%	1.9%	0.0%	3.6 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
func@0x36a860	4.455s	10,000,000,000	8,528,000,000	1.173	17.8%	11.3%	75.2%	6.0%	0.0%	5.0%	15.0%	0.0%	0.0%	25.5%	0.0%	0.0%	2.2 GHz	[Unknown]	func@0x36a860	[Unknown]	0
_PyUnicode_FromId	4.325s	15,632,000,000	9,152,000,000	1.708	13.6%	51.7%	10.8%	12.5%	1.9%	27.8%	32.6%	0.0%	0.0%	0.0%	1.0%	8.9%	3.6 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
call_function	4.290s	12,224,000,000	9,280,000,000	1.317	39.2%	54.5%	0.0%	13.5%	0.0%	16.0%	19.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	call_function	ceval.c	0
unlink_chunk	4.210s	13,536,000,000	4,400,000,000	3.076	13.7%	41.4%	14.5%	0.0%	4.4%	42.1%	51.0%	25.3%	0.0%	0.0%	1.1%	11.4%	3.2 GHz	[Unknown]	unlink_chunk	malloc.c	0
page_add_file_rmap	4.205s	12,800,000,000	33,440,000,000	0.383	62.5%	37.3%	0.0%	10.5%	1.2%	0.8%	9.4%	0.0%	0.0%	0.0%	0.0%	1.7%	3.0 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
xas_store	4.135s	12,592,000,000	33,440,000,000	0.377	90.8%	41.8%	0.0%	9.5%	0.0%	0.0%	1.2%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	xas_store	[Unknown]	0
alloc_set_pte	3.955s	12,224,000,000	19,520,000,000	0.626	36.2%	22.2%	0.0%	29.5%	0.0%	0.0%	6.1%	0.0%	0.0%	0.0%	0.0%	13.3%	3.1 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
unlock_page	3.950s	12,656,000,000	19,120,000,000	0.662	37.3%	40.6%	0.0%	26.1%	1.2%	0.0%	7.1%	0.0%	0.0%	0.0%	0.0%	13.8%	3.2 GHz	[Unknown]	unlock_page	[Unknown]	0
sync_regs	3.905s	12,144,000,000	2,496,000,000	4.865	6.6%	47.6%	33.7%	16.1%	1.2%	0.0%	4.9%	0.0%	0.0%	0.0%	0.0%	6.4%	3.1 GHz	[Unknown]	sync_regs	[Unknown]	0
__alloc_pages_nodemask	3.885s	14,912,000,000	25,648,000,000	0.581	53.1%	18.2%	22.7%	10.1%	0.0%	4.0%	2.0%	0.0%	0.0%	0.0%	4.0%	6.0%	3.8 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
tupledealloc	3.855s	9,696,000,000	10,304,000,000	0.941	36.3%	79.7%	11.5%	12.4%	6.2%	15.5%	35.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	tupledealloc	tupleobject.c	0
func@0x291e70	3.845s	9,696,000,000	28,768,000,000	0.337	98.8%	11.5%	0.0%	21.7%	0.0%	0.0%	6.2%	0.0%	0.0%	0.0%	0.0%	60.9%	2.5 GHz	[Unknown]	func@0x291e70	[Unknown]	0
at::TensorIteratorBase::compute_types	3.745s	12,592,000,000	6,752,000,000	1.865	13.3%	68.0%	0.6%	4.8%	1.2%	0.0%	16.7%	0.0%	0.0%	0.0%	0.0%	10.6%	3.4 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
_raw_spin_lock_irqsave	3.740s	12,736,000,000	10,256,000,000	1.242	28.7%	13.3%	7.4%	34.2%	0.0%	0.0%	20.0%	0.0%	0.0%	0.0%	1.2%	13.6%	3.4 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
__mod_zone_page_state	3.700s	13,952,000,000	29,920,000,000	0.466	82.4%	20.8%	9.9%	6.5%	0.0%	2.2%	2.2%	0.0%	0.0%	0.0%	2.2%	0.0%	3.8 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
shmem_add_to_page_cache	3.615s	10,512,000,000	21,968,000,000	0.479	41.5%	40.6%	1.6%	14.3%	2.9%	0.0%	2.9%	0.0%	0.0%	0.0%	0.0%	9.1%	2.9 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
PyVectorcall_Function	3.595s	11,440,000,000	10,176,000,000	1.124	25.1%	42.4%	3.1%	22.3%	13.1%	13.5%	40.6%	0.0%	31.4%	0.0%	2.6%	0.0%	3.2 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
vgetargs1_impl	3.575s	15,472,000,000	11,328,000,000	1.366	10.9%	49.4%	10.5%	6.8%	0.0%	11.6%	11.6%	0.0%	0.0%	0.0%	0.0%	15.7%	4.3 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
__count_memcg_events	3.565s	10,592,000,000	8,352,000,000	1.268	22.9%	22.3%	0.0%	51.0%	9.9%	1.4%	5.7%	0.0%	0.0%	0.0%	0.0%	19.0%	3.0 GHz	[Unknown]	__count_memcg_events	[Unknown]	0
arena_map_get	3.560s	10,736,000,000	11,184,000,000	0.960	22.2%	57.2%	21.1%	0.0%	16.8%	11.2%	27.9%	15.0%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	arena_map_get	obmalloc.c	0
_raw_spin_lock_irq	3.470s	14,048,000,000	7,472,000,000	1.880	22.2%	44.4%	29.4%	16.0%	1.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.0%	4.0 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
ImagingJpegDecode	3.430s	12,672,000,000	16,224,000,000	0.781	46.7%	27.6%	7.9%	7.1%	0.0%	3.6%	13.0%	0.0%	0.0%	0.0%	0.0%	12.1%	3.7 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
__memcmp_avx2_movbe	3.430s	9,200,000,000	3,984,000,000	2.309	20.6%	64.7%	3.9%	0.0%	13.0%	12.0%	53.8%	0.0%	0.0%	0.0%	0.0%	7.0%	2.7 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
find_get_entries	3.415s	10,976,000,000	14,256,000,000	0.770	23.8%	15.1%	0.0%	15.0%	10.9%	17.8%	10.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	find_get_entries	[Unknown]	0
up_read	3.410s	7,872,000,000	11,696,000,000	0.673	60.5%	87.8%	0.0%	30.5%	1.9%	0.0%	5.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	up_read	[Unknown]	0
entry_SYSCALL_64	3.385s	9,712,000,000	336,000,000	28.905	9.6%	30.1%	2.2%	1.5%	1.5%	0.0%	35.5%	0.0%	0.0%	0.0%	0.0%	45.8%	2.9 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
PyObject_SetAttr	3.330s	8,720,000,000	7,536,000,000	1.157	23.1%	33.6%	1.7%	0.0%	5.2%	23.2%	43.0%	0.0%	0.0%	0.0%	1.7%	3.2%	2.6 GHz	[Unknown]	PyObject_SetAttr	object.c	0
_PyObject_GC_TRACK	3.265s	11,104,000,000	12,080,000,000	0.919	31.9%	56.0%	25.3%	9.5%	8.1%	13.5%	17.6%	0.0%	0.0%	0.0%	6.8%	0.0%	3.4 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
_Py_Dealloc	3.215s	10,272,000,000	7,440,000,000	1.381	9.0%	30.2%	18.5%	8.8%	4.4%	5.8%	36.5%	21.3%	0.0%	0.0%	0.0%	25.1%	3.2 GHz	[Unknown]	_Py_Dealloc	object.c	0
jpeg_read_scanlines	3.180s	12,448,000,000	14,464,000,000	0.861	32.0%	21.0%	29.8%	2.4%	0.0%	0.0%	4.8%	0.0%	0.0%	0.0%	0.0%	15.0%	3.9 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
func@0x175ac0	3.160s	7,792,000,000	7,952,000,000	0.980	24.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	83.7%	2.5 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
PyObject_IsTrue	3.135s	7,504,000,000	3,776,000,000	1.987	17.4%	64.0%	8.7%	0.0%	28.0%	24.0%	24.0%	0.0%	0.0%	0.0%	0.0%	5.0%	2.4 GHz	[Unknown]	PyObject_IsTrue	object.c	0
slot_tp_getattr_hook	3.105s	8,992,000,000	10,384,000,000	0.866	30.1%	36.7%	3.3%	3.3%	3.3%	15.0%	15.0%	0.0%	0.0%	0.0%	3.3%	0.0%	2.9 GHz	[Unknown]	slot_tp_getattr_hook	typeobject.c	0
syscall_return_via_sysret	3.095s	7,792,000,000	1,984,000,000	3.927	2.0%	19.1%	9.8%	7.7%	0.0%	0.0%	40.4%	0.0%	0.0%	0.0%	0.0%	59.5%	2.5 GHz	[Unknown]	syscall_return_via_sysret	[Unknown]	0
activate_page	3.080s	9,808,000,000	16,512,000,000	0.594	50.2%	8.3%	15.8%	9.2%	1.5%	0.0%	7.6%	0.0%	0.0%	0.0%	0.0%	5.7%	3.2 GHz	[Unknown]	activate_page	[Unknown]	0
func@0x320870	3.065s	4,896,000,000	320,000,000	15.300	2.2%	23.0%	11.2%	95.0%	6.1%	0.0%	76.6%	0.0%	0.0%	0.0%	0.0%	8.3%	1.6 GHz	[Unknown]	func@0x320870	[Unknown]	0
at::detail::_empty_generic<long>	2.955s	7,344,000,000	6,752,000,000	1.088	26.3%	93.2%	0.0%	16.3%	0.0%	18.4%	42.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
pymalloc_free	2.905s	7,264,000,000	6,688,000,000	1.086	16.9%	68.8%	8.0%	20.6%	12.4%	16.5%	31.0%	62.0%	0.0%	0.0%	2.1%	0.0%	2.5 GHz	[Unknown]	pymalloc_free	obmalloc.c	0
pybind11::cpp_function::dispatcher	2.905s	10,192,000,000	2,752,000,000	3.703	8.5%	73.6%	2.1%	0.0%	7.4%	20.6%	26.5%	0.0%	0.0%	0.0%	2.9%	5.2%	3.5 GHz	[Unknown]	pybind11::cpp_function::dispatcher(_object*, _object*, _object*)	[Unknown]	0
shmem_undo_range	2.875s	9,344,000,000	4,944,000,000	1.890	40.1%	55.1%	46.6%	11.2%	0.0%	0.0%	1.6%	0.0%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	shmem_undo_range	[Unknown]	0
do_user_addr_fault	2.875s	10,816,000,000	14,016,000,000	0.772	30.1%	28.6%	20.9%	15.3%	0.0%	1.4%	2.8%	0.0%	0.0%	0.0%	0.0%	14.0%	3.8 GHz	[Unknown]	do_user_addr_fault	[Unknown]	0
_Py_CheckFunctionResult	2.855s	9,984,000,000	7,536,000,000	1.325	17.4%	36.2%	0.0%	6.0%	15.0%	2.4%	22.5%	0.0%	0.0%	0.0%	0.0%	27.5%	3.5 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
mem_cgroup_throttle_swaprate	2.800s	9,088,000,000	5,424,000,000	1.676	16.5%	39.6%	19.3%	0.0%	5.0%	0.0%	0.0%	0.0%	0.0%	0.0%	39.6%	11.0%	3.2 GHz	[Unknown]	mem_cgroup_throttle_swaprate	[Unknown]	0
ImagingAllocateArray	2.715s	7,968,000,000	35,600,000,000	0.224	100.0%	23.5%	0.0%	9.4%	0.0%	0.0%	22.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
policy_nodemask	2.650s	6,400,000,000	2,816,000,000	2.273	14.7%	2.8%	0.0%	2.3%	0.0%	0.0%	11.7%	0.0%	0.0%	0.0%	100.0%	45.6%	2.4 GHz	[Unknown]	policy_nodemask	[Unknown]	0
find_get_entry	2.630s	9,968,000,000	7,696,000,000	1.295	20.0%	15.3%	0.0%	7.5%	3.0%	4.1%	13.5%	24.7%	0.0%	0.0%	3.0%	0.0%	3.8 GHz	[Unknown]	find_get_entry	[Unknown]	0
func@0x24dfd0	2.625s	5,152,000,000	2,080,000,000	2.477	36.0%	100.0%	0.0%	55.3%	0.0%	32.0%	64.1%	0.0%	0.0%	0.0%	14.6%	1.5%	2.0 GHz	[Unknown]	func@0x24dfd0	[Unknown]	0
psi_task_change	2.580s	7,072,000,000	3,072,000,000	2.302	19.6%	49.3%	2.9%	8.5%	0.0%	61.5%	55.1%	0.0%	0.0%	0.0%	0.0%	10.5%	2.7 GHz	[Unknown]	psi_task_change	[Unknown]	0
xas_clear_mark	2.565s	10,192,000,000	21,280,000,000	0.479	22.5%	11.8%	0.0%	4.4%	0.0%	0.0%	4.4%	0.0%	0.0%	0.0%	0.0%	33.6%	4.0 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
generic_file_buffered_read	2.545s	8,112,000,000	5,136,000,000	1.579	16.5%	37.2%	6.1%	22.2%	1.8%	5.5%	5.5%	0.0%	0.0%	0.0%	12.9%	7.2%	3.2 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
insertdict	2.530s	6,896,000,000	9,520,000,000	0.724	39.6%	49.0%	10.0%	13.1%	0.0%	26.1%	17.4%	0.0%	0.0%	0.0%	2.2%	0.7%	2.7 GHz	[Unknown]	insertdict	dictobject.c	0
__strlen_avx2	2.495s	7,280,000,000	2,736,000,000	2.661	12.8%	79.1%	29.7%	12.4%	0.0%	33.0%	37.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	__strlen_avx2	strlen-avx2.S	0
object_dealloc	2.495s	4,720,000,000	1,360,000,000	3.471	5.3%	67.5%	19.3%	0.0%	19.1%	22.2%	50.8%	0.0%	0.0%	0.0%	0.0%	0.0%	1.9 GHz	[Unknown]	object_dealloc	typeobject.c	0
_PyObject_GC_UNTRACK	2.445s	8,592,000,000	5,872,000,000	1.463	14.8%	50.7%	42.3%	3.5%	7.0%	8.7%	15.7%	0.0%	0.0%	0.0%	1.7%	0.0%	3.5 GHz	[Unknown]	_PyObject_GC_UNTRACK	pycore_object.h	0
LogAPIUsageOnceFromPython	2.440s	7,696,000,000	1,328,000,000	5.795	4.5%	49.5%	12.9%	5.8%	9.7%	21.9%	19.5%	0.0%	0.0%	0.0%	0.0%	14.5%	3.2 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_	2.425s	6,960,000,000	4,160,000,000	1.673	12.6%	48.1%	22.4%	17.2%	0.0%	17.2%	30.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_(void)	[Unknown]	0
xas_start	2.405s	7,648,000,000	13,248,000,000	0.577	61.1%	37.0%	0.0%	5.9%	5.9%	15.7%	5.9%	0.0%	0.0%	0.0%	3.9%	2.4%	3.2 GHz	[Unknown]	xas_start	[Unknown]	0
take_gil	2.405s	7,920,000,000	1,856,000,000	4.267	4.6%	65.1%	29.0%	3.8%	5.7%	20.8%	45.5%	0.0%	0.0%	0.0%	0.0%	0.5%	3.3 GHz	[Unknown]	take_gil	ceval_gil.h	0
normalize_coeffs_8bpc	2.400s	8,208,000,000	29,360,000,000	0.280	56.5%	12.2%	13.8%	0.0%	1.8%	0.0%	23.8%	0.0%	0.0%	0.0%	0.0%	17.4%	3.4 GHz	[Unknown]	normalize_coeffs_8bpc	[Unknown]	0
shmem_alloc_and_acct_page	2.370s	8,144,000,000	10,624,000,000	0.767	22.9%	9.6%	0.0%	16.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	18.4%	22.8%	3.4 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
ImagingPaste	2.370s	10,096,000,000	3,312,000,000	3.048	5.5%	13.4%	5.5%	25.3%	19.3%	10.4%	50.5%	0.0%	0.0%	0.0%	32.7%	17.7%	4.3 GHz	[Unknown]	ImagingPaste	[Unknown]	0
c10::cuda::CUDACachingAllocator::Native::DeviceCachingAllocator::malloc	2.365s	3,840,000,000	2,784,000,000	1.379	14.8%	82.3%	0.0%	62.5%	15.6%	0.0%	93.8%	0.0%	0.0%	0.0%	0.0%	0.0%	1.6 GHz	[Unknown]	c10::cuda::CUDACachingAllocator::Native::DeviceCachingAllocator::malloc(int, unsigned long, CUstream_st*)	[Unknown]	0
_PyFrame_New_NoTrack	2.345s	5,904,000,000	6,736,000,000	0.876	27.9%	26.3%	18.9%	7.6%	0.0%	53.4%	38.1%	0.0%	0.0%	0.0%	45.7%	1.5%	2.5 GHz	[Unknown]	_PyFrame_New_NoTrack	frameobject.c	0
_PyObject_LookupSpecial	2.310s	5,744,000,000	2,784,000,000	2.063	18.3%	52.3%	0.0%	7.8%	0.0%	36.6%	49.6%	0.0%	0.0%	0.0%	2.6%	0.0%	2.5 GHz	[Unknown]	_PyObject_LookupSpecial	typeobject.c	0
at::TensorIteratorBase::fast_set_up	2.290s	7,920,000,000	4,384,000,000	1.807	5.2%	54.9%	10.9%	22.7%	0.0%	17.0%	30.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	at::TensorIteratorBase::fast_set_up(at::TensorIteratorConfig const&)	[Unknown]	0
_PyObject_IS_GC	2.290s	6,656,000,000	5,056,000,000	1.316	21.4%	14.3%	6.7%	20.3%	6.8%	7.6%	81.1%	100.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	_PyObject_IS_GC	pycore_object.h	0
torch::autograd::Engine::evaluate_function	2.250s	4,960,000,000	1,456,000,000	3.407	6.2%	52.1%	6.9%	0.0%	27.2%	18.1%	51.4%	0.0%	0.0%	0.0%	0.0%	12.9%	2.2 GHz	[Unknown]	torch::autograd::Engine::evaluate_function(std::shared_ptr<torch::autograd::GraphTask>&, torch::autograd::Node*, torch::autograd::InputBuffer&, std::shared_ptr<torch::autograd::ReadyQueue> const&)	[Unknown]	0
__do_page_fault	2.245s	7,840,000,000	8,752,000,000	0.896	46.7%	21.1%	0.0%	15.3%	0.0%	3.8%	3.8%	0.0%	0.0%	0.0%	0.0%	26.2%	3.5 GHz	[Unknown]	__do_page_fault	[Unknown]	0
__errno_location	2.215s	8,256,000,000	816,000,000	10.118	1.7%	100.0%	40.7%	0.0%	27.3%	21.8%	61.8%	0.0%	0.0%	0.0%	0.0%	0.0%	3.7 GHz	[Unknown]	__errno_location	errno-loc.c	0
process_data_simple_main	2.215s	9,296,000,000	13,456,000,000	0.691	24.8%	19.0%	18.5%	4.8%	0.0%	0.0%	11.3%	0.0%	0.0%	0.0%	1.6%	53.3%	4.2 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
down_read_trylock	2.200s	7,632,000,000	14,544,000,000	0.525	26.7%	26.4%	2.9%	23.6%	0.0%	5.9%	3.9%	0.0%	0.0%	0.0%	0.0%	30.7%	3.5 GHz	[Unknown]	down_read_trylock	[Unknown]	0
vmacache_find	2.175s	6,880,000,000	8,608,000,000	0.799	48.0%	59.7%	6.8%	8.7%	0.0%	13.1%	15.3%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	vmacache_find	[Unknown]	0
at::native::copy_impl	2.165s	6,944,000,000	2,720,000,000	2.553	6.3%	58.2%	0.0%	0.0%	2.2%	28.1%	32.4%	0.0%	0.0%	0.0%	0.0%	20.4%	3.2 GHz	[Unknown]	at::native::copy_impl(at::Tensor&, at::Tensor const&, bool)	[Unknown]	0
_raw_spin_unlock_irqrestore	2.165s	8,784,000,000	14,384,000,000	0.611	64.8%	17.6%	0.0%	29.0%	0.0%	0.0%	1.7%	0.0%	0.0%	0.0%	0.0%	11.1%	4.1 GHz	[Unknown]	_raw_spin_unlock_irqrestore	[Unknown]	0
shmem_fault	2.140s	10,160,000,000	6,672,000,000	1.523	24.8%	17.7%	1.2%	11.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	48.7%	4.7 GHz	[Unknown]	shmem_fault	[Unknown]	0
__d_lookup_rcu	2.140s	5,520,000,000	1,072,000,000	5.149	5.6%	12.0%	0.0%	8.2%	46.2%	6.8%	59.8%	54.3%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	__d_lookup_rcu	[Unknown]	0
unicode_eq	2.130s	7,632,000,000	2,336,000,000	3.267	12.1%	38.6%	26.6%	7.9%	0.0%	33.4%	31.4%	0.0%	0.0%	0.0%	0.0%	3.6%	3.6 GHz	[Unknown]	unicode_eq	eq.h	0
__strcmp_avx2	2.120s	4,656,000,000	2,928,000,000	1.590	14.7%	61.6%	26.0%	38.7%	25.8%	25.8%	32.2%	0.0%	0.0%	0.0%	0.0%	1.5%	2.2 GHz	[Unknown]	__strcmp_avx2	strcmp-avx2.S	0
free_pages_and_swap_cache	2.100s	6,016,000,000	6,576,000,000	0.915	30.1%	2.7%	0.0%	10.0%	2.5%	32.4%	39.9%	0.0%	0.0%	0.0%	0.0%	28.4%	2.9 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::BlockComparator	2.040s	4,080,000,000	1,728,000,000	2.361	14.1%	88.5%	2.6%	36.8%	3.7%	36.8%	44.1%	39.8%	0.0%	0.0%	0.0%	2.0%	2.0 GHz	[Unknown]	c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::BlockComparator(c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::Block const*, c10::cuda::CUDACachingAllocator::Native::(anonymous namespace)::Block const*)	[Unknown]	0
at::TensorIteratorBase::build	2.035s	5,872,000,000	4,496,000,000	1.306	12.6%	78.7%	6.0%	10.2%	7.7%	7.7%	46.0%	0.0%	0.0%	0.0%	0.0%	1.4%	2.9 GHz	[Unknown]	at::TensorIteratorBase::build(at::TensorIteratorConfig&)	[Unknown]	0
__libc_calloc	2.030s	6,352,000,000	3,936,000,000	1.614	28.6%	91.7%	0.8%	21.3%	0.0%	37.8%	18.9%	0.0%	0.0%	0.0%	11.8%	0.0%	3.1 GHz	[Unknown]	__libc_calloc	malloc.c	0
c10::TensorImpl::TensorImpl	2.015s	6,208,000,000	3,808,000,000	1.630	11.5%	55.2%	10.4%	9.7%	0.0%	33.8%	41.1%	0.0%	0.0%	0.0%	2.4%	0.0%	3.1 GHz	[Unknown]	c10::TensorImpl::TensorImpl(c10::Storage&&, c10::DispatchKeySet, caffe2::TypeMeta, c10::optional<c10::Device>)	[Unknown]	0
PyObject_GetItem	1.980s	6,224,000,000	9,888,000,000	0.629	31.7%	37.4%	1.0%	9.6%	9.6%	12.1%	19.3%	0.0%	0.0%	0.0%	4.8%	0.0%	3.1 GHz	[Unknown]	PyObject_GetItem	abstract.c	0
func_descr_get	1.975s	8,176,000,000	5,024,000,000	1.627	2.9%	22.3%	12.5%	0.0%	5.5%	7.3%	14.7%	0.0%	0.0%	0.0%	3.7%	31.1%	4.1 GHz	[Unknown]	func_descr_get	_functoolsmodule.c	0
do_numa_page	1.960s	6,656,000,000	3,488,000,000	1.908	26.1%	31.8%	2.1%	6.8%	0.0%	0.0%	47.3%	100.0%	0.0%	0.0%	0.0%	5.7%	3.4 GHz	[Unknown]	do_numa_page	[Unknown]	0
