Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
free_unref_page_prepare.part.0	3.095s	10,320,000,000	10,912,000,000	0.946	56.1%	15.8%	0.0%	7.3%	0.0%	32.0%	2.9%	0.0%	23.0%	0.0%	0.0%	22.0%	3.3 GHz	[Unknown]	free_unref_page_prepare.part.0	[Unknown]	0
PyObject_GetItem	3.090s	10,608,000,000	6,416,000,000	1.653	31.8%	54.6%	0.0%	19.8%	0.0%	9.3%	21.2%	44.7%	0.0%	0.0%	12.7%	2.9%	3.4 GHz	[Unknown]	PyObject_GetItem	abstract.c	0
lock_page_memcg	3.090s	7,792,000,000	12,336,000,000	0.632	77.7%	34.4%	0.0%	1.9%	3.9%	0.0%	1.9%	0.0%	0.0%	0.0%	0.0%	25.4%	2.5 GHz	[Unknown]	lock_page_memcg	[Unknown]	0
find_name_in_mro	3.065s	9,040,000,000	1,552,000,000	5.825	7.3%	59.5%	11.6%	1.7%	0.0%	4.9%	28.2%	77.1%	0.0%	0.0%	1.7%	8.9%	2.9 GHz	[Unknown]	find_name_in_mro	typeobject.c	0
cfunction_call	3.060s	6,128,000,000	752,000,000	8.149	19.0%	100.0%	0.0%	9.8%	0.0%	88.1%	36.7%	85.7%	0.0%	0.0%	9.8%	0.0%	2.0 GHz	[Unknown]	cfunction_call	methodobject.c	0
__lru_cache_add	3.055s	7,232,000,000	7,088,000,000	1.020	69.8%	97.7%	0.0%	31.1%	8.3%	2.1%	4.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	__lru_cache_add	[Unknown]	0
__delete_from_page_cache	3.020s	9,456,000,000	13,712,000,000	0.690	59.4%	54.3%	5.1%	11.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	__delete_from_page_cache	[Unknown]	0
do_fault	3.000s	7,824,000,000	8,032,000,000	0.974	28.0%	18.7%	12.5%	24.9%	0.0%	3.8%	0.0%	0.0%	0.0%	0.0%	1.9%	2.4%	2.6 GHz	[Unknown]	do_fault	[Unknown]	0
_PyObject_LookupSpecial	2.990s	5,824,000,000	1,952,000,000	2.984	1.9%	76.7%	1.9%	56.7%	7.7%	15.6%	30.9%	0.0%	0.0%	0.0%	2.6%	0.0%	1.9 GHz	[Unknown]	_PyObject_LookupSpecial	typeobject.c	0
activate_page	2.960s	9,552,000,000	19,360,000,000	0.493	36.7%	26.3%	15.3%	18.8%	0.0%	0.0%	3.1%	0.0%	0.0%	0.0%	0.0%	16.7%	3.2 GHz	[Unknown]	activate_page	[Unknown]	0
_raw_spin_unlock_irqrestore	2.960s	10,768,000,000	7,856,000,000	1.371	38.6%	14.4%	0.0%	19.5%	0.0%	0.0%	7.0%	0.0%	0.0%	0.0%	0.0%	39.4%	3.6 GHz	[Unknown]	_raw_spin_unlock_irqrestore	[Unknown]	0
PyType_GenericAlloc	2.960s	7,152,000,000	2,144,000,000	3.336	20.7%	64.8%	0.9%	0.0%	10.5%	75.5%	39.8%	0.0%	0.0%	0.0%	2.1%	0.0%	2.4 GHz	[Unknown]	PyType_GenericAlloc	typeobject.c	0
alloc_perturb	2.945s	8,240,000,000	544,000,000	15.147	4.6%	38.3%	0.0%	0.0%	45.5%	0.0%	34.6%	0.0%	0.0%	0.0%	0.0%	5.9%	2.8 GHz	[Unknown]	alloc_perturb	malloc.c	0
mem_cgroup_update_lru_size	2.935s	9,536,000,000	10,288,000,000	0.927	46.7%	13.1%	8.5%	12.6%	3.1%	0.0%	1.6%	0.0%	0.0%	0.0%	1.6%	12.3%	3.2 GHz	[Unknown]	mem_cgroup_update_lru_size	[Unknown]	0
update_load_avg	2.920s	7,552,000,000	816,000,000	9.255	6.8%	40.7%	20.4%	0.0%	7.9%	71.5%	21.8%	19.9%	0.0%	0.0%	6.0%	13.8%	2.6 GHz	[Unknown]	update_load_avg	[Unknown]	0
_Py_Dealloc	2.900s	9,520,000,000	2,000,000,000	4.760	27.0%	54.6%	21.4%	29.9%	0.0%	6.9%	11.0%	70.5%	0.0%	0.0%	0.0%	0.0%	3.3 GHz	[Unknown]	_Py_Dealloc	object.c	0
at::detail::_empty_generic<long>	2.850s	11,536,000,000	6,032,000,000	1.912	23.7%	49.2%	11.1%	13.0%	1.3%	11.7%	22.1%	0.0%	0.0%	0.0%	0.0%	15.9%	4.0 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
ixgbe_clean_tx_irq	2.845s	6,848,000,000	1,552,000,000	4.412	14.6%	34.1%	0.0%	57.0%	0.0%	63.5%	48.2%	0.0%	0.0%	40.5%	0.0%	0.0%	2.4 GHz	[Unknown]	ixgbe_clean_tx_irq	[Unknown]	0
at::native::copy_impl	2.830s	9,072,000,000	1,936,000,000	4.686	10.5%	83.3%	2.0%	28.1%	0.0%	24.8%	36.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.2 GHz	[Unknown]	at::native::copy_impl(at::Tensor&, at::Tensor const&, bool)	[Unknown]	0
dict_subscript	2.815s	8,960,000,000	1,328,000,000	6.747	10.0%	37.1%	12.9%	0.0%	20.1%	0.0%	25.1%	0.0%	0.0%	0.0%	1.7%	12.9%	3.2 GHz	[Unknown]	dict_subscript	dictobject.c	0
shmem_pseudo_vma_init	2.800s	10,224,000,000	9,248,000,000	1.106	90.1%	25.5%	0.0%	0.0%	1.5%	0.0%	0.0%	0.0%	0.0%	0.0%	26.4%	19.9%	3.7 GHz	[Unknown]	shmem_pseudo_vma_init	[Unknown]	0
_Py_XDECREF	2.790s	8,976,000,000	3,904,000,000	2.299	19.2%	17.9%	12.4%	1.7%	13.4%	0.0%	33.4%	0.0%	0.0%	0.0%	10.0%	1.2%	3.2 GHz	[Unknown]	_Py_XDECREF	object.h	0
PageHuge	2.775s	8,784,000,000	9,376,000,000	0.937	41.7%	28.4%	0.0%	18.8%	5.1%	0.0%	6.8%	0.0%	0.0%	0.0%	0.0%	29.1%	3.2 GHz	[Unknown]	PageHuge	[Unknown]	0
scsi_queue_rq	2.765s	6,720,000,000	352,000,000	19.091	3.9%	49.2%	3.1%	37.9%	0.0%	42.4%	33.5%	0.0%	0.0%	0.0%	20.1%	0.0%	2.4 GHz	[Unknown]	scsi_queue_rq	[Unknown]	0
PyLong_FromLong	2.755s	6,720,000,000	4,368,000,000	1.538	27.8%	39.3%	4.9%	33.5%	0.0%	0.0%	17.9%	0.0%	0.0%	0.0%	13.4%	7.5%	2.4 GHz	[Unknown]	PyLong_FromLong	longobject.c	0
_Py_NewReference	2.755s	9,872,000,000	2,880,000,000	3.428	14.4%	56.4%	0.0%	18.2%	3.0%	51.7%	44.1%	0.0%	0.0%	0.0%	19.8%	0.0%	3.6 GHz	[Unknown]	_Py_NewReference	object.c	0
mem_cgroup_from_task	2.745s	6,992,000,000	12,464,000,000	0.561	58.8%	26.5%	16.1%	6.4%	12.9%	2.1%	8.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	mem_cgroup_from_task	[Unknown]	0
at::native::_to_copy	2.700s	11,008,000,000	2,464,000,000	4.468	18.9%	54.0%	0.0%	2.7%	0.0%	0.0%	12.3%	0.0%	0.0%	0.0%	0.0%	23.0%	4.1 GHz	[Unknown]	at::native::_to_copy(at::Tensor const&, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, bool, c10::optional<c10::MemoryFormat>)	[Unknown]	0
omp_get_max_threads	2.660s	8,160,000,000	864,000,000	9.444	13.8%	38.1%	0.0%	1.8%	0.0%	33.4%	40.4%	40.0%	0.0%	0.0%	1.8%	0.0%	3.1 GHz	[Unknown]	omp_get_max_threads	[Unknown]	0
c10::impl::PyObjectSlot::check_pyobj	2.645s	7,456,000,000	4,720,000,000	1.580	12.9%	46.9%	6.5%	2.0%	10.1%	12.1%	12.1%	20.1%	0.0%	0.0%	4.0%	5.9%	2.8 GHz	[Unknown]	c10::impl::PyObjectSlot::check_pyobj(c10::impl::PyInterpreter*) const	[Unknown]	0
at::TensorIteratorBase::serial_for_each	2.635s	5,840,000,000	3,008,000,000	1.941	14.2%	80.9%	26.3%	5.1%	0.0%	20.5%	28.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	at::TensorIteratorBase::serial_for_each(c10::function_ref<void (char**, long const*, long, long)>, at::Range) const	[Unknown]	0
__strlen_avx2	2.625s	10,128,000,000	2,496,000,000	4.058	5.3%	72.6%	7.3%	1.5%	0.0%	45.9%	17.8%	0.0%	0.0%	0.0%	3.0%	4.8%	3.9 GHz	[Unknown]	__strlen_avx2	strlen-avx2.S	0
unicode_eq	2.615s	11,728,000,000	1,024,000,000	11.453	9.1%	38.0%	11.7%	24.3%	0.0%	61.4%	42.2%	23.0%	0.0%	0.0%	2.6%	6.4%	4.5 GHz	[Unknown]	unicode_eq	eq.h	0
_Py_IS_TYPE	2.610s	7,968,000,000	1,984,000,000	4.016	1.6%	52.6%	23.5%	3.8%	0.0%	2.4%	15.1%	100.0%	0.0%	0.0%	7.5%	0.0%	3.1 GHz	[Unknown]	_Py_IS_TYPE	object.h	0
__d_lookup_rcu	2.595s	8,496,000,000	128,000,000	66.375	8.1%	19.7%	0.6%	0.0%	8.8%	8.7%	23.0%	0.0%	66.9%	0.0%	0.0%	5.0%	3.3 GHz	[Unknown]	__d_lookup_rcu	[Unknown]	0
irq_entries_start	2.580s	10,656,000,000	144,000,000	74.000	26.1%	7.6%	0.0%	4.2%	5.6%	0.0%	16.9%	0.0%	0.0%	0.0%	0.0%	61.5%	4.1 GHz	[Unknown]	irq_entries_start	[Unknown]	0
interrupt_entry	2.555s	8,560,000,000	784,000,000	10.918	15.3%	37.1%	0.0%	10.5%	0.0%	45.6%	28.0%	0.0%	0.0%	0.0%	10.5%	5.5%	3.4 GHz	[Unknown]	interrupt_entry	[Unknown]	0
unaccount_page_cache_page	2.535s	7,184,000,000	11,568,000,000	0.621	37.6%	31.9%	10.6%	25.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.8%	2.8 GHz	[Unknown]	unaccount_page_cache_page	[Unknown]	0
mem_cgroup_commit_charge	2.515s	6,144,000,000	11,376,000,000	0.540	90.2%	16.7%	0.0%	19.5%	2.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	19.2%	2.4 GHz	[Unknown]	mem_cgroup_commit_charge	[Unknown]	0
__tls_get_addr_slow	2.475s	6,736,000,000	6,448,000,000	1.045	27.1%	73.3%	30.1%	33.4%	0.0%	0.0%	28.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	__tls_get_addr_slow	dl-tls.c	0
_Py_CheckFunctionResult	2.475s	8,560,000,000	7,440,000,000	1.151	34.2%	80.1%	31.1%	19.3%	7.0%	17.5%	21.0%	0.0%	0.0%	0.0%	1.8%	0.0%	3.5 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
_PyType_GetModuleByDef	2.465s	5,136,000,000	5,792,000,000	0.887	41.3%	67.7%	22.9%	46.7%	11.7%	3.9%	14.6%	0.0%	0.0%	0.0%	8.8%	0.0%	2.1 GHz	[Unknown]	_PyType_GetModuleByDef	typeobject.c	0
PyDict_GetItem	2.445s	5,760,000,000	1,200,000,000	4.800	20.7%	47.2%	0.0%	0.0%	2.6%	21.3%	49.5%	52.1%	0.0%	0.0%	0.0%	5.5%	2.4 GHz	[Unknown]	PyDict_GetItem	dictobject.c	0
ext4_mpage_readpages	2.445s	8,224,000,000	5,728,000,000	1.436	18.3%	52.1%	14.8%	32.8%	0.0%	5.5%	18.2%	0.0%	0.0%	0.0%	3.6%	14.9%	3.4 GHz	[Unknown]	ext4_mpage_readpages	[Unknown]	0
at::_ops::empty_memory_format::call	2.435s	6,240,000,000	832,000,000	7.500	2.0%	84.4%	10.8%	0.0%	0.0%	21.6%	24.0%	0.0%	0.0%	0.0%	0.0%	1.7%	2.6 GHz	[Unknown]	at::_ops::empty_memory_format::call(c10::ArrayRef<c10::SymInt>, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, c10::optional<c10::MemoryFormat>)	[Unknown]	0
at::TensorIteratorBase::fast_set_up	2.430s	8,400,000,000	3,296,000,000	2.549	6.3%	42.0%	10.9%	12.5%	0.0%	37.5%	14.3%	0.0%	0.0%	0.0%	0.0%	11.6%	3.5 GHz	[Unknown]	at::TensorIteratorBase::fast_set_up(at::TensorIteratorConfig const&)	[Unknown]	0
getset_get	2.420s	9,632,000,000	3,536,000,000	2.724	24.1%	75.7%	24.1%	3.1%	1.6%	40.5%	42.0%	55.1%	0.0%	0.0%	0.0%	0.0%	4.0 GHz	[Unknown]	getset_get	descrobject.c	0
dev_gro_receive	2.405s	7,664,000,000	13,152,000,000	0.583	67.9%	36.2%	3.6%	21.5%	3.9%	5.9%	19.6%	0.0%	0.0%	0.0%	0.0%	1.8%	3.2 GHz	[Unknown]	dev_gro_receive	[Unknown]	0
dict_dealloc	2.405s	8,944,000,000	1,024,000,000	8.734	9.4%	41.6%	23.5%	1.7%	10.1%	30.2%	13.4%	0.0%	0.0%	0.0%	0.0%	13.0%	3.7 GHz	[Unknown]	dict_dealloc	dictobject.c	0
mem_cgroup_page_lruvec	2.405s	4,896,000,000	6,720,000,000	0.729	59.0%	34.9%	0.0%	9.2%	15.3%	0.0%	3.1%	0.0%	0.0%	0.0%	0.0%	2.6%	2.0 GHz	[Unknown]	mem_cgroup_page_lruvec	[Unknown]	0
__ptep_modify_prot_start	2.400s	7,984,000,000	8,672,000,000	0.921	60.2%	27.3%	0.0%	41.3%	0.0%	0.0%	24.4%	0.0%	0.0%	0.0%	0.0%	2.4%	3.3 GHz	[Unknown]	__ptep_modify_prot_start	[Unknown]	0
fpregs_assert_state_consistent	2.395s	10,464,000,000	6,816,000,000	1.535	32.5%	53.6%	0.0%	12.9%	0.0%	14.3%	11.5%	14.3%	0.0%	0.0%	0.0%	10.5%	4.4 GHz	[Unknown]	fpregs_assert_state_consistent	[Unknown]	0
_cond_resched	2.385s	8,224,000,000	4,336,000,000	1.897	45.9%	45.9%	0.0%	10.9%	1.8%	1.8%	1.8%	0.0%	0.0%	0.0%	0.0%	11.2%	3.4 GHz	[Unknown]	_cond_resched	[Unknown]	0
read_markers	2.385s	4,272,000,000	3,728,000,000	1.146	31.4%	54.6%	4.1%	24.6%	0.0%	0.0%	21.1%	0.0%	0.0%	0.0%	14.0%	4.2%	1.8 GHz	[Unknown]	read_markers	[Unknown]	0
lookdict	2.385s	6,240,000,000	1,600,000,000	3.900	22.3%	44.5%	0.0%	4.8%	4.8%	0.0%	12.0%	0.0%	0.0%	0.0%	7.2%	0.0%	2.6 GHz	[Unknown]	lookdict	dictobject.c	0
tuple_alloc	2.355s	11,360,000,000	4,208,000,000	2.700	10.7%	41.7%	25.9%	4.0%	9.2%	14.5%	17.2%	27.2%	0.0%	0.0%	1.3%	12.8%	4.8 GHz	[Unknown]	tuple_alloc	tupleobject.c	0
at::getStepCallbacksUnlessEmpty	2.345s	9,552,000,000	6,864,000,000	1.392	15.8%	52.9%	13.4%	0.0%	1.6%	13.8%	20.4%	0.0%	0.0%	0.0%	1.6%	10.4%	4.1 GHz	[Unknown]	at::getStepCallbacksUnlessEmpty(at::RecordScope)	[Unknown]	0
at::TensorIteratorBase::compute_shape	2.335s	7,312,000,000	1,968,000,000	3.715	7.4%	51.7%	30.4%	12.3%	0.0%	0.0%	18.5%	0.0%	0.0%	0.0%	0.0%	10.6%	3.1 GHz	[Unknown]	at::TensorIteratorBase::compute_shape(at::TensorIteratorConfig const&)	[Unknown]	0
xas_init_marks	2.335s	8,576,000,000	12,784,000,000	0.671	31.6%	45.0%	16.9%	12.2%	0.0%	0.0%	1.7%	0.0%	0.0%	0.0%	0.0%	4.5%	3.7 GHz	[Unknown]	xas_init_marks	[Unknown]	0
ext4_inode_block_valid	2.320s	6,128,000,000	1,104,000,000	5.551	1.0%	36.8%	7.0%	0.0%	14.7%	61.2%	31.8%	0.0%	0.0%	0.0%	2.4%	11.3%	2.6 GHz	[Unknown]	ext4_inode_block_valid	[Unknown]	0
tcp_gro_receive	2.315s	6,624,000,000	9,280,000,000	0.714	56.1%	28.6%	20.9%	22.6%	0.0%	0.0%	11.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	tcp_gro_receive	[Unknown]	0
__strcmp_avx2	2.285s	6,560,000,000	2,288,000,000	2.867	6.2%	75.0%	12.5%	13.7%	4.6%	25.2%	36.6%	0.0%	0.0%	0.0%	0.0%	3.5%	2.9 GHz	[Unknown]	__strcmp_avx2	strcmp-avx2.S	0
__schedule	2.285s	4,960,000,000	1,568,000,000	3.163	8.1%	71.2%	17.5%	21.2%	0.0%	27.2%	36.3%	0.0%	0.0%	0.0%	15.1%	0.0%	2.2 GHz	[Unknown]	__schedule	[Unknown]	0
amd_clear_divider	2.280s	6,480,000,000	752,000,000	8.617	33.5%	62.6%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	37.4%	2.8 GHz	[Unknown]	amd_clear_divider	[Unknown]	0
unicode_dealloc	2.265s	7,536,000,000	3,824,000,000	1.971	4.5%	49.1%	51.8%	2.0%	0.0%	4.2%	29.9%	25.6%	0.0%	0.0%	2.0%	0.0%	3.3 GHz	[Unknown]	unicode_dealloc	unicodeobject.c	0
_PyDict_GetItemHint	2.265s	5,280,000,000	688,000,000	7.674	0.0%	32.7%	41.7%	0.0%	0.0%	9.8%	71.0%	53.7%	0.0%	0.0%	0.0%	7.8%	2.3 GHz	[Unknown]	_PyDict_GetItemHint	dictobject.c	0
__pthread_cond_signal	2.250s	5,024,000,000	1,856,000,000	2.707	23.8%	87.1%	3.1%	9.0%	6.0%	9.0%	29.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	__pthread_cond_signal	pthread_cond_signal.c	0
update_curr	2.250s	6,032,000,000	768,000,000	7.854	14.2%	25.2%	9.9%	24.9%	0.0%	7.7%	42.3%	43.0%	0.0%	0.0%	7.5%	0.0%	2.7 GHz	[Unknown]	update_curr	[Unknown]	0
object_dealloc	2.245s	6,880,000,000	704,000,000	9.773	6.9%	59.8%	13.9%	0.0%	0.0%	52.3%	24.0%	0.0%	0.0%	0.0%	2.2%	9.2%	3.1 GHz	[Unknown]	object_dealloc	typeobject.c	0
convertsimple	2.210s	5,888,000,000	5,840,000,000	1.008	16.7%	58.8%	21.6%	0.0%	15.3%	15.3%	10.2%	29.4%	0.0%	0.0%	0.0%	0.2%	2.7 GHz	[Unknown]	convertsimple	getargs.c	0
apic_timer_interrupt	2.200s	5,056,000,000	224,000,000	22.571	4.7%	21.5%	6.6%	0.0%	35.6%	0.0%	26.7%	0.0%	0.0%	0.0%	0.0%	31.2%	2.3 GHz	[Unknown]	apic_timer_interrupt	[Unknown]	0
THPVariable_subclass_dealloc	2.200s	5,696,000,000	2,992,000,000	1.904	15.7%	100.0%	0.0%	15.8%	10.5%	13.2%	34.2%	0.0%	0.0%	0.0%	0.0%	4.9%	2.6 GHz	[Unknown]	THPVariable_subclass_dealloc(_object*)	[Unknown]	0
do_task_stat	2.200s	8,624,000,000	1,760,000,000	4.900	17.5%	11.4%	0.0%	0.0%	1.7%	2.8%	38.3%	99.1%	100.0%	0.0%	5.2%	7.9%	3.9 GHz	[Unknown]	do_task_stat	[Unknown]	0
PyType_HasFeature	2.200s	8,512,000,000	4,368,000,000	1.949	10.1%	49.7%	9.4%	1.8%	0.0%	5.4%	40.5%	100.0%	0.0%	0.0%	1.8%	0.0%	3.9 GHz	[Unknown]	PyType_HasFeature	object.h	0
truncate_cleanup_page	2.195s	6,400,000,000	5,472,000,000	1.170	40.0%	21.3%	4.4%	25.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	19.7%	2.9 GHz	[Unknown]	truncate_cleanup_page	[Unknown]	0
at::native::DispatchStubImpl::get_call_ptr	2.175s	6,896,000,000	144,000,000	47.889	4.0%	72.2%	11.1%	0.0%	0.0%	93.5%	60.9%	87.0%	0.0%	0.0%	0.0%	5.2%	3.2 GHz	[Unknown]	at::native::DispatchStubImpl::get_call_ptr(c10::DeviceType, void*, void*, void*)	[Unknown]	0
c10::TensorImpl::TensorImpl	2.165s	9,392,000,000	4,240,000,000	2.215	13.7%	39.9%	2.6%	17.6%	0.0%	36.7%	17.6%	0.0%	0.0%	0.0%	11.2%	14.1%	4.3 GHz	[Unknown]	c10::TensorImpl::TensorImpl(c10::Storage&&, c10::DispatchKeySet, caffe2::TypeMeta, c10::optional<c10::Device>)	[Unknown]	0
bilinear_filter	2.130s	8,976,000,000	13,568,000,000	0.662	45.8%	12.8%	9.9%	10.0%	0.0%	0.0%	28.4%	0.0%	0.0%	0.0%	1.7%	25.6%	4.2 GHz	[Unknown]	bilinear_filter	[Unknown]	0
torch::FunctionParameter::check	2.130s	6,848,000,000	2,480,000,000	2.761	8.0%	65.1%	13.0%	13.1%	0.0%	46.0%	26.3%	41.8%	0.0%	0.0%	0.0%	3.0%	3.2 GHz	[Unknown]	torch::FunctionParameter::check(_object*, std::vector<pybind11::handle, std::allocator<pybind11::handle>>&, int, long*)	[Unknown]	0
cap_capable	2.110s	4,560,000,000	3,648,000,000	1.250	18.5%	51.8%	45.6%	29.6%	3.3%	3.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	cap_capable	[Unknown]	0
pybind11::detail::get_internals	2.110s	7,152,000,000	2,368,000,000	3.020	10.2%	77.3%	0.0%	27.3%	0.0%	33.6%	27.3%	0.0%	0.0%	0.0%	0.0%	2.9%	3.4 GHz	[Unknown]	pybind11::detail::get_internals(void)	[Unknown]	0
__cancel_dirty_page	2.105s	7,392,000,000	17,856,000,000	0.414	100.0%	45.1%	0.0%	36.5%	2.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	__cancel_dirty_page	[Unknown]	0
operator new	2.090s	5,040,000,000	1,328,000,000	3.795	14.1%	80.1%	0.0%	20.8%	20.8%	0.0%	32.7%	0.0%	0.0%	0.0%	3.0%	2.9%	2.4 GHz	[Unknown]	operator new(unsigned long)	new_op.cc	0
xas_create_range	2.090s	6,128,000,000	10,784,000,000	0.568	78.0%	49.4%	0.0%	14.7%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4%	0.0%	2.9 GHz	[Unknown]	xas_create_range	[Unknown]	0
__slab_free	2.090s	5,584,000,000	3,024,000,000	1.847	27.5%	14.9%	3.4%	43.0%	0.0%	5.4%	5.4%	0.0%	0.0%	0.0%	8.1%	24.2%	2.7 GHz	[Unknown]	__slab_free	[Unknown]	0
c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_	2.075s	4,288,000,000	1,120,000,000	3.829	11.5%	100.0%	23.0%	56.0%	0.0%	49.0%	10.5%	0.0%	0.0%	0.0%	0.0%	33.2%	2.1 GHz	[Unknown]	c10::intrusive_ptr<c10::VariableVersion::VersionCounter, c10::detail::intrusive_target_default_null_type<c10::VariableVersion::VersionCounter>>::reset_(void)	[Unknown]	0
_PyObject_IS_GC	2.075s	5,888,000,000	3,376,000,000	1.744	21.6%	33.3%	6.9%	28.0%	0.0%	11.0%	40.8%	38.2%	0.0%	0.0%	0.0%	2.6%	2.8 GHz	[Unknown]	_PyObject_IS_GC	pycore_object.h	0
do_richcompare	2.060s	7,344,000,000	2,960,000,000	2.481	9.7%	49.7%	39.4%	6.1%	0.0%	16.3%	34.7%	49.0%	0.0%	0.0%	2.0%	0.0%	3.6 GHz	[Unknown]	do_richcompare	object.c	0
should_numa_migrate_memory	2.035s	4,640,000,000	3,952,000,000	1.174	50.8%	67.3%	0.0%	9.7%	9.7%	16.2%	45.3%	0.0%	0.0%	0.0%	0.0%	0.0%	2.3 GHz	[Unknown]	should_numa_migrate_memory	[Unknown]	0
fput_many	1.995s	6,608,000,000	5,456,000,000	1.211	24.1%	44.5%	0.0%	9.1%	13.6%	2.3%	0.0%	0.0%	0.0%	0.0%	0.0%	23.6%	3.3 GHz	[Unknown]	fput_many	[Unknown]	0
at::TensorIteratorBase::build	1.990s	5,408,000,000	4,096,000,000	1.320	28.8%	62.1%	0.0%	49.9%	2.8%	13.9%	36.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	at::TensorIteratorBase::build(at::TensorIteratorConfig&)	[Unknown]	0
PyUnicode_InternInPlace	1.985s	7,088,000,000	768,000,000	9.229	6.2%	16.8%	3.5%	0.0%	0.0%	4.9%	42.3%	100.0%	0.0%	0.0%	0.0%	12.6%	3.6 GHz	[Unknown]	PyUnicode_InternInPlace	unicodeobject.c	0
_PyObject_LookupAttr	1.975s	6,848,000,000	3,408,000,000	2.009	6.0%	31.8%	34.7%	4.4%	8.8%	19.7%	19.7%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	_PyObject_LookupAttr	object.c	0
_PyIndex_Check	1.965s	6,432,000,000	4,144,000,000	1.552	33.0%	36.9%	0.0%	35.0%	0.0%	14.0%	14.0%	46.6%	0.0%	0.0%	2.3%	0.0%	3.3 GHz	[Unknown]	_PyIndex_Check	pycore_abstract.h	0
do_page_fault	1.955s	4,624,000,000	1,776,000,000	2.604	36.0%	27.7%	56.7%	22.7%	3.2%	0.0%	6.5%	0.0%	0.0%	0.0%	3.2%	0.0%	2.4 GHz	[Unknown]	do_page_fault	[Unknown]	0
long_richcompare	1.945s	4,608,000,000	2,256,000,000	2.043	17.7%	100.0%	51.5%	0.0%	9.8%	22.8%	19.5%	0.0%	0.0%	0.0%	3.3%	100.0%	2.4 GHz	[Unknown]	long_richcompare	longobject.c	0
cap_vm_enough_memory	1.900s	4,704,000,000	8,176,000,000	0.575	100.0%	44.8%	0.0%	12.8%	6.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.6%	2.5 GHz	[Unknown]	cap_vm_enough_memory	[Unknown]	0
method_vectorcall_VARARGS	1.885s	3,296,000,000	2,240,000,000	1.471	7.1%	79.6%	35.4%	22.8%	0.0%	12.5%	45.5%	0.0%	0.0%	0.0%	31.9%	0.0%	1.7 GHz	[Unknown]	method_vectorcall_VARARGS	descrobject.c	0
uncharge_page	1.880s	4,176,000,000	7,824,000,000	0.534	80.5%	28.7%	35.9%	25.1%	3.6%	0.0%	3.6%	0.0%	0.0%	0.0%	7.2%	0.0%	2.2 GHz	[Unknown]	uncharge_page	[Unknown]	0
PyObject_GC_Del	1.865s	4,800,000,000	2,960,000,000	1.622	14.8%	83.7%	5.4%	9.4%	0.0%	0.0%	25.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	PyObject_GC_Del	gcmodule.c	0
PyEval_RestoreThread	1.860s	5,904,000,000	944,000,000	6.254	6.0%	70.2%	4.0%	0.0%	10.2%	0.0%	55.9%	0.0%	0.0%	0.0%	0.0%	6.6%	3.2 GHz	[Unknown]	PyEval_RestoreThread	ceval.c	0
