Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
mark_page_accessed	8.250s	26,592,000,000	23,120,000,000	1.150	31.7%	28.2%	13.9%	23.7%	0.0%	0.0%	6.2%	100.0%	0.0%	0.0%	0.0%	15.6%	3.2 GHz	[Unknown]	mark_page_accessed	[Unknown]	0
iscsi_dbg_trace	7.890s	35,280,000,000	9,216,000,000	3.828	11.2%	3.1%	2.1%	2.1%	0.0%	0.0%	23.0%	0.0%	0.0%	0.0%	64.6%	43.7%	4.5 GHz	[Unknown]	iscsi_dbg_trace	[Unknown]	0
__count_memcg_events	7.840s	25,088,000,000	11,680,000,000	2.148	26.9%	14.6%	0.0%	41.9%	8.4%	2.7%	8.4%	0.0%	0.0%	0.0%	0.0%	7.3%	3.2 GHz	[Unknown]	__count_memcg_events	[Unknown]	0
ixgbe_clean_rx_irq	7.805s	17,104,000,000	8,576,000,000	1.994	27.3%	23.1%	0.0%	0.0%	4.4%	32.4%	20.2%	23.1%	0.0%	0.0%	43.8%	23.0%	2.2 GHz	[Unknown]	ixgbe_clean_rx_irq	[Unknown]	0
frame_dealloc	7.775s	27,280,000,000	15,920,000,000	1.714	17.4%	38.6%	16.9%	13.7%	9.3%	16.0%	24.7%	47.0%	0.0%	0.0%	1.6%	5.3%	3.5 GHz	[Unknown]	frame_dealloc	frameobject.c	0
_PyUnicode_FromId	7.315s	25,104,000,000	7,760,000,000	3.235	10.2%	49.1%	18.5%	0.0%	9.6%	12.4%	21.5%	0.0%	0.0%	0.0%	0.6%	5.1%	3.4 GHz	[Unknown]	_PyUnicode_FromId	unicodeobject.c	0
func@0x175ac0	7.300s	22,496,000,000	23,952,000,000	0.939	40.3%	5.8%	0.0%	19.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	55.9%	3.1 GHz	[Unknown]	func@0x175ac0	[Unknown]	0
page_mapping	7.270s	19,888,000,000	25,520,000,000	0.779	46.2%	35.9%	14.8%	23.4%	0.0%	0.0%	3.8%	0.0%	0.0%	0.0%	0.0%	1.9%	2.7 GHz	[Unknown]	page_mapping	[Unknown]	0
l2rgb	7.245s	22,128,000,000	36,400,000,000	0.608	46.1%	7.4%	5.3%	5.4%	2.0%	0.0%	10.8%	0.0%	0.0%	0.0%	54.2%	7.9%	3.1 GHz	[Unknown]	l2rgb	[Unknown]	0
__tls_get_addr	7.020s	25,168,000,000	17,872,000,000	1.408	28.5%	77.8%	7.9%	14.3%	1.8%	12.7%	30.4%	0.0%	0.0%	0.0%	1.2%	0.0%	3.6 GHz	[Unknown]	__tls_get_addr	tls_get_addr.S	0
PyObject_SetAttr	6.985s	23,872,000,000	4,512,000,000	5.291	7.5%	26.4%	10.4%	0.0%	3.8%	10.0%	39.6%	23.9%	0.0%	0.0%	1.9%	0.5%	3.4 GHz	[Unknown]	PyObject_SetAttr	object.c	0
jpeg_make_d_derived_tbl	6.920s	26,560,000,000	12,672,000,000	2.096	13.1%	17.3%	30.2%	7.9%	0.0%	0.0%	0.6%	0.0%	0.0%	0.0%	19.2%	17.9%	3.8 GHz	[Unknown]	jpeg_make_d_derived_tbl	[Unknown]	0
do_user_addr_fault	6.845s	22,352,000,000	22,896,000,000	0.976	27.2%	37.1%	12.2%	12.1%	7.4%	4.0%	4.7%	0.0%	0.0%	0.0%	0.0%	11.2%	3.3 GHz	[Unknown]	do_user_addr_fault	[Unknown]	0
c10::impl::OperatorEntry::lookup	6.825s	24,240,000,000	12,528,000,000	1.935	22.9%	52.3%	2.3%	3.7%	0.0%	39.6%	17.3%	0.0%	0.0%	0.0%	2.5%	9.5%	3.6 GHz	[Unknown]	c10::impl::OperatorEntry::lookup(c10::DispatchKeySet) const	[Unknown]	0
_copy	6.805s	24,576,000,000	4,512,000,000	5.447	6.3%	3.7%	2.0%	55.5%	3.7%	10.9%	19.5%	13.1%	0.0%	0.0%	61.0%	12.0%	3.6 GHz	[Unknown]	_copy	[Unknown]	0
PyVectorcall_Function	6.755s	17,712,000,000	11,040,000,000	1.604	16.4%	45.8%	13.5%	7.6%	9.3%	8.2%	32.2%	100.0%	0.0%	0.0%	14.4%	10.8%	2.6 GHz	[Unknown]	PyVectorcall_Function	abstract.h	0
ImagingJpegDecode	6.700s	19,952,000,000	16,592,000,000	1.203	33.9%	19.2%	18.1%	18.8%	0.0%	9.8%	11.3%	0.0%	0.0%	0.0%	0.8%	16.4%	3.0 GHz	[Unknown]	ImagingJpegDecode	[Unknown]	0
mem_cgroup_try_charge_delay	6.655s	24,496,000,000	5,568,000,000	4.399	5.0%	0.7%	0.0%	3.1%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	79.6%	51.5%	3.7 GHz	[Unknown]	mem_cgroup_try_charge_delay	[Unknown]	0
vmacache_find	6.630s	20,496,000,000	20,352,000,000	1.007	29.7%	33.6%	1.0%	10.2%	0.0%	27.1%	20.5%	11.8%	0.0%	0.0%	0.0%	13.1%	3.1 GHz	[Unknown]	vmacache_find	[Unknown]	0
xas_store	6.580s	25,648,000,000	43,856,000,000	0.585	97.5%	47.4%	0.0%	11.7%	0.0%	0.0%	0.6%	0.0%	0.0%	0.0%	0.0%	3.5%	3.9 GHz	[Unknown]	xas_store	[Unknown]	0
__alloc_pages_nodemask	6.525s	20,496,000,000	31,728,000,000	0.646	51.5%	39.9%	38.9%	21.2%	0.7%	2.9%	4.4%	0.0%	0.0%	0.0%	3.7%	0.0%	3.1 GHz	[Unknown]	__alloc_pages_nodemask	[Unknown]	0
page_remove_rmap	6.485s	20,016,000,000	28,896,000,000	0.693	52.2%	32.3%	0.0%	42.0%	1.5%	0.0%	0.7%	0.0%	0.0%	0.0%	0.0%	4.5%	3.1 GHz	[Unknown]	page_remove_rmap	[Unknown]	0
alloc_set_pte	6.435s	15,536,000,000	27,664,000,000	0.562	70.1%	40.3%	0.4%	17.4%	0.0%	4.8%	3.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	alloc_set_pte	[Unknown]	0
native_queued_spin_lock_slowpath	6.345s	20,768,000,000	5,200,000,000	3.994	15.1%	5.2%	9.3%	16.6%	0.7%	0.0%	5.8%	0.0%	0.0%	0.0%	0.0%	51.4%	3.3 GHz	[Unknown]	native_queued_spin_lock_slowpath	[Unknown]	0
malloc_consolidate	6.280s	24,016,000,000	5,376,000,000	4.467	8.2%	30.7%	12.1%	9.4%	0.0%	18.4%	38.1%	50.3%	0.0%	0.0%	0.0%	20.6%	3.8 GHz	[Unknown]	malloc_consolidate	malloc.c	0
kmem_cache_alloc	6.275s	21,824,000,000	5,136,000,000	4.249	12.0%	16.4%	0.0%	0.0%	8.9%	14.7%	34.4%	40.1%	0.0%	0.0%	11.7%	26.9%	3.5 GHz	[Unknown]	kmem_cache_alloc	[Unknown]	0
page_add_file_rmap	6.230s	19,552,000,000	28,368,000,000	0.689	53.8%	35.0%	0.0%	11.5%	13.8%	1.9%	1.5%	0.0%	0.0%	0.0%	0.0%	8.0%	3.1 GHz	[Unknown]	page_add_file_rmap	[Unknown]	0
__mod_zone_page_state	6.165s	16,944,000,000	34,640,000,000	0.489	71.0%	18.3%	0.0%	21.2%	2.7%	0.0%	0.0%	0.0%	0.0%	0.0%	21.2%	11.6%	2.7 GHz	[Unknown]	__mod_zone_page_state	[Unknown]	0
func@0x36a860	5.855s	21,120,000,000	7,968,000,000	2.651	8.1%	17.7%	31.8%	17.8%	0.0%	4.3%	0.7%	0.0%	0.0%	0.0%	0.0%	14.8%	3.6 GHz	[Unknown]	func@0x36a860	[Unknown]	0
sync_regs	5.680s	19,200,000,000	4,064,000,000	4.724	11.1%	39.2%	44.4%	9.4%	1.6%	0.0%	3.9%	0.0%	0.0%	0.0%	0.8%	3.2%	3.4 GHz	[Unknown]	sync_regs	[Unknown]	0
_raw_spin_lock_irqsave	5.625s	19,040,000,000	11,264,000,000	1.690	43.8%	20.1%	0.0%	42.5%	0.0%	0.0%	12.6%	0.0%	0.0%	0.0%	2.4%	0.6%	3.4 GHz	[Unknown]	_raw_spin_lock_irqsave	[Unknown]	0
vm_normal_page	5.605s	12,256,000,000	24,080,000,000	0.509	59.5%	15.2%	0.0%	8.6%	0.0%	0.0%	35.5%	0.0%	0.0%	0.0%	0.0%	25.4%	2.2 GHz	[Unknown]	vm_normal_page	[Unknown]	0
LogAPIUsageOnceFromPython	5.580s	16,752,000,000	1,168,000,000	14.342	1.8%	37.9%	3.0%	2.7%	0.0%	16.0%	31.3%	82.0%	0.0%	0.0%	0.0%	9.4%	3.0 GHz	[Unknown]	LogAPIUsageOnceFromPython(std::string const&)	[Unknown]	0
update_get_addr	5.560s	18,368,000,000	26,208,000,000	0.701	48.7%	38.4%	5.8%	26.1%	0.8%	15.5%	20.4%	0.0%	0.0%	0.0%	2.4%	0.0%	3.3 GHz	[Unknown]	update_get_addr	dl-tls.c	0
_PyRuntimeState_GetThreadState	5.455s	19,152,000,000	8,816,000,000	2.172	12.8%	43.3%	14.0%	7.0%	0.0%	40.7%	26.6%	0.0%	0.0%	0.0%	3.9%	6.5%	3.5 GHz	[Unknown]	_PyRuntimeState_GetThreadState	pycore_pystate.h	0
arena_map_is_used	5.425s	14,512,000,000	7,280,000,000	1.993	15.4%	59.8%	22.6%	28.9%	4.1%	36.2%	28.9%	21.6%	0.0%	0.0%	1.0%	0.4%	2.7 GHz	[Unknown]	arena_map_is_used	obmalloc.c	0
process_data_simple_main	5.320s	13,040,000,000	17,120,000,000	0.762	40.0%	24.4%	34.3%	23.0%	4.6%	2.3%	8.1%	0.0%	0.0%	0.0%	16.1%	0.0%	2.5 GHz	[Unknown]	process_data_simple_main	[Unknown]	0
jpeg_read_scanlines	5.315s	17,024,000,000	19,040,000,000	0.894	20.8%	26.6%	23.4%	14.1%	10.6%	1.8%	15.9%	0.0%	0.0%	0.0%	10.6%	1.9%	3.2 GHz	[Unknown]	jpeg_read_scanlines	[Unknown]	0
tupledealloc	5.295s	12,192,000,000	8,304,000,000	1.468	35.0%	55.6%	26.9%	6.2%	8.6%	2.3%	27.1%	0.0%	0.0%	0.0%	2.5%	0.0%	2.3 GHz	[Unknown]	tupledealloc	tupleobject.c	0
get_page_from_freelist	5.280s	19,024,000,000	21,552,000,000	0.883	30.3%	21.3%	17.6%	5.5%	0.8%	6.3%	3.2%	0.0%	0.0%	0.0%	6.3%	10.3%	3.6 GHz	[Unknown]	get_page_from_freelist	[Unknown]	0
shmem_add_to_page_cache	5.230s	14,512,000,000	30,400,000,000	0.477	66.6%	46.3%	0.0%	25.8%	2.1%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	2.8 GHz	[Unknown]	shmem_add_to_page_cache	[Unknown]	0
xas_clear_mark	5.190s	15,056,000,000	21,312,000,000	0.706	68.2%	36.4%	0.0%	15.9%	2.0%	0.0%	2.0%	0.0%	15.4%	0.0%	0.0%	0.2%	2.9 GHz	[Unknown]	xas_clear_mark	[Unknown]	0
__pthread_mutex_unlock_usercnt	5.165s	14,128,000,000	16,688,000,000	0.847	42.7%	74.5%	0.0%	38.2%	1.1%	0.0%	17.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.7 GHz	[Unknown]	__pthread_mutex_unlock_usercnt	pthread_mutex_unlock.c	0
PyObject_IsTrue	5.125s	13,136,000,000	3,344,000,000	3.928	6.9%	54.4%	17.7%	0.0%	16.0%	46.8%	37.7%	100.0%	0.0%	0.0%	0.0%	9.7%	2.6 GHz	[Unknown]	PyObject_IsTrue	object.c	0
_raw_spin_lock_irq	4.905s	14,336,000,000	12,496,000,000	1.147	34.0%	50.8%	26.3%	32.4%	0.0%	0.0%	3.1%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	_raw_spin_lock_irq	[Unknown]	0
_PyFrame_New_NoTrack	4.640s	13,872,000,000	5,952,000,000	2.331	12.8%	13.5%	1.8%	28.1%	0.0%	20.1%	40.0%	0.0%	0.0%	0.0%	77.9%	4.3%	3.0 GHz	[Unknown]	_PyFrame_New_NoTrack	frameobject.c	0
__GI_	4.635s	15,920,000,000	4,048,000,000	3.933	6.4%	58.0%	26.3%	10.4%	9.4%	18.5%	29.2%	11.0%	0.0%	0.0%	0.0%	0.0%	3.4 GHz	[Unknown]	__GI_(long, int, bool, char)	malloc.c	0
__GI___clock_gettime	4.605s	13,664,000,000	23,552,000,000	0.580	74.1%	13.1%	0.0%	11.0%	0.0%	0.0%	1.1%	0.0%	0.0%	0.0%	0.0%	24.1%	3.0 GHz	[Unknown]	__GI___clock_gettime	clock_gettime.c	0
call_function	4.590s	13,072,000,000	10,368,000,000	1.261	36.2%	56.2%	2.8%	3.4%	6.9%	2.1%	22.9%	27.3%	0.0%	0.0%	3.4%	3.0%	2.8 GHz	[Unknown]	call_function	ceval.c	0
__do_page_fault	4.495s	16,176,000,000	15,264,000,000	1.060	47.5%	33.5%	0.0%	5.6%	7.4%	2.4%	13.0%	0.0%	0.0%	0.0%	3.7%	8.9%	3.6 GHz	[Unknown]	__do_page_fault	[Unknown]	0
c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_	4.465s	14,208,000,000	6,608,000,000	2.150	24.9%	85.2%	0.0%	29.6%	2.1%	7.4%	24.3%	0.0%	0.0%	0.0%	1.1%	0.0%	3.2 GHz	[Unknown]	c10::intrusive_ptr<c10::TensorImpl, c10::UndefinedTensorImpl>::reset_(void)	[Unknown]	0
arena_map_get	4.410s	14,768,000,000	7,328,000,000	2.015	16.8%	46.4%	17.9%	14.2%	15.2%	13.2%	23.4%	0.0%	0.0%	0.0%	2.0%	9.0%	3.3 GHz	[Unknown]	arena_map_get	obmalloc.c	0
_PyObject_GC_TRACK	4.410s	14,896,000,000	8,224,000,000	1.811	17.8%	40.4%	8.7%	8.1%	0.0%	9.0%	15.1%	33.6%	0.0%	0.0%	4.0%	1.3%	3.4 GHz	[Unknown]	_PyObject_GC_TRACK	pycore_object.h	0
normalize_coeffs_8bpc	4.405s	13,600,000,000	27,872,000,000	0.488	61.4%	12.1%	0.0%	5.5%	2.2%	2.2%	22.1%	0.0%	0.0%	0.0%	0.0%	18.2%	3.1 GHz	[Unknown]	normalize_coeffs_8bpc	[Unknown]	0
ImagingAllocateArray	4.280s	13,936,000,000	33,920,000,000	0.411	65.3%	14.9%	0.0%	12.9%	0.0%	1.1%	7.5%	0.0%	0.0%	0.0%	2.2%	18.2%	3.3 GHz	[Unknown]	ImagingAllocateArray	[Unknown]	0
free_pages_and_swap_cache	4.270s	9,952,000,000	7,744,000,000	1.285	18.7%	7.8%	3.0%	15.1%	0.0%	24.6%	78.4%	48.0%	24.8%	0.0%	0.0%	1.2%	2.3 GHz	[Unknown]	free_pages_and_swap_cache	[Unknown]	0
xas_start	4.235s	16,272,000,000	17,104,000,000	0.951	34.0%	23.8%	21.0%	16.6%	0.0%	8.3%	4.6%	0.0%	18.9%	0.0%	21.2%	11.9%	3.8 GHz	[Unknown]	xas_start	[Unknown]	0
at::TensorIteratorBase::compute_types	4.170s	11,456,000,000	4,160,000,000	2.754	9.3%	75.7%	13.3%	13.1%	2.6%	0.0%	22.3%	0.0%	0.0%	0.0%	0.0%	1.0%	2.7 GHz	[Unknown]	at::TensorIteratorBase::compute_types(at::TensorIteratorConfig const&)	[Unknown]	0
up_read	4.155s	11,792,000,000	15,824,000,000	0.745	55.3%	74.8%	0.0%	45.8%	1.3%	0.0%	8.9%	0.0%	0.0%	0.0%	0.0%	0.0%	2.8 GHz	[Unknown]	up_read	[Unknown]	0
ImagingPaste	4.120s	14,400,000,000	3,904,000,000	3.689	4.8%	4.2%	2.7%	68.8%	16.7%	10.4%	37.5%	13.5%	0.0%	0.0%	43.8%	0.0%	3.5 GHz	[Unknown]	ImagingPaste	[Unknown]	0
__set_page_dirty_no_writeback	4.105s	14,624,000,000	17,824,000,000	0.820	51.5%	40.2%	0.0%	29.7%	0.0%	0.0%	2.1%	0.0%	0.0%	0.0%	0.0%	20.1%	3.6 GHz	[Unknown]	__set_page_dirty_no_writeback	[Unknown]	0
generic_file_buffered_read	4.095s	15,056,000,000	3,968,000,000	3.794	11.2%	23.8%	9.8%	38.9%	9.0%	8.0%	3.0%	0.0%	0.0%	0.0%	46.8%	18.5%	3.7 GHz	[Unknown]	generic_file_buffered_read	[Unknown]	0
memset_erms	4.030s	12,816,000,000	3,728,000,000	3.438	21.3%	8.8%	0.0%	0.0%	0.0%	0.0%	19.9%	0.0%	0.0%	0.0%	80.8%	44.1%	3.2 GHz	[Unknown]	memset_erms	[Unknown]	0
func@0x4e0260	3.990s	11,248,000,000	22,544,000,000	0.499	59.2%	22.5%	1.8%	13.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	13.1%	2.8 GHz	[Unknown]	func@0x4e0260	[Unknown]	0
unlock_page	3.990s	14,160,000,000	22,256,000,000	0.636	68.4%	59.2%	0.0%	29.7%	0.0%	0.0%	1.1%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	unlock_page	[Unknown]	0
entry_SYSCALL_64	3.975s	15,504,000,000	256,000,000	60.562	9.5%	22.6%	7.0%	0.0%	0.0%	0.0%	10.6%	0.0%	0.0%	0.0%	1.0%	57.0%	3.9 GHz	[Unknown]	entry_SYSCALL_64	[Unknown]	0
find_get_entry	3.975s	11,616,000,000	9,552,000,000	1.216	26.6%	31.9%	0.0%	24.5%	0.0%	18.4%	20.7%	18.1%	0.0%	0.0%	14.2%	9.9%	2.9 GHz	[Unknown]	find_get_entry	[Unknown]	0
shmem_fault	3.910s	14,432,000,000	12,256,000,000	1.178	34.4%	30.0%	0.0%	20.8%	0.0%	3.1%	1.0%	0.0%	0.0%	0.0%	4.2%	0.0%	3.7 GHz	[Unknown]	shmem_fault	[Unknown]	0
shmem_alloc_and_acct_page	3.850s	9,088,000,000	10,880,000,000	0.835	49.2%	21.2%	0.0%	23.1%	1.7%	0.0%	0.0%	0.0%	0.0%	0.0%	34.7%	16.7%	2.4 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
mem_cgroup_throttle_swaprate	3.805s	9,424,000,000	6,288,000,000	1.499	22.6%	30.7%	38.3%	12.7%	6.4%	0.0%	0.0%	0.0%	0.0%	0.0%	28.7%	3.6%	2.5 GHz	[Unknown]	mem_cgroup_throttle_swaprate	[Unknown]	0
shmem_undo_range	3.805s	9,536,000,000	5,984,000,000	1.594	46.8%	62.1%	27.2%	33.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	shmem_undo_range	[Unknown]	0
prep_new_page	3.750s	11,280,000,000	6,192,000,000	1.822	11.0%	22.0%	44.5%	6.6%	0.0%	0.2%	5.3%	0.0%	0.0%	0.0%	69.1%	8.3%	3.0 GHz	[Unknown]	prep_new_page	[Unknown]	0
vgetargs1_impl	3.740s	15,136,000,000	8,592,000,000	1.762	11.0%	51.6%	25.7%	0.0%	15.9%	11.9%	6.9%	0.0%	0.0%	0.0%	1.0%	5.8%	4.0 GHz	[Unknown]	vgetargs1_impl	getargs.c	0
listiter_next	3.710s	11,648,000,000	1,552,000,000	7.505	0.3%	13.6%	12.4%	12.9%	0.0%	14.6%	30.9%	22.5%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	listiter_next	listobject.c	0
pybind11::cpp_function::dispatcher	3.705s	10,720,000,000	3,280,000,000	3.268	3.5%	55.7%	6.2%	4.2%	5.6%	14.8%	5.6%	0.0%	0.0%	0.0%	1.4%	14.4%	2.9 GHz	[Unknown]	pybind11::cpp_function::dispatcher(_object*, _object*, _object*)	[Unknown]	0
pymalloc_free	3.705s	10,256,000,000	4,240,000,000	2.419	13.9%	43.2%	7.5%	0.0%	8.8%	16.2%	26.3%	95.3%	0.0%	0.0%	2.9%	13.3%	2.8 GHz	[Unknown]	pymalloc_free	obmalloc.c	0
unicode_eq	3.705s	9,088,000,000	2,464,000,000	3.688	13.5%	36.8%	14.1%	0.0%	1.7%	56.1%	42.9%	53.9%	41.7%	0.0%	0.0%	4.2%	2.5 GHz	[Unknown]	unicode_eq	eq.h	0
PyBytes_FromStringAndSize	3.695s	9,376,000,000	4,480,000,000	2.093	19.8%	43.1%	4.1%	22.4%	0.0%	2.9%	25.6%	0.0%	0.0%	0.0%	8.0%	0.0%	2.5 GHz	[Unknown]	PyBytes_FromStringAndSize	bytesobject.c	0
down_read_trylock	3.660s	12,320,000,000	19,296,000,000	0.638	64.2%	38.1%	0.0%	21.9%	4.9%	6.1%	6.1%	0.0%	21.2%	0.0%	0.0%	6.1%	3.4 GHz	[Unknown]	down_read_trylock	[Unknown]	0
activate_page	3.650s	11,056,000,000	14,800,000,000	0.747	59.2%	9.6%	0.0%	14.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	27.2%	3.0 GHz	[Unknown]	activate_page	[Unknown]	0
at::detail::_empty_generic<long>	3.640s	9,184,000,000	5,744,000,000	1.599	12.8%	78.4%	12.8%	24.5%	4.9%	9.8%	11.4%	0.0%	0.0%	0.0%	3.3%	0.0%	2.5 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
take_gil	3.590s	10,992,000,000	3,040,000,000	3.616	5.4%	72.5%	14.2%	0.0%	8.2%	34.1%	43.7%	0.0%	0.0%	0.0%	0.0%	1.7%	3.1 GHz	[Unknown]	take_gil	ceval_gil.h	0
percpu_counter_add_batch	3.590s	12,976,000,000	19,472,000,000	0.666	50.9%	34.1%	23.8%	9.2%	10.4%	4.6%	6.9%	0.0%	0.0%	0.0%	1.2%	0.0%	3.6 GHz	[Unknown]	percpu_counter_add_batch	[Unknown]	0
func@0x368860	3.525s	9,264,000,000	30,656,000,000	0.302	81.7%	24.1%	0.0%	11.3%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	2.6 GHz	[Unknown]	func@0x368860	[Unknown]	0
_Py_Dealloc	3.465s	11,040,000,000	4,432,000,000	2.491	19.8%	54.8%	5.6%	0.0%	8.2%	5.1%	12.2%	23.5%	0.0%	0.0%	2.7%	5.5%	3.2 GHz	[Unknown]	_Py_Dealloc	object.c	0
build_ycc_rgb_table	3.460s	11,280,000,000	3,168,000,000	3.561	6.9%	5.2%	0.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	100.0%	36.9%	3.3 GHz	[Unknown]	build_ycc_rgb_table	[Unknown]	0
pagevec_lru_move_fn	3.380s	11,376,000,000	13,104,000,000	0.868	32.7%	40.2%	9.1%	2.6%	0.0%	26.4%	15.8%	0.0%	0.0%	0.0%	0.0%	13.3%	3.4 GHz	[Unknown]	pagevec_lru_move_fn	[Unknown]	0
psi_task_change	3.305s	9,200,000,000	4,688,000,000	1.962	26.9%	43.2%	6.7%	35.9%	0.0%	62.0%	32.6%	17.3%	0.0%	0.0%	1.6%	0.0%	2.8 GHz	[Unknown]	psi_task_change	[Unknown]	0
kmem_cache_free	3.225s	11,392,000,000	7,552,000,000	1.508	14.1%	25.6%	14.1%	7.9%	0.0%	4.0%	21.1%	25.9%	0.0%	0.0%	23.7%	9.5%	3.5 GHz	[Unknown]	kmem_cache_free	[Unknown]	0
_PyDict_GetItem_KnownHash	3.215s	9,808,000,000	1,552,000,000	6.320	8.1%	51.2%	12.8%	3.1%	29.1%	44.4%	26.0%	68.8%	0.0%	0.0%	1.5%	3.8%	3.1 GHz	[Unknown]	_PyDict_GetItem_KnownHash	dictobject.c	0
getset_get	3.205s	9,552,000,000	4,240,000,000	2.253	28.0%	49.0%	0.0%	0.0%	12.6%	26.7%	14.1%	27.8%	0.0%	0.0%	1.6%	12.7%	3.0 GHz	[Unknown]	getset_get	descrobject.c	0
slot_tp_getattr_hook	3.145s	9,264,000,000	8,656,000,000	1.070	24.7%	37.3%	11.6%	0.0%	0.0%	47.0%	14.6%	0.0%	0.0%	0.0%	4.9%	6.0%	2.9 GHz	[Unknown]	slot_tp_getattr_hook	typeobject.c	0
do_task_stat	3.120s	9,264,000,000	2,400,000,000	3.860	5.0%	11.1%	8.7%	0.0%	0.0%	4.4%	47.0%	32.4%	50.2%	0.0%	1.6%	28.4%	3.0 GHz	[Unknown]	do_task_stat	[Unknown]	0
__memcmp_avx2_movbe	3.110s	10,032,000,000	3,200,000,000	3.135	10.8%	49.0%	16.7%	0.0%	12.0%	6.6%	49.3%	100.0%	0.0%	0.0%	0.0%	12.0%	3.2 GHz	[Unknown]	__memcmp_avx2_movbe	memcmp-avx2-movbe.S	0
syscall_return_via_sysret	3.090s	8,928,000,000	2,128,000,000	4.195	15.4%	35.8%	5.0%	3.4%	6.7%	5.0%	8.4%	0.0%	0.0%	0.0%	0.0%	30.7%	2.9 GHz	[Unknown]	syscall_return_via_sysret	[Unknown]	0
irq_entries_start	3.075s	7,792,000,000	336,000,000	23.190	4.5%	5.3%	6.8%	23.1%	0.0%	0.0%	9.6%	0.0%	0.0%	0.0%	0.0%	53.7%	2.5 GHz	[Unknown]	irq_entries_start	[Unknown]	0
free_unref_page_prepare.part.0	3.070s	9,648,000,000	9,456,000,000	1.020	70.9%	30.8%	0.0%	14.0%	0.0%	24.9%	3.1%	0.0%	0.0%	0.0%	0.0%	7.6%	3.1 GHz	[Unknown]	free_unref_page_prepare.part.0	[Unknown]	0
_Py_CheckFunctionResult	3.030s	10,704,000,000	8,528,000,000	1.255	37.3%	75.0%	0.0%	18.2%	0.0%	11.2%	19.6%	0.0%	0.0%	0.0%	0.0%	4.1%	3.5 GHz	[Unknown]	_Py_CheckFunctionResult	call.c	0
_Py_NewReference	2.995s	9,648,000,000	2,720,000,000	3.547	12.5%	32.5%	6.5%	0.0%	0.0%	70.0%	40.4%	0.0%	0.0%	0.0%	10.9%	8.7%	3.2 GHz	[Unknown]	_Py_NewReference	object.c	0
memcg_kmem_get_cache	2.955s	10,256,000,000	112,000,000	91.571	1.9%	21.2%	6.0%	10.2%	2.9%	55.6%	26.3%	14.6%	22.7%	0.0%	0.0%	1.5%	3.5 GHz	[Unknown]	memcg_kmem_get_cache	[Unknown]	0
find_vma	2.930s	7,664,000,000	2,640,000,000	2.903	16.3%	34.3%	2.3%	5.9%	19.6%	33.3%	23.5%	0.0%	30.3%	0.0%	0.0%	18.3%	2.6 GHz	[Unknown]	find_vma	[Unknown]	0
xas_create	2.920s	7,648,000,000	16,256,000,000	0.470	72.2%	30.4%	0.0%	7.8%	0.0%	0.0%	3.9%	0.0%	0.0%	0.0%	3.9%	0.0%	2.6 GHz	[Unknown]	xas_create	[Unknown]	0
_PyType_GetModuleByDef	2.915s	5,232,000,000	4,688,000,000	1.116	64.8%	100.0%	0.0%	0.0%	20.1%	74.5%	28.7%	45.9%	0.0%	0.0%	5.7%	54.7%	1.8 GHz	[Unknown]	_PyType_GetModuleByDef	typeobject.c	0
at::native::copy_impl	2.900s	11,008,000,000	1,328,000,000	8.289	7.6%	67.0%	0.0%	0.0%	0.0%	31.3%	25.9%	0.0%	0.0%	0.0%	1.4%	0.0%	3.8 GHz	[Unknown]	at::native::copy_impl(at::Tensor&, at::Tensor const&, bool)	[Unknown]	0
__libc_calloc	2.900s	10,784,000,000	4,000,000,000	2.696	20.1%	70.4%	9.0%	33.4%	5.6%	5.9%	16.7%	0.0%	0.0%	0.0%	20.9%	0.0%	3.7 GHz	[Unknown]	__libc_calloc	malloc.c	0
