Source Function / Function / Call Stack	CPU Time	Clockticks	Instructions Retired	CPI Rate	Retiring	Front-End Bound	Bad Speculation	L1 Bound	L2 Bound	L3 Bound	Memory Bandwidth	Local DRAM	Remote DRAM	Remote Cache	Store Bound	Core Bound	Average CPU Frequency	Module	Function (Full)	Source File	Start Address
call_function	3.690s	14,112,000,000	10,944,000,000	1.289	39.6%	59.6%	11.4%	18.1%	0.0%	10.8%	34.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.8 GHz	[Unknown]	call_function	ceval.c	0
PyType_GenericAlloc	3.680s	15,040,000,000	2,592,000,000	5.802	11.6%	34.0%	0.0%	0.0%	1.0%	8.6%	31.9%	0.0%	0.0%	0.0%	0.0%	39.5%	4.1 GHz	[Unknown]	PyType_GenericAlloc	typeobject.c	0
at::TensorIteratorBase::fast_set_up	3.595s	10,272,000,000	3,552,000,000	2.892	16.3%	64.1%	11.3%	24.8%	0.0%	24.8%	17.5%	0.0%	0.0%	0.0%	0.0%	2.7%	2.9 GHz	[Unknown]	at::TensorIteratorBase::fast_set_up(at::TensorIteratorConfig const&)	[Unknown]	0
pmd_devmap_trans_unstable	3.595s	13,904,000,000	22,960,000,000	0.606	61.6%	34.3%	29.2%	21.6%	6.5%	0.0%	5.4%	0.0%	0.0%	0.0%	0.0%	0.0%	3.9 GHz	[Unknown]	pmd_devmap_trans_unstable	[Unknown]	0
tcp_gro_receive	3.590s	8,592,000,000	13,040,000,000	0.659	71.1%	52.7%	31.8%	8.7%	0.0%	0.0%	7.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	tcp_gro_receive	[Unknown]	0
_Py_Dealloc	3.585s	11,664,000,000	5,856,000,000	1.992	25.8%	69.7%	29.9%	14.1%	0.0%	7.0%	46.3%	73.1%	0.0%	0.0%	5.1%	0.0%	3.3 GHz	[Unknown]	_Py_Dealloc	object.c	0
mem_cgroup_throttle_swaprate	3.585s	10,864,000,000	4,672,000,000	2.325	22.2%	40.7%	21.0%	29.0%	5.5%	0.0%	0.0%	0.0%	0.0%	0.0%	20.7%	0.0%	3.0 GHz	[Unknown]	mem_cgroup_throttle_swaprate	[Unknown]	0
pybind11::cpp_function::dispatcher	3.555s	11,808,000,000	4,032,000,000	2.929	18.3%	73.6%	0.0%	15.2%	0.0%	43.2%	17.8%	0.0%	0.0%	0.0%	3.8%	0.0%	3.3 GHz	[Unknown]	pybind11::cpp_function::dispatcher(_object*, _object*, _object*)	[Unknown]	0
xas_create	3.525s	11,584,000,000	13,616,000,000	0.851	58.9%	48.7%	0.0%	12.9%	0.0%	0.0%	9.1%	0.0%	0.0%	0.0%	2.6%	0.0%	3.3 GHz	[Unknown]	xas_create	[Unknown]	0
find_vma	3.500s	7,584,000,000	6,480,000,000	1.170	53.8%	42.9%	1.7%	23.7%	0.0%	43.5%	23.7%	0.0%	0.0%	0.0%	0.0%	0.5%	2.2 GHz	[Unknown]	find_vma	[Unknown]	0
shmem_alloc_and_acct_page	3.495s	10,992,000,000	16,912,000,000	0.650	52.7%	19.8%	0.0%	32.8%	6.8%	1.4%	0.0%	0.0%	0.0%	0.0%	19.1%	11.8%	3.1 GHz	[Unknown]	shmem_alloc_and_acct_page	[Unknown]	0
mem_cgroup_from_task	3.480s	12,192,000,000	11,856,000,000	1.028	40.7%	31.5%	5.2%	38.1%	13.5%	3.7%	14.8%	0.0%	0.0%	0.0%	0.0%	9.4%	3.5 GHz	[Unknown]	mem_cgroup_from_task	[Unknown]	0
alloc_perturb	3.425s	10,976,000,000	160,000,000	68.600	2.5%	12.3%	0.0%	0.0%	10.9%	0.0%	43.7%	0.0%	0.0%	0.0%	0.0%	8.1%	3.2 GHz	[Unknown]	alloc_perturb	malloc.c	0
_Py_XDECREF	3.415s	11,472,000,000	4,000,000,000	2.868	14.7%	36.2%	3.4%	20.9%	15.7%	0.0%	37.9%	0.0%	0.0%	0.0%	3.9%	6.1%	3.4 GHz	[Unknown]	_Py_XDECREF	object.h	0
find_get_entry	3.390s	12,400,000,000	8,832,000,000	1.404	28.5%	27.1%	3.7%	30.2%	0.0%	52.0%	29.0%	26.7%	20.7%	0.0%	23.0%	4.1%	3.7 GHz	[Unknown]	find_get_entry	[Unknown]	0
pagevec_lru_move_fn	3.385s	13,952,000,000	10,960,000,000	1.273	49.2%	28.2%	0.0%	11.8%	0.0%	15.1%	11.8%	0.0%	0.0%	0.0%	2.2%	14.4%	4.1 GHz	[Unknown]	pagevec_lru_move_fn	[Unknown]	0
percpu_counter_add_batch	3.365s	14,032,000,000	16,064,000,000	0.874	66.7%	38.5%	0.0%	4.3%	12.8%	13.9%	5.3%	0.0%	0.0%	0.0%	1.1%	0.0%	4.2 GHz	[Unknown]	percpu_counter_add_batch	[Unknown]	0
PyLong_FromLong	3.290s	10,032,000,000	6,464,000,000	1.552	31.2%	35.1%	0.0%	4.5%	0.0%	0.0%	40.4%	0.0%	0.0%	0.0%	12.0%	0.0%	3.0 GHz	[Unknown]	PyLong_FromLong	longobject.c	0
amd_clear_divider	3.275s	10,720,000,000	336,000,000	31.905	19.1%	41.2%	0.0%	0.0%	0.0%	0.0%	14.0%	0.0%	0.0%	0.0%	0.0%	56.4%	3.3 GHz	[Unknown]	amd_clear_divider	[Unknown]	0
PyUnicode_InternInPlace	3.260s	11,376,000,000	1,952,000,000	5.828	13.3%	9.8%	0.0%	0.0%	0.0%	14.5%	67.2%	97.0%	0.0%	0.0%	10.5%	11.8%	3.5 GHz	[Unknown]	PyUnicode_InternInPlace	unicodeobject.c	0
tupleiter_next	3.260s	7,728,000,000	5,328,000,000	1.450	60.9%	26.6%	0.0%	38.8%	11.6%	0.0%	44.6%	19.4%	0.0%	0.0%	11.6%	9.3%	2.4 GHz	[Unknown]	tupleiter_next	tupleobject.c	0
_PyObject_LookupAttr	3.260s	11,136,000,000	2,528,000,000	4.405	6.5%	18.8%	28.2%	14.8%	0.0%	16.2%	59.3%	28.7%	0.0%	0.0%	0.0%	16.2%	3.4 GHz	[Unknown]	_PyObject_LookupAttr	object.c	0
activate_page	3.250s	12,816,000,000	17,616,000,000	0.728	40.4%	13.7%	2.5%	5.9%	2.3%	0.0%	4.7%	0.0%	0.0%	0.0%	0.0%	21.7%	3.9 GHz	[Unknown]	activate_page	[Unknown]	0
omp_get_max_threads	3.245s	6,656,000,000	736,000,000	9.043	0.0%	46.9%	1.0%	20.3%	11.3%	41.2%	36.1%	22.5%	0.0%	0.0%	11.3%	0.0%	2.1 GHz	[Unknown]	omp_get_max_threads	[Unknown]	0
at::detail::_empty_generic<long>	3.195s	9,424,000,000	7,280,000,000	1.295	43.6%	84.5%	14.5%	30.2%	6.4%	23.9%	25.5%	0.0%	0.0%	0.0%	1.6%	0.0%	2.9 GHz	[Unknown]	at::detail::_empty_generic<long>(c10::ArrayRef<long>, c10::Allocator*, c10::DispatchKeySet, c10::ScalarType, c10::optional<c10::MemoryFormat>)	[Unknown]	0
_PyObject_MakeTpCall	3.170s	8,000,000,000	3,392,000,000	2.358	19.2%	60.0%	9.6%	9.4%	0.0%	8.9%	37.5%	40.2%	0.0%	0.0%	3.8%	0.9%	2.5 GHz	[Unknown]	_PyObject_MakeTpCall	call.c	0
slot_tp_getattr_hook	3.160s	10,688,000,000	8,400,000,000	1.272	26.1%	34.8%	5.2%	0.0%	16.8%	13.5%	25.3%	16.8%	0.0%	0.0%	5.6%	16.4%	3.4 GHz	[Unknown]	slot_tp_getattr_hook	typeobject.c	0
shmem_pseudo_vma_init	3.120s	16,480,000,000	13,504,000,000	1.220	51.8%	30.4%	0.0%	0.0%	0.0%	0.0%	1.8%	0.0%	0.0%	0.0%	11.8%	15.8%	5.3 GHz	[Unknown]	shmem_pseudo_vma_init	[Unknown]	0
get_filter	3.080s	7,088,000,000	1,008,000,000	7.032	2.9%	10.7%	30.0%	16.9%	0.0%	47.7%	100.0%	100.0%	0.0%	0.0%	40.2%	10.7%	2.3 GHz	[Unknown]	get_filter	_warnings.c	0
insert_to_usedpool	3.075s	7,120,000,000	1,104,000,000	6.449	12.6%	75.7%	16.5%	0.0%	14.7%	25.3%	40.0%	22.2%	0.0%	0.0%	4.2%	0.0%	2.3 GHz	[Unknown]	insert_to_usedpool	obmalloc.c	0
__pthread_cond_signal	3.055s	8,800,000,000	5,072,000,000	1.735	3.6%	72.1%	26.2%	5.1%	8.5%	0.0%	29.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	__pthread_cond_signal	pthread_cond_signal.c	0
update_curr	3.010s	5,968,000,000	1,136,000,000	5.254	2.1%	57.7%	29.9%	20.1%	0.0%	29.1%	37.7%	100.0%	0.0%	0.0%	7.5%	0.7%	2.0 GHz	[Unknown]	update_curr	[Unknown]	0
do_fault	3.005s	8,704,000,000	9,056,000,000	0.961	39.6%	47.0%	11.2%	22.4%	0.0%	6.9%	1.7%	0.0%	0.0%	0.0%	0.0%	1.2%	2.9 GHz	[Unknown]	do_fault	[Unknown]	0
bilinear_filter	2.980s	8,880,000,000	13,008,000,000	0.683	72.2%	14.2%	12.7%	18.6%	0.0%	0.0%	15.2%	0.0%	0.0%	0.0%	8.4%	0.0%	3.0 GHz	[Unknown]	bilinear_filter	[Unknown]	0
convertsimple	2.965s	8,064,000,000	3,088,000,000	2.611	12.8%	67.1%	59.6%	9.3%	0.0%	26.0%	44.6%	0.0%	0.0%	0.0%	1.9%	0.0%	2.7 GHz	[Unknown]	convertsimple	getargs.c	0
trace_iscsi_dbg_tcp	2.945s	6,112,000,000	8,208,000,000	0.745	40.3%	46.6%	0.0%	39.3%	2.5%	0.0%	14.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.1 GHz	[Unknown]	trace_iscsi_dbg_tcp	[Unknown]	0
_cond_resched	2.930s	6,384,000,000	7,248,000,000	0.881	57.2%	55.4%	5.4%	0.0%	4.7%	0.0%	23.5%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2 GHz	[Unknown]	_cond_resched	[Unknown]	0
object_dealloc	2.925s	8,768,000,000	2,608,000,000	3.362	11.8%	55.9%	53.7%	20.5%	0.0%	77.0%	49.6%	25.7%	0.0%	0.0%	0.0%	0.0%	3.0 GHz	[Unknown]	object_dealloc	typeobject.c	0
shmem_undo_range	2.910s	12,288,000,000	5,104,000,000	2.408	27.8%	51.4%	28.8%	29.3%	0.0%	0.0%	1.2%	0.0%	0.0%	0.0%	1.2%	0.0%	4.2 GHz	[Unknown]	shmem_undo_range	[Unknown]	0
_PyType_GetModuleByDef	2.895s	6,848,000,000	9,120,000,000	0.751	37.4%	68.2%	3.7%	21.9%	13.1%	54.8%	48.2%	25.3%	0.0%	0.0%	26.3%	0.0%	2.4 GHz	[Unknown]	_PyType_GetModuleByDef	typeobject.c	0
_PyDict_GetItemHint	2.885s	7,568,000,000	784,000,000	9.653	5.9%	27.0%	0.0%	0.0%	0.0%	100.0%	57.5%	100.0%	0.0%	0.0%	5.9%	2.7%	2.6 GHz	[Unknown]	_PyDict_GetItemHint	dictobject.c	0
unicode_dealloc	2.880s	8,128,000,000	1,632,000,000	4.980	13.9%	100.0%	23.2%	22.1%	3.7%	36.9%	60.9%	60.9%	0.0%	0.0%	7.4%	14.5%	2.8 GHz	[Unknown]	unicode_dealloc	unicodeobject.c	0
at::native::_to_copy	2.870s	7,360,000,000	2,512,000,000	2.930	7.5%	100.0%	9.1%	0.0%	0.0%	0.0%	34.6%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	at::native::_to_copy(at::Tensor const&, c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>, c10::optional<bool>, bool, c10::optional<c10::MemoryFormat>)	[Unknown]	0
free_unref_page_prepare.part.0	2.865s	10,112,000,000	10,512,000,000	0.962	37.6%	24.8%	28.2%	25.2%	5.9%	17.8%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2%	3.5 GHz	[Unknown]	free_unref_page_prepare.part.0	[Unknown]	0
mem_cgroup_update_lru_size	2.855s	11,168,000,000	12,944,000,000	0.863	60.1%	7.7%	0.0%	0.0%	2.7%	0.0%	6.7%	0.0%	0.0%	0.0%	1.3%	27.0%	3.9 GHz	[Unknown]	mem_cgroup_update_lru_size	[Unknown]	0
find_name_in_mro	2.850s	7,136,000,000	1,392,000,000	5.126	17.8%	85.6%	25.9%	0.0%	0.0%	28.3%	67.3%	55.0%	0.0%	0.0%	0.0%	0.0%	2.5 GHz	[Unknown]	find_name_in_mro	typeobject.c	0
ext4_mpage_readpages	2.845s	8,816,000,000	8,784,000,000	1.004	21.2%	68.0%	7.3%	3.4%	0.0%	5.1%	27.2%	0.0%	0.0%	0.0%	0.0%	2.7%	3.1 GHz	[Unknown]	ext4_mpage_readpages	[Unknown]	0
ixgbe_clean_tx_irq	2.820s	8,976,000,000	1,520,000,000	5.905	16.8%	26.6%	0.0%	23.4%	0.0%	12.3%	30.1%	41.5%	0.0%	41.5%	5.0%	20.4%	3.2 GHz	[Unknown]	ixgbe_clean_tx_irq	[Unknown]	0
lookdict	2.805s	9,952,000,000	4,240,000,000	2.347	21.1%	25.2%	0.0%	48.2%	3.0%	4.3%	34.7%	51.7%	0.0%	0.0%	4.5%	0.0%	3.5 GHz	[Unknown]	lookdict	dictobject.c	0
__tls_get_addr_slow	2.785s	7,184,000,000	7,152,000,000	1.004	30.9%	77.2%	36.3%	31.3%	0.0%	8.4%	23.0%	0.0%	0.0%	0.0%	2.1%	22.2%	2.6 GHz	[Unknown]	__tls_get_addr_slow	dl-tls.c	0
c10::TensorImpl::TensorImpl	2.760s	8,688,000,000	3,856,000,000	2.253	28.5%	62.8%	8.2%	20.7%	3.5%	50.1%	34.5%	0.0%	0.0%	0.0%	25.9%	0.0%	3.1 GHz	[Unknown]	c10::TensorImpl::TensorImpl(c10::Storage&&, c10::DispatchKeySet, caffe2::TypeMeta, c10::optional<c10::Device>)	[Unknown]	0
stringlib_split_whitespace	2.735s	9,696,000,000	11,440,000,000	0.848	56.8%	15.5%	15.5%	13.9%	4.6%	0.0%	27.8%	0.0%	0.0%	0.0%	4.6%	4.6%	3.5 GHz	[Unknown]	stringlib_split_whitespace	split.h	0
at::getStepCallbacksUnlessEmpty	2.730s	12,752,000,000	8,752,000,000	1.457	18.4%	38.9%	8.7%	0.0%	4.7%	7.7%	21.2%	0.0%	0.0%	0.0%	2.4%	6.5%	4.7 GHz	[Unknown]	at::getStepCallbacksUnlessEmpty(at::RecordScope)	[Unknown]	0
THPVariable_subclass_dealloc	2.725s	9,008,000,000	2,608,000,000	3.454	10.2%	72.6%	6.8%	0.0%	8.3%	45.0%	15.0%	0.0%	0.0%	0.0%	1.7%	3.4%	3.3 GHz	[Unknown]	THPVariable_subclass_dealloc(_object*)	[Unknown]	0
unaccount_page_cache_page	2.695s	7,856,000,000	10,672,000,000	0.736	79.6%	36.0%	0.0%	36.3%	1.9%	0.0%	1.9%	0.0%	0.0%	0.0%	0.0%	7.5%	2.9 GHz	[Unknown]	unaccount_page_cache_page	[Unknown]	0
at::TensorIteratorBase::build	2.645s	6,368,000,000	3,584,000,000	1.777	23.2%	93.7%	35.8%	18.8%	0.0%	16.5%	37.7%	0.0%	0.0%	0.0%	0.0%	0.0%	2.4 GHz	[Unknown]	at::TensorIteratorBase::build(at::TensorIteratorConfig&)	[Unknown]	0
_PyUnicode_JoinArray	2.640s	8,032,000,000	3,728,000,000	2.155	28.7%	34.6%	13.5%	0.0%	0.0%	16.1%	41.1%	56.0%	0.0%	0.0%	0.0%	10.1%	3.0 GHz	[Unknown]	_PyUnicode_JoinArray	unicodeobject.c	0
truncate_cleanup_page	2.635s	6,880,000,000	5,424,000,000	1.268	41.4%	61.0%	0.0%	41.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.2%	2.6 GHz	[Unknown]	truncate_cleanup_page	[Unknown]	0
PageHuge	2.590s	6,880,000,000	8,272,000,000	0.832	57.6%	43.7%	12.9%	26.2%	4.4%	0.0%	4.4%	0.0%	0.0%	0.0%	0.0%	10.7%	2.7 GHz	[Unknown]	PageHuge	[Unknown]	0
at::native::copy_impl	2.585s	8,352,000,000	2,752,000,000	3.035	7.4%	98.2%	32.0%	44.9%	0.0%	26.9%	41.3%	0.0%	0.0%	0.0%	0.0%	47.1%	3.2 GHz	[Unknown]	at::native::copy_impl(at::Tensor&, at::Tensor const&, bool)	[Unknown]	0
get_task_policy.part.0	2.580s	6,720,000,000	12,416,000,000	0.541	85.0%	93.0%	0.0%	4.5%	6.7%	0.0%	29.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	get_task_policy.part.0	[Unknown]	0
_PyIndex_Check	2.580s	7,264,000,000	4,416,000,000	1.645	23.3%	53.2%	10.8%	0.0%	16.5%	39.2%	51.6%	45.1%	0.0%	0.0%	2.1%	4.3%	2.8 GHz	[Unknown]	_PyIndex_Check	pycore_abstract.h	0
do_page_fault	2.565s	6,816,000,000	3,728,000,000	1.828	100.0%	65.0%	0.0%	50.6%	2.2%	0.0%	15.4%	0.0%	0.0%	0.0%	4.4%	0.0%	2.7 GHz	[Unknown]	do_page_fault	[Unknown]	0
cap_vm_enough_memory	2.565s	8,512,000,000	8,016,000,000	1.062	29.6%	41.2%	6.5%	22.9%	3.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	16.9%	3.3 GHz	[Unknown]	cap_vm_enough_memory	[Unknown]	0
page_cpupid_xchg_last	2.545s	11,072,000,000	14,960,000,000	0.740	77.6%	36.7%	0.0%	25.7%	8.1%	0.0%	37.9%	0.0%	0.0%	0.0%	0.0%	0.0%	4.4 GHz	[Unknown]	page_cpupid_xchg_last	[Unknown]	0
cfunction_call	2.530s	9,600,000,000	2,160,000,000	4.444	11.5%	76.1%	0.0%	34.4%	9.4%	9.8%	23.4%	0.0%	0.0%	0.0%	6.3%	0.0%	3.8 GHz	[Unknown]	cfunction_call	methodobject.c	0
irq_entries_start	2.525s	8,928,000,000	176,000,000	50.727	7.0%	12.5%	15.6%	0.0%	11.8%	0.0%	16.8%	0.0%	0.0%	0.0%	1.7%	0.0%	3.5 GHz	[Unknown]	irq_entries_start	[Unknown]	0
fault_dirty_shared_page	2.510s	12,672,000,000	12,960,000,000	0.978	41.2%	36.8%	0.0%	26.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	13.8%	5.0 GHz	[Unknown]	fault_dirty_shared_page	[Unknown]	0
_PyObject_LookupSpecial	2.500s	7,792,000,000	592,000,000	13.162	6.5%	46.6%	1.6%	0.0%	0.0%	8.2%	44.3%	90.4%	0.0%	0.0%	0.0%	9.8%	3.1 GHz	[Unknown]	_PyObject_LookupSpecial	typeobject.c	0
file_update_time	2.490s	7,328,000,000	9,440,000,000	0.776	31.5%	59.4%	25.4%	34.8%	4.1%	4.1%	0.0%	20.5%	0.0%	0.0%	0.0%	0.0%	2.9 GHz	[Unknown]	file_update_time	[Unknown]	0
update_load_avg	2.480s	9,008,000,000	2,496,000,000	3.609	7.9%	51.0%	10.2%	1.7%	0.0%	9.5%	40.0%	0.0%	25.8%	0.0%	6.7%	6.3%	3.6 GHz	[Unknown]	update_load_avg	[Unknown]	0
PyDict_SetItem	2.475s	5,904,000,000	3,648,000,000	1.618	3.3%	37.2%	21.9%	0.0%	0.0%	8.4%	68.6%	100.0%	0.0%	0.0%	7.6%	8.4%	2.4 GHz	[Unknown]	PyDict_SetItem	dictobject.c	0
func_descr_get	2.475s	7,296,000,000	4,384,000,000	1.664	15.5%	29.2%	37.0%	6.2%	8.2%	35.0%	30.8%	0.0%	0.0%	0.0%	4.1%	10.2%	2.9 GHz	[Unknown]	func_descr_get	_functoolsmodule.c	0
method_get	2.460s	4,368,000,000	1,232,000,000	3.545	6.3%	74.2%	19.0%	3.4%	34.3%	48.1%	58.4%	54.9%	0.0%	0.0%	3.4%	0.0%	1.8 GHz	[Unknown]	method_get	descrobject.c	0
interrupt_entry	2.405s	8,288,000,000	400,000,000	20.720	4.6%	24.7%	23.9%	29.0%	0.0%	0.0%	36.2%	0.0%	0.0%	0.0%	10.9%	0.0%	3.4 GHz	[Unknown]	interrupt_entry	[Unknown]	0
xas_init_marks	2.375s	8,960,000,000	13,984,000,000	0.641	59.1%	35.6%	0.0%	8.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	7.6%	3.8 GHz	[Unknown]	xas_init_marks	[Unknown]	0
std::_Hashtable<std::type_index, std::pair<std::type_index const, pybind11::detail::type_info*>, std::allocator<std::pair<std::type_index const, pybind11::detail::type_info*>>, std::__detail::_Select1st, std::equal_to<std::type_index>, std::hash<std::type_index>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<(bool)0, (bool)0, (bool)1>>::_M_find_before_node	2.370s	1,568,000,000	304,000,000	5.158	8.9%	100.0%	0.0%	95.7%	0.0%	100.0%	76.5%	0.0%	0.0%	0.0%	0.0%	22.1%	661.6 MHz	[Unknown]	std::_Hashtable<std::type_index, std::pair<std::type_index const, pybind11::detail::type_info*>, std::allocator<std::pair<std::type_index const, pybind11::detail::type_info*>>, std::__detail::_Select1st, std::equal_to<std::type_index>, std::hash<std::type_index>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<(bool)0, (bool)0, (bool)1>>::_M_find_before_node(unsigned long, std::type_index const&, unsigned long) const	[Unknown]	0
long_to_decimal_string_internal	2.360s	9,904,000,000	5,024,000,000	1.971	37.7%	70.2%	11.8%	0.0%	4.5%	7.6%	30.3%	15.1%	0.0%	0.0%	0.0%	0.0%	4.2 GHz	[Unknown]	long_to_decimal_string_internal	longobject.c	0
eth_type_trans	2.350s	5,408,000,000	4,464,000,000	1.211	27.6%	32.1%	1.8%	8.3%	5.5%	2.8%	8.3%	0.0%	0.0%	0.0%	61.0%	18.5%	2.3 GHz	[Unknown]	eth_type_trans	[Unknown]	0
__lru_cache_add	2.345s	10,624,000,000	8,112,000,000	1.310	38.3%	32.9%	0.0%	43.8%	0.0%	0.0%	5.6%	0.0%	0.0%	0.0%	0.0%	13.2%	4.5 GHz	[Unknown]	__lru_cache_add	[Unknown]	0
tuple_alloc	2.340s	12,976,000,000	2,640,000,000	4.915	15.3%	37.0%	7.4%	4.6%	19.7%	10.0%	45.1%	12.0%	0.0%	0.0%	2.3%	0.0%	5.5 GHz	[Unknown]	tuple_alloc	tupleobject.c	0
num_to_str	2.335s	7,280,000,000	10,752,000,000	0.677	32.5%	38.8%	60.4%	18.5%	0.0%	0.0%	30.9%	0.0%	0.0%	0.0%	0.0%	0.0%	3.1 GHz	[Unknown]	num_to_str	[Unknown]	0
inet_gro_receive	2.335s	8,048,000,000	12,448,000,000	0.647	44.4%	29.9%	12.8%	5.6%	3.7%	1.9%	14.9%	0.0%	0.0%	0.0%	0.0%	12.9%	3.4 GHz	[Unknown]	inet_gro_receive	[Unknown]	0
alloc_pages_vma	2.320s	8,544,000,000	10,208,000,000	0.837	62.9%	37.1%	0.0%	21.1%	3.5%	0.0%	1.8%	0.0%	0.0%	0.0%	15.8%	8.5%	3.7 GHz	[Unknown]	alloc_pages_vma	[Unknown]	0
__x86_indirect_thunk_rax	2.320s	6,528,000,000	8,752,000,000	0.746	71.6%	57.1%	0.0%	9.2%	4.6%	0.0%	20.7%	0.0%	0.0%	0.0%	13.8%	8.2%	2.8 GHz	[Unknown]	__x86_indirect_thunk_rax	[Unknown]	0
mem_cgroup_charge_statistics	2.320s	5,984,000,000	14,224,000,000	0.421	87.1%	42.4%	0.0%	30.1%	2.5%	5.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.6 GHz	[Unknown]	mem_cgroup_charge_statistics	[Unknown]	0
page_counter_try_charge	2.315s	10,496,000,000	1,344,000,000	7.810	4.0%	15.4%	0.0%	40.0%	0.0%	21.4%	8.6%	0.0%	0.0%	0.0%	2.9%	33.9%	4.5 GHz	[Unknown]	page_counter_try_charge	[Unknown]	0
pybind11::detail::get_internals	2.310s	7,888,000,000	1,808,000,000	4.363	14.3%	57.0%	4.0%	0.0%	0.0%	32.3%	15.2%	0.0%	0.0%	0.0%	0.0%	7.1%	3.4 GHz	[Unknown]	pybind11::detail::get_internals(void)	[Unknown]	0
c10::computeDispatchKey	2.310s	7,360,000,000	864,000,000	8.519	0.0%	66.8%	18.8%	0.0%	0.0%	38.7%	22.4%	0.0%	0.0%	0.0%	2.0%	7.5%	3.2 GHz	[Unknown]	c10::computeDispatchKey(c10::optional<c10::ScalarType>, c10::optional<c10::Layout>, c10::optional<c10::Device>)	[Unknown]	0
PyObject_Malloc	2.300s	8,752,000,000	4,576,000,000	1.913	4.1%	70.5%	11.3%	10.3%	0.0%	37.7%	65.1%	0.0%	0.0%	0.0%	3.4%	5.6%	3.8 GHz	[Unknown]	PyObject_Malloc	obmalloc.c	0
__cancel_dirty_page	2.285s	7,936,000,000	14,352,000,000	0.553	93.8%	64.7%	0.0%	35.9%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.5 GHz	[Unknown]	__cancel_dirty_page	[Unknown]	0
__schedule	2.280s	8,432,000,000	736,000,000	11.457	9.5%	56.0%	9.5%	23.1%	0.0%	49.8%	40.9%	0.0%	0.0%	0.0%	7.1%	0.0%	3.7 GHz	[Unknown]	__schedule	[Unknown]	0
scsi_queue_rq	2.275s	11,120,000,000	368,000,000	30.217	0.0%	30.0%	4.7%	21.6%	13.5%	16.2%	31.0%	0.0%	0.0%	0.0%	16.2%	0.0%	4.9 GHz	[Unknown]	scsi_queue_rq	[Unknown]	0
ixgbe_process_skb_fields	2.270s	6,336,000,000	5,504,000,000	1.151	20.7%	36.5%	52.3%	18.9%	0.0%	9.5%	11.8%	0.0%	0.0%	0.0%	9.5%	0.0%	2.8 GHz	[Unknown]	ixgbe_process_skb_fields	[Unknown]	0
ktime_get	2.265s	6,112,000,000	1,552,000,000	3.938	6.6%	23.2%	22.1%	14.7%	0.0%	34.4%	14.7%	0.0%	0.0%	0.0%	2.5%	35.1%	2.7 GHz	[Unknown]	ktime_get	[Unknown]	0
set_page_dirty	2.250s	7,328,000,000	9,856,000,000	0.744	26.2%	40.2%	1.7%	22.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	24.4%	3.3 GHz	[Unknown]	set_page_dirty	[Unknown]	0
unicode_decode_utf8	2.215s	5,872,000,000	2,672,000,000	2.198	4.7%	41.5%	10.7%	2.6%	0.0%	0.0%	23.0%	0.0%	0.0%	0.0%	10.2%	11.7%	2.7 GHz	[Unknown]	unicode_decode_utf8	unicodeobject.c	0
at::empty	2.210s	4,368,000,000	1,440,000,000	3.033	2.7%	85.5%	20.0%	0.0%	0.0%	0.0%	41.2%	0.0%	0.0%	0.0%	0.0%	0.0%	2.0 GHz	[Unknown]	at::empty(c10::ArrayRef<long>, c10::TensorOptions, c10::optional<c10::MemoryFormat>)	[Unknown]	0
subtype_dealloc	2.180s	4,608,000,000	1,472,000,000	3.130	10.9%	44.7%	32.6%	74.9%	0.0%	5.2%	100.0%	38.5%	0.0%	0.0%	3.3%	0.0%	2.1 GHz	[Unknown]	subtype_dealloc	typeobject.c	0
fsnotify	2.170s	7,504,000,000	1,920,000,000	3.908	9.4%	40.9%	0.0%	18.0%	0.0%	5.6%	26.0%	100.0%	0.0%	0.0%	6.0%	4.5%	3.5 GHz	[Unknown]	fsnotify	[Unknown]	0
